layer,method,physical_pages,n,expert_output_recovery_p10,expert_output_recovery_median,expert_output_recovery_p90
39,refinement_router_full_int2,512,16,0.2506858571956396,0.7308933152446305,0.8590862399633601
39,refinement_router_full_int2,688,16,0.3577624260722806,0.831380824040661,0.9166245483577581
39,refinement_router_full_int2,728,16,0.36841878383059146,0.8155407330058663,0.9219835381045459
39,refinement_router_full_int2,750,16,0.3944575130179549,0.8282243140862544,0.9171406820853019
39,refinement_router_full_int2,752,16,0.39861996233371344,0.8264869275123443,0.9134032895964415
39,refinement_router_full_int2,758,16,0.42214379361711596,0.8137426265198111,0.9170546730171951
39,refinement_router_full_int2,760,16,0.40759395180469365,0.8119077124551837,0.9180363534783282
39,refinement_router_full_int2,764,16,0.3990144803261154,0.8172179553584731,0.9166329112014053
39,refinement_router_full_int2,768,16,0.4029783215310462,0.8168297769402987,0.918760924563617
39,refinement_router_full_int2,1024,16,0.5333413803058746,0.8743495714141893,0.928640014058415
39,refinement_router_rank1024_int4,64,16,-0.22872414486195392,0.28979463118959153,0.7257141054529133
39,refinement_router_rank1024_int4,128,16,-0.44309782046799895,0.4106040227464571,0.7554853218069149
39,refinement_router_rank1024_int4,256,16,-0.2343702624856795,0.5260623879458171,0.8646893555946625
39,refinement_router_rank1024_int4,384,16,0.25847072259149556,0.6550694653032305,0.8678158377676443
39,refinement_router_rank1024_int4,512,16,0.13946837273916357,0.7066994257191545,0.8649683887554684
39,refinement_router_rank1024_int4,688,16,0.056019381650494804,0.7710522985167527,0.8880397157474564
39,refinement_router_rank1024_int4,728,16,0.08385073006856797,0.7583381124212619,0.8891341514252835
39,refinement_router_rank1024_int4,750,16,0.06980058084961216,0.7588319109920678,0.9046165968475656
39,refinement_router_rank1024_int4,752,16,0.07101825838271997,0.7572559745427503,0.9042356413006126
39,refinement_router_rank1024_int4,758,16,0.0878162115389301,0.761505209855784,0.9062131259062904
39,refinement_router_rank1024_int4,760,16,0.0800303818972048,0.7660316655151567,0.9068080320712504
39,refinement_router_rank1024_int4,764,16,0.08205536052447371,0.7726912646879316,0.9077349842400816
39,refinement_router_rank1024_int4,768,16,0.07245916770996391,0.7719204944741016,0.9100644839276396
39,refinement_router_rank1024_int4,1024,16,0.16713492569630783,0.772786138325966,0.8987505530678247
39,refinement_uniform_full_int2,64,16,-0.33267257765537767,0.302713497467437,0.5721791900276982
39,refinement_uniform_full_int2,128,16,0.23294400500655071,0.46139180912232103,0.6969614413472787
39,refinement_uniform_full_int2,256,16,0.31017861251932743,0.6655768446277466,0.7367848791955672
39,refinement_uniform_full_int2,384,16,0.4519741660336061,0.7052373851524715,0.8287535318977842
39,refinement_uniform_full_int2,512,16,0.4165910146772036,0.7726594436660595,0.8858332610102524
39,refinement_uniform_full_int2,688,16,0.5221840831491446,0.815888451826783,0.9160390671396503
39,refinement_uniform_full_int2,728,16,0.4987236238791302,0.795484111891908,0.9325526653252412
39,refinement_uniform_full_int2,750,16,0.5399619578165269,0.7859602948510829,0.9326832243479176
39,refinement_uniform_full_int2,752,16,0.5515270033142764,0.7874169534408252,0.9362805859337539
39,refinement_uniform_full_int2,758,16,0.5767951026906797,0.7825512640956435,0.936909403748444
39,refinement_uniform_full_int2,760,16,0.5720840996362082,0.788666687598505,0.937056357522404
39,refinement_uniform_full_int2,764,16,0.5816145178855181,0.7901148548555605,0.9381023774255917
39,refinement_uniform_full_int2,768,16,0.5943675682064793,0.7938202492720976,0.9399171446574708
39,refinement_uniform_full_int2,1024,16,0.6905070590640279,0.8277762890049835,0.9607342022647146
39,refinement_uniform_rank1024_int4,64,16,-0.17168560918630604,0.3779264974407384,0.5023058696760103
39,refinement_uniform_rank1024_int4,128,16,-0.24665795776103006,0.386464194119509,0.5514583667278585
39,refinement_uniform_rank1024_int4,256,16,-0.04757305866085282,0.5002192431291776,0.6683234045701131
39,refinement_uniform_rank1024_int4,384,16,0.11621270769346842,0.5640827244849267,0.738346687705992
39,refinement_uniform_rank1024_int4,512,16,0.239102070052714,0.5900816059696359,0.7503495307051464
39,refinement_uniform_rank1024_int4,688,16,0.20848809599120105,0.6445339231618219,0.7279622460833292
39,refinement_uniform_rank1024_int4,728,16,0.22698879858126303,0.6399583032084044,0.7347691182417866
39,refinement_uniform_rank1024_int4,750,16,0.25049436582124895,0.6366633520030964,0.7217759160388476
39,refinement_uniform_rank1024_int4,752,16,0.26342635413961796,0.6402202499958761,0.7249022613467433
39,refinement_uniform_rank1024_int4,758,16,0.2702707946387783,0.63765967086296,0.7286433172651359
39,refinement_uniform_rank1024_int4,760,16,0.2837060623968452,0.6359683946949327,0.7258692603653829
39,refinement_uniform_rank1024_int4,764,16,0.28792585829810863,0.6353704460632218,0.7250583457316763
39,refinement_uniform_rank1024_int4,768,16,0.29910433323934354,0.6293720063244813,0.7264528717581219
39,refinement_uniform_rank1024_int4,1024,16,0.2982381350664048,0.6208066800896506,0.7369547564361637
