method,budget_bpw,layer,expert_id,expert_stratum,invocations,mean,median
rrq_raw_heterogeneous_fp32_scales_upper,0.75,4,134,hot,4,2.9802322387695312e-08,2.9802322387695312e-08
rrq_raw_heterogeneous_fp32_scales_upper,0.75,4,143,cold,1,5.960464477539063e-08,5.960464477539063e-08
rrq_raw_heterogeneous_fp32_scales_upper,0.75,4,154,hot,4,1.4901161193847656e-08,0.0
rrq_raw_heterogeneous_fp32_scales_upper,0.75,4,190,median,4,0.0,0.0
rrq_raw_heterogeneous_fp32_scales_upper,0.75,4,193,median,4,0.0,0.0
rrq_raw_heterogeneous_fp32_scales_upper,0.75,20,30,cold,1,0.0,0.0
rrq_raw_heterogeneous_fp32_scales_upper,0.75,20,44,median,3,1.9868214925130207e-08,0.0
rrq_raw_heterogeneous_fp32_scales_upper,0.75,20,45,median,1,0.0,0.0
rrq_raw_heterogeneous_fp32_scales_upper,0.75,20,72,hot,4,0.0,0.0
rrq_raw_heterogeneous_fp32_scales_upper,0.75,20,142,median,3,0.0,0.0
rrq_raw_heterogeneous_fp32_scales_upper,0.75,20,148,hot,4,1.4901161193847656e-08,0.0
rrq_raw_heterogeneous_fp32_scales_upper,0.75,20,232,hot,4,1.4901161193847656e-08,0.0
rrq_raw_heterogeneous_fp32_scales_upper,0.75,20,240,hot,4,0.0,0.0
rrq_raw_heterogeneous_fp32_scales_upper,0.75,39,22,hot,4,0.0,0.0
rrq_raw_heterogeneous_fp32_scales_upper,0.75,39,37,median,4,2.9802322387695312e-08,2.9802322387695312e-08
rrq_raw_heterogeneous_fp32_scales_upper,0.75,39,43,cold,2,0.0,0.0
rrq_raw_heterogeneous_fp32_scales_upper,0.75,39,55,median,4,0.0,0.0
rrq_raw_heterogeneous_fp32_scales_upper,0.75,39,70,hot,4,0.0,0.0
rrq_raw_heterogeneous_fp32_scales_upper,0.75,39,147,median,4,0.0,0.0
rrq_raw_heterogeneous_fp32_scales_upper,0.75,39,189,hot,4,0.0,0.0
rrq_raw_heterogeneous_fp32_scales_upper,0.75,39,193,median,4,0.0,0.0
rrq_raw_heterogeneous_fp32_scales_upper,0.75,39,235,hot,4,0.0,0.0
rrq_raw_heterogeneous_fp32_scales_upper,1.0,0,1,median,4,0.3836396038532257,0.3826025724411011
rrq_raw_heterogeneous_fp32_scales_upper,1.0,0,8,cold,1,0.4304983615875244,0.4304983615875244
rrq_raw_heterogeneous_fp32_scales_upper,1.0,0,17,cold,4,0.43022359907627106,0.44274818897247314
rrq_raw_heterogeneous_fp32_scales_upper,1.0,0,22,median,4,0.45311614871025085,0.44250914454460144
rrq_raw_heterogeneous_fp32_scales_upper,1.0,0,114,median,1,0.6799709796905518,0.6799709796905518
rrq_raw_heterogeneous_fp32_scales_upper,1.0,0,158,median,4,0.4227435141801834,0.3752644658088684
rrq_raw_heterogeneous_fp32_scales_upper,1.0,0,164,cold,3,0.45145320892333984,0.4605700373649597
rrq_raw_heterogeneous_fp32_scales_upper,1.0,0,181,hot,4,0.3735491782426834,0.34996527433395386
rrq_raw_heterogeneous_fp32_scales_upper,1.0,0,206,hot,4,0.41512325406074524,0.4138554036617279
rrq_raw_heterogeneous_fp32_scales_upper,1.0,0,238,hot,4,0.4814261496067047,0.4280416965484619
rrq_raw_heterogeneous_fp32_scales_upper,1.0,0,248,cold,4,0.35348474979400635,0.35740333795547485
rrq_raw_heterogeneous_fp32_scales_upper,1.0,0,252,hot,4,0.754158690571785,0.7679384052753448
rrq_raw_heterogeneous_fp32_scales_upper,1.0,4,28,hot,4,0.41646797955036163,0.38611850142478943
rrq_raw_heterogeneous_fp32_scales_upper,1.0,4,36,median,4,0.34514592587947845,0.33562469482421875
rrq_raw_heterogeneous_fp32_scales_upper,1.0,4,82,median,4,0.49573591351509094,0.508309930562973
rrq_raw_heterogeneous_fp32_scales_upper,1.0,4,111,cold,1,0.37992680072784424,0.37992680072784424
rrq_raw_heterogeneous_fp32_scales_upper,1.0,4,129,hot,4,0.4678891599178314,0.47899484634399414
rrq_raw_heterogeneous_fp32_scales_upper,1.0,4,134,hot,4,0.40511202812194824,0.39855971932411194
rrq_raw_heterogeneous_fp32_scales_upper,1.0,4,143,cold,1,0.3644171953201294,0.3644171953201294
rrq_raw_heterogeneous_fp32_scales_upper,1.0,4,154,hot,4,0.4090680480003357,0.4134787619113922
rrq_raw_heterogeneous_fp32_scales_upper,1.0,4,190,median,4,0.4416755735874176,0.43099889159202576
rrq_raw_heterogeneous_fp32_scales_upper,1.0,4,193,median,4,0.40844808518886566,0.41553351283073425
rrq_raw_heterogeneous_fp32_scales_upper,1.0,20,30,cold,1,0.3755142092704773,0.3755142092704773
rrq_raw_heterogeneous_fp32_scales_upper,1.0,20,44,median,3,0.4111284812291463,0.4403263330459595
rrq_raw_heterogeneous_fp32_scales_upper,1.0,20,45,median,1,0.39320170879364014,0.39320170879364014
rrq_raw_heterogeneous_fp32_scales_upper,1.0,20,72,hot,4,0.3969481885433197,0.38841333985328674
rrq_raw_heterogeneous_fp32_scales_upper,1.0,20,142,median,3,0.5346043109893799,0.5422314405441284
rrq_raw_heterogeneous_fp32_scales_upper,1.0,20,148,hot,4,0.42818696796894073,0.4274009168148041
rrq_raw_heterogeneous_fp32_scales_upper,1.0,20,232,hot,4,0.475930780172348,0.4868845045566559
rrq_raw_heterogeneous_fp32_scales_upper,1.0,20,240,hot,4,0.34175823628902435,0.2946087718009949
rrq_raw_heterogeneous_fp32_scales_upper,1.0,39,22,hot,4,0.4263383150100708,0.43587881326675415
rrq_raw_heterogeneous_fp32_scales_upper,1.0,39,37,median,4,0.4788067787885666,0.4748859405517578
rrq_raw_heterogeneous_fp32_scales_upper,1.0,39,43,cold,2,0.4723165035247803,0.4723165035247803
rrq_raw_heterogeneous_fp32_scales_upper,1.0,39,55,median,4,0.3771425932645798,0.37955141067504883
rrq_raw_heterogeneous_fp32_scales_upper,1.0,39,70,hot,4,0.40650878846645355,0.417579710483551
rrq_raw_heterogeneous_fp32_scales_upper,1.0,39,147,median,4,0.4705321788787842,0.4902770221233368
rrq_raw_heterogeneous_fp32_scales_upper,1.0,39,189,hot,4,0.42764483392238617,0.443388968706131
rrq_raw_heterogeneous_fp32_scales_upper,1.0,39,193,median,4,0.5273273438215256,0.5377442240715027
rrq_raw_heterogeneous_fp32_scales_upper,1.0,39,235,hot,4,0.4580843150615692,0.45937857031822205
rrq_raw_heterogeneous_fp32_scales_upper,1.25,0,1,median,4,0.3836396038532257,0.3826025724411011
rrq_raw_heterogeneous_fp32_scales_upper,1.25,0,8,cold,1,0.4304983615875244,0.4304983615875244
rrq_raw_heterogeneous_fp32_scales_upper,1.25,0,17,cold,4,0.43022359907627106,0.44274818897247314
rrq_raw_heterogeneous_fp32_scales_upper,1.25,0,22,median,4,0.45311614871025085,0.44250914454460144
rrq_raw_heterogeneous_fp32_scales_upper,1.25,0,114,median,1,0.6799709796905518,0.6799709796905518
rrq_raw_heterogeneous_fp32_scales_upper,1.25,0,158,median,4,0.4227435141801834,0.3752644658088684
rrq_raw_heterogeneous_fp32_scales_upper,1.25,0,164,cold,3,0.45145320892333984,0.4605700373649597
rrq_raw_heterogeneous_fp32_scales_upper,1.25,0,181,hot,4,0.3735491782426834,0.34996527433395386
rrq_raw_heterogeneous_fp32_scales_upper,1.25,0,206,hot,4,0.41512325406074524,0.4138554036617279
rrq_raw_heterogeneous_fp32_scales_upper,1.25,0,238,hot,4,0.4814261496067047,0.4280416965484619
rrq_raw_heterogeneous_fp32_scales_upper,1.25,0,248,cold,4,0.35348474979400635,0.35740333795547485
rrq_raw_heterogeneous_fp32_scales_upper,1.25,0,252,hot,4,0.754158690571785,0.7679384052753448
rrq_raw_heterogeneous_fp32_scales_upper,1.25,4,28,hot,4,0.41646797955036163,0.38611850142478943
rrq_raw_heterogeneous_fp32_scales_upper,1.25,4,36,median,4,0.34514592587947845,0.33562469482421875
rrq_raw_heterogeneous_fp32_scales_upper,1.25,4,82,median,4,0.49573591351509094,0.508309930562973
rrq_raw_heterogeneous_fp32_scales_upper,1.25,4,111,cold,1,0.37992680072784424,0.37992680072784424
rrq_raw_heterogeneous_fp32_scales_upper,1.25,4,129,hot,4,0.4678891599178314,0.47899484634399414
rrq_raw_heterogeneous_fp32_scales_upper,1.25,4,134,hot,4,0.40511202812194824,0.39855971932411194
rrq_raw_heterogeneous_fp32_scales_upper,1.25,4,143,cold,1,0.3644171953201294,0.3644171953201294
rrq_raw_heterogeneous_fp32_scales_upper,1.25,4,154,hot,4,0.4090680480003357,0.4134787619113922
rrq_raw_heterogeneous_fp32_scales_upper,1.25,4,190,median,4,0.4416755735874176,0.43099889159202576
rrq_raw_heterogeneous_fp32_scales_upper,1.25,4,193,median,4,0.40844808518886566,0.41553351283073425
rrq_raw_heterogeneous_fp32_scales_upper,1.25,20,30,cold,1,0.3755142092704773,0.3755142092704773
rrq_raw_heterogeneous_fp32_scales_upper,1.25,20,44,median,3,0.4111284812291463,0.4403263330459595
rrq_raw_heterogeneous_fp32_scales_upper,1.25,20,45,median,1,0.39320170879364014,0.39320170879364014
rrq_raw_heterogeneous_fp32_scales_upper,1.25,20,72,hot,4,0.3969481885433197,0.38841333985328674
rrq_raw_heterogeneous_fp32_scales_upper,1.25,20,142,median,3,0.5346043109893799,0.5422314405441284
rrq_raw_heterogeneous_fp32_scales_upper,1.25,20,148,hot,4,0.42818696796894073,0.4274009168148041
rrq_raw_heterogeneous_fp32_scales_upper,1.25,20,232,hot,4,0.475930780172348,0.4868845045566559
rrq_raw_heterogeneous_fp32_scales_upper,1.25,20,240,hot,4,0.34175823628902435,0.2946087718009949
rrq_raw_heterogeneous_fp32_scales_upper,1.25,39,22,hot,4,0.4263383150100708,0.43587881326675415
rrq_raw_heterogeneous_fp32_scales_upper,1.25,39,37,median,4,0.4788067787885666,0.4748859405517578
rrq_raw_heterogeneous_fp32_scales_upper,1.25,39,43,cold,2,0.4723165035247803,0.4723165035247803
rrq_raw_heterogeneous_fp32_scales_upper,1.25,39,55,median,4,0.3771425932645798,0.37955141067504883
rrq_raw_heterogeneous_fp32_scales_upper,1.25,39,70,hot,4,0.40650878846645355,0.417579710483551
rrq_raw_heterogeneous_fp32_scales_upper,1.25,39,147,median,4,0.4705321788787842,0.4902770221233368
rrq_raw_heterogeneous_fp32_scales_upper,1.25,39,189,hot,4,0.42764483392238617,0.443388968706131
rrq_raw_heterogeneous_fp32_scales_upper,1.25,39,193,median,4,0.5273273438215256,0.5377442240715027
rrq_raw_heterogeneous_fp32_scales_upper,1.25,39,235,hot,4,0.4580843150615692,0.45937857031822205
rrq_raw_heterogeneous_fp32_scales_upper,1.5,0,1,median,4,0.3836396038532257,0.3826025724411011
rrq_raw_heterogeneous_fp32_scales_upper,1.5,0,8,cold,1,0.4304983615875244,0.4304983615875244
rrq_raw_heterogeneous_fp32_scales_upper,1.5,0,17,cold,4,0.43022359907627106,0.44274818897247314
rrq_raw_heterogeneous_fp32_scales_upper,1.5,0,22,median,4,0.45311614871025085,0.44250914454460144
rrq_raw_heterogeneous_fp32_scales_upper,1.5,0,114,median,1,0.6799709796905518,0.6799709796905518
rrq_raw_heterogeneous_fp32_scales_upper,1.5,0,158,median,4,0.4227435141801834,0.3752644658088684
rrq_raw_heterogeneous_fp32_scales_upper,1.5,0,164,cold,3,0.45145320892333984,0.4605700373649597
rrq_raw_heterogeneous_fp32_scales_upper,1.5,0,181,hot,4,0.3735491782426834,0.34996527433395386
rrq_raw_heterogeneous_fp32_scales_upper,1.5,0,206,hot,4,0.41512325406074524,0.4138554036617279
rrq_raw_heterogeneous_fp32_scales_upper,1.5,0,238,hot,4,0.4814261496067047,0.4280416965484619
rrq_raw_heterogeneous_fp32_scales_upper,1.5,0,248,cold,4,0.35348474979400635,0.35740333795547485
rrq_raw_heterogeneous_fp32_scales_upper,1.5,0,252,hot,4,0.754158690571785,0.7679384052753448
rrq_raw_heterogeneous_fp32_scales_upper,1.5,4,28,hot,4,0.41646797955036163,0.38611850142478943
rrq_raw_heterogeneous_fp32_scales_upper,1.5,4,36,median,4,0.34514592587947845,0.33562469482421875
rrq_raw_heterogeneous_fp32_scales_upper,1.5,4,82,median,4,0.49573591351509094,0.508309930562973
rrq_raw_heterogeneous_fp32_scales_upper,1.5,4,111,cold,1,0.37992680072784424,0.37992680072784424
rrq_raw_heterogeneous_fp32_scales_upper,1.5,4,129,hot,4,0.4678891599178314,0.47899484634399414
rrq_raw_heterogeneous_fp32_scales_upper,1.5,4,134,hot,4,0.40511202812194824,0.39855971932411194
rrq_raw_heterogeneous_fp32_scales_upper,1.5,4,143,cold,1,0.3644171953201294,0.3644171953201294
rrq_raw_heterogeneous_fp32_scales_upper,1.5,4,154,hot,4,0.4090680480003357,0.4134787619113922
rrq_raw_heterogeneous_fp32_scales_upper,1.5,4,190,median,4,0.4416755735874176,0.43099889159202576
rrq_raw_heterogeneous_fp32_scales_upper,1.5,4,193,median,4,0.40844808518886566,0.41553351283073425
rrq_raw_heterogeneous_fp32_scales_upper,1.5,20,30,cold,1,0.3755142092704773,0.3755142092704773
rrq_raw_heterogeneous_fp32_scales_upper,1.5,20,44,median,3,0.4111284812291463,0.4403263330459595
rrq_raw_heterogeneous_fp32_scales_upper,1.5,20,45,median,1,0.39320170879364014,0.39320170879364014
rrq_raw_heterogeneous_fp32_scales_upper,1.5,20,72,hot,4,0.3969481885433197,0.38841333985328674
rrq_raw_heterogeneous_fp32_scales_upper,1.5,20,142,median,3,0.5346043109893799,0.5422314405441284
rrq_raw_heterogeneous_fp32_scales_upper,1.5,20,148,hot,4,0.42818696796894073,0.4274009168148041
rrq_raw_heterogeneous_fp32_scales_upper,1.5,20,232,hot,4,0.475930780172348,0.4868845045566559
rrq_raw_heterogeneous_fp32_scales_upper,1.5,20,240,hot,4,0.34175823628902435,0.2946087718009949
rrq_raw_heterogeneous_fp32_scales_upper,1.5,39,22,hot,4,0.4263383150100708,0.43587881326675415
rrq_raw_heterogeneous_fp32_scales_upper,1.5,39,37,median,4,0.4788067787885666,0.4748859405517578
rrq_raw_heterogeneous_fp32_scales_upper,1.5,39,43,cold,2,0.4723165035247803,0.4723165035247803
rrq_raw_heterogeneous_fp32_scales_upper,1.5,39,55,median,4,0.3771425932645798,0.37955141067504883
rrq_raw_heterogeneous_fp32_scales_upper,1.5,39,70,hot,4,0.40650878846645355,0.417579710483551
rrq_raw_heterogeneous_fp32_scales_upper,1.5,39,147,median,4,0.4705321788787842,0.4902770221233368
rrq_raw_heterogeneous_fp32_scales_upper,1.5,39,189,hot,4,0.42764483392238617,0.443388968706131
rrq_raw_heterogeneous_fp32_scales_upper,1.5,39,193,median,4,0.5273273438215256,0.5377442240715027
rrq_raw_heterogeneous_fp32_scales_upper,1.5,39,235,hot,4,0.4580843150615692,0.45937857031822205
rrq_raw_heterogeneous_fp32_scales_upper,2.0,0,1,median,4,0.6427051573991776,0.6360306441783905
rrq_raw_heterogeneous_fp32_scales_upper,2.0,0,8,cold,1,0.5954182744026184,0.5954182744026184
rrq_raw_heterogeneous_fp32_scales_upper,2.0,0,17,cold,4,0.6316074132919312,0.6257312893867493
rrq_raw_heterogeneous_fp32_scales_upper,2.0,0,22,median,4,0.696673646569252,0.6669752299785614
rrq_raw_heterogeneous_fp32_scales_upper,2.0,0,114,median,1,0.8354178667068481,0.8354178667068481
rrq_raw_heterogeneous_fp32_scales_upper,2.0,0,158,median,4,0.6878276765346527,0.6815077662467957
rrq_raw_heterogeneous_fp32_scales_upper,2.0,0,164,cold,3,0.688618004322052,0.7077162265777588
rrq_raw_heterogeneous_fp32_scales_upper,2.0,0,181,hot,4,0.7385774403810501,0.7412048578262329
rrq_raw_heterogeneous_fp32_scales_upper,2.0,0,206,hot,4,0.6556365042924881,0.6682631373405457
rrq_raw_heterogeneous_fp32_scales_upper,2.0,0,238,hot,4,0.7818315327167511,0.7710220813751221
rrq_raw_heterogeneous_fp32_scales_upper,2.0,0,248,cold,4,0.5647215992212296,0.5666903853416443
rrq_raw_heterogeneous_fp32_scales_upper,2.0,0,252,hot,4,0.8889118582010269,0.8973183631896973
rrq_raw_heterogeneous_fp32_scales_upper,2.0,4,28,hot,4,0.6500920057296753,0.6425316333770752
rrq_raw_heterogeneous_fp32_scales_upper,2.0,4,36,median,4,0.6135903000831604,0.6124427616596222
rrq_raw_heterogeneous_fp32_scales_upper,2.0,4,82,median,4,0.7087874710559845,0.7105401456356049
rrq_raw_heterogeneous_fp32_scales_upper,2.0,4,111,cold,1,0.5725229978561401,0.5725229978561401
rrq_raw_heterogeneous_fp32_scales_upper,2.0,4,129,hot,4,0.691589742898941,0.6796553432941437
rrq_raw_heterogeneous_fp32_scales_upper,2.0,4,134,hot,4,0.6637006998062134,0.6442283391952515
rrq_raw_heterogeneous_fp32_scales_upper,2.0,4,143,cold,1,0.6205233335494995,0.6205233335494995
rrq_raw_heterogeneous_fp32_scales_upper,2.0,4,154,hot,4,0.682700514793396,0.684397965669632
rrq_raw_heterogeneous_fp32_scales_upper,2.0,4,190,median,4,0.7498124688863754,0.7475133836269379
rrq_raw_heterogeneous_fp32_scales_upper,2.0,4,193,median,4,0.6686295568943024,0.6830350458621979
rrq_raw_heterogeneous_fp32_scales_upper,2.0,20,30,cold,1,0.5772030353546143,0.5772030353546143
rrq_raw_heterogeneous_fp32_scales_upper,2.0,20,44,median,3,0.6926319400469462,0.6975888013839722
rrq_raw_heterogeneous_fp32_scales_upper,2.0,20,45,median,1,0.6638451814651489,0.6638451814651489
rrq_raw_heterogeneous_fp32_scales_upper,2.0,20,72,hot,4,0.6896049380302429,0.7195554971694946
rrq_raw_heterogeneous_fp32_scales_upper,2.0,20,142,median,3,0.7258206605911255,0.6961225867271423
rrq_raw_heterogeneous_fp32_scales_upper,2.0,20,148,hot,4,0.677545428276062,0.690775454044342
rrq_raw_heterogeneous_fp32_scales_upper,2.0,20,232,hot,4,0.7173645496368408,0.7362717688083649
rrq_raw_heterogeneous_fp32_scales_upper,2.0,20,240,hot,4,0.5762808322906494,0.6143946051597595
rrq_raw_heterogeneous_fp32_scales_upper,2.0,39,22,hot,4,0.6320211291313171,0.63234943151474
rrq_raw_heterogeneous_fp32_scales_upper,2.0,39,37,median,4,0.7303978949785233,0.7361708283424377
rrq_raw_heterogeneous_fp32_scales_upper,2.0,39,43,cold,2,0.6283155083656311,0.6283155083656311
rrq_raw_heterogeneous_fp32_scales_upper,2.0,39,55,median,4,0.5924846678972244,0.6000288426876068
rrq_raw_heterogeneous_fp32_scales_upper,2.0,39,70,hot,4,0.7026742249727249,0.6904582381248474
rrq_raw_heterogeneous_fp32_scales_upper,2.0,39,147,median,4,0.7075328528881073,0.7206353545188904
rrq_raw_heterogeneous_fp32_scales_upper,2.0,39,189,hot,4,0.69930799305439,0.7112918496131897
rrq_raw_heterogeneous_fp32_scales_upper,2.0,39,193,median,4,0.7248445153236389,0.718187153339386
rrq_raw_heterogeneous_fp32_scales_upper,2.0,39,235,hot,4,0.6866095811128616,0.6839604377746582
rrq_raw_heterogeneous_fp32_scales_upper,2.25,0,1,median,4,0.6427051573991776,0.6360306441783905
rrq_raw_heterogeneous_fp32_scales_upper,2.25,0,8,cold,1,0.5954182744026184,0.5954182744026184
rrq_raw_heterogeneous_fp32_scales_upper,2.25,0,17,cold,4,0.6316074132919312,0.6257312893867493
rrq_raw_heterogeneous_fp32_scales_upper,2.25,0,22,median,4,0.696673646569252,0.6669752299785614
rrq_raw_heterogeneous_fp32_scales_upper,2.25,0,114,median,1,0.8354178667068481,0.8354178667068481
rrq_raw_heterogeneous_fp32_scales_upper,2.25,0,158,median,4,0.6878276765346527,0.6815077662467957
rrq_raw_heterogeneous_fp32_scales_upper,2.25,0,164,cold,3,0.688618004322052,0.7077162265777588
rrq_raw_heterogeneous_fp32_scales_upper,2.25,0,181,hot,4,0.7385774403810501,0.7412048578262329
rrq_raw_heterogeneous_fp32_scales_upper,2.25,0,206,hot,4,0.6556365042924881,0.6682631373405457
rrq_raw_heterogeneous_fp32_scales_upper,2.25,0,238,hot,4,0.7818315327167511,0.7710220813751221
rrq_raw_heterogeneous_fp32_scales_upper,2.25,0,248,cold,4,0.5647215992212296,0.5666903853416443
rrq_raw_heterogeneous_fp32_scales_upper,2.25,0,252,hot,4,0.8889118582010269,0.8973183631896973
rrq_raw_heterogeneous_fp32_scales_upper,2.25,4,28,hot,4,0.6500920057296753,0.6425316333770752
rrq_raw_heterogeneous_fp32_scales_upper,2.25,4,36,median,4,0.6135903000831604,0.6124427616596222
rrq_raw_heterogeneous_fp32_scales_upper,2.25,4,82,median,4,0.7087874710559845,0.7105401456356049
rrq_raw_heterogeneous_fp32_scales_upper,2.25,4,111,cold,1,0.5725229978561401,0.5725229978561401
rrq_raw_heterogeneous_fp32_scales_upper,2.25,4,129,hot,4,0.691589742898941,0.6796553432941437
rrq_raw_heterogeneous_fp32_scales_upper,2.25,4,134,hot,4,0.6637006998062134,0.6442283391952515
rrq_raw_heterogeneous_fp32_scales_upper,2.25,4,143,cold,1,0.6205233335494995,0.6205233335494995
rrq_raw_heterogeneous_fp32_scales_upper,2.25,4,154,hot,4,0.682700514793396,0.684397965669632
rrq_raw_heterogeneous_fp32_scales_upper,2.25,4,190,median,4,0.7498124688863754,0.7475133836269379
rrq_raw_heterogeneous_fp32_scales_upper,2.25,4,193,median,4,0.6686295568943024,0.6830350458621979
rrq_raw_heterogeneous_fp32_scales_upper,2.25,20,30,cold,1,0.5772030353546143,0.5772030353546143
rrq_raw_heterogeneous_fp32_scales_upper,2.25,20,44,median,3,0.6926319400469462,0.6975888013839722
rrq_raw_heterogeneous_fp32_scales_upper,2.25,20,45,median,1,0.6638451814651489,0.6638451814651489
rrq_raw_heterogeneous_fp32_scales_upper,2.25,20,72,hot,4,0.6896049380302429,0.7195554971694946
rrq_raw_heterogeneous_fp32_scales_upper,2.25,20,142,median,3,0.7258206605911255,0.6961225867271423
rrq_raw_heterogeneous_fp32_scales_upper,2.25,20,148,hot,4,0.677545428276062,0.690775454044342
rrq_raw_heterogeneous_fp32_scales_upper,2.25,20,232,hot,4,0.7173645496368408,0.7362717688083649
rrq_raw_heterogeneous_fp32_scales_upper,2.25,20,240,hot,4,0.5762808322906494,0.6143946051597595
rrq_raw_heterogeneous_fp32_scales_upper,2.25,39,22,hot,4,0.6320211291313171,0.63234943151474
rrq_raw_heterogeneous_fp32_scales_upper,2.25,39,37,median,4,0.7303978949785233,0.7361708283424377
rrq_raw_heterogeneous_fp32_scales_upper,2.25,39,43,cold,2,0.6283155083656311,0.6283155083656311
rrq_raw_heterogeneous_fp32_scales_upper,2.25,39,55,median,4,0.5924846678972244,0.6000288426876068
rrq_raw_heterogeneous_fp32_scales_upper,2.25,39,70,hot,4,0.7026742249727249,0.6904582381248474
rrq_raw_heterogeneous_fp32_scales_upper,2.25,39,147,median,4,0.7075328528881073,0.7206353545188904
rrq_raw_heterogeneous_fp32_scales_upper,2.25,39,189,hot,4,0.69930799305439,0.7112918496131897
rrq_raw_heterogeneous_fp32_scales_upper,2.25,39,193,median,4,0.7248445153236389,0.718187153339386
rrq_raw_heterogeneous_fp32_scales_upper,2.25,39,235,hot,4,0.6866095811128616,0.6839604377746582
rrq_raw_heterogeneous_fp32_scales_upper,3.0,0,1,median,4,0.810797318816185,0.821061372756958
rrq_raw_heterogeneous_fp32_scales_upper,3.0,0,8,cold,1,0.7228107452392578,0.7228107452392578
rrq_raw_heterogeneous_fp32_scales_upper,3.0,0,17,cold,4,0.8138873726129532,0.8236866891384125
rrq_raw_heterogeneous_fp32_scales_upper,3.0,0,22,median,4,0.8534363508224487,0.8593539893627167
rrq_raw_heterogeneous_fp32_scales_upper,3.0,0,114,median,1,0.9247474670410156,0.9247474670410156
