group,method,budget_bpw,invocations,requests,mean_recovery,median_recovery,p10_recovery,p25_recovery,p75_recovery,p90_recovery,p95_remaining_damage,fraction_above_80,fraction_above_90,fraction_above_95,fraction_above_99,median_relative_output_error,median_logical_bpw,median_physical_bpw,median_page_amplification,median_external_storage_multiplier,median_extra_flops,median_ci_low,median_ci_high
difficult,bounded_exact_complete_marginal,1.5,9,7,0.5304842534909405,0.46893078830176294,0.3953657329881945,0.42261311408465585,0.6411992919216507,0.6702499991690867,0.6078254947853122,0.0,0.0,0.0,0.0,,0.026377360026041668,0.052083333333333336,1.9809769466387233,,,0.3969613468749479,0.6452970317393162
difficult,bounded_exact_complete_marginal,2.0,9,7,0.5304842534909405,0.46893078830176294,0.3953657329881945,0.42261311408465585,0.6411992919216507,0.6702499991690867,0.6078254947853122,0.0,0.0,0.0,0.0,,0.026377360026041668,0.052083333333333336,1.9809769466387233,,,0.3969613468749479,0.6452970317393162
difficult,bounded_exact_complete_marginal,2.5,9,7,0.5304842534909405,0.46893078830176294,0.3953657329881945,0.42261311408465585,0.6411992919216507,0.6702499991690867,0.6078254947853122,0.0,0.0,0.0,0.0,,0.026377360026041668,0.052083333333333336,1.9809769466387233,,,0.3969613468749479,0.6452970317393162
difficult,bounded_exact_complete_marginal,3.0,9,7,0.5304842534909405,0.46893078830176294,0.3953657329881945,0.42261311408465585,0.6411992919216507,0.6702499991690867,0.6078254947853122,0.0,0.0,0.0,0.0,,0.026377360026041668,0.052083333333333336,1.9809769466387233,,,0.3969613468749479,0.6452970317393162
difficult,bounded_exact_complete_marginal,4.0,9,7,0.5304842534909405,0.46893078830176294,0.3953657329881945,0.42261311408465585,0.6411992919216507,0.6702499991690867,0.6078254947853122,0.0,0.0,0.0,0.0,,0.026377360026041668,0.052083333333333336,1.9809769466387233,,,0.3969613468749479,0.6452970317393162
layer0,A3_pages_1024,0.0,12,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0
layer0,A3_pages_1024,0.5,12,6,0.8570372513184082,0.8552653874778329,0.8210283646093748,0.8307306219374329,0.9066101786158898,0.9157221166118805,0.22438786884950537,0.9166666666666666,0.3333333333333333,0.0,0.0,,0.23967742919921875,0.49869791666666663,2.0819280096381014,,,0.8280975150551899,0.9062566299048923
layer0,A3_pages_1024,0.75,12,6,0.8713463413842885,0.8682133764978085,0.8403818912554896,0.8472030843393061,0.915618740762747,0.918803211890013,0.20031740911005025,0.9166666666666666,0.4166666666666667,0.0,0.0,,0.39240010579427087,0.75,1.9113300118877055,,,0.8468836534655904,0.914796411396425
layer0,A3_pages_1024,1.0,12,6,0.8796676701093954,0.8792840824304463,0.8464027184637031,0.853722669126074,0.9190753281030298,0.9221056686331442,0.18969515943776627,0.9166666666666666,0.4166666666666667,0.0,0.0,,0.5407892862955729,0.9973958333333334,1.7522046460975156,,,0.8556888724435654,0.9188895975590227
layer0,A3_pages_1024,1.5,12,6,0.8831345690230356,0.8869726480644363,0.8465574040762166,0.8621086405310489,0.9196684205599707,0.9237235821567427,0.18896039865508607,0.9166666666666666,0.4166666666666667,0.0,0.0,,0.8753865559895833,1.484375,1.6479745606446885,,,0.8493709152987347,0.9196366440926825
layer0,A3_pages_1024,2.0,12,6,0.8833131317918502,0.8869726480644363,0.8465574682818983,0.863600346985375,0.9196756278697975,0.9238345497663153,0.1889603598947251,0.9166666666666666,0.4166666666666667,0.0,0.0,,0.9184112548828125,1.4908854166666665,1.6431788911264738,,,0.8493715573555518,0.9196366440926825
