injection_mode,route_mode,injection_layer,mean_budget_pages_per_expert,charged_bpw,alpha,requests,sequence_tokens,hidden_mse,rmsnorm_normalized_mse,cosine_distance,router_logit_kl,route_membership_change_fraction,router_mass_churn
pre_residual_routed_replacement,live,0,749,0.9987386067708334,4.0,3,44,0.00016660340796257535,0.0015403288367001266,0.000670364200867559,0.0002216008338598316,0.11363636363636363,0.014969561627845523
pre_residual_routed_replacement,live,0,768,1.0234781901041665,0.125,3,44,0.00016679145848415416,0.0014454615232228707,0.0006757389327992333,0.0002212053174991714,0.11363636363636363,0.01721782758399042
pre_residual_routed_replacement,live,0,768,1.0234781901041665,0.25,3,44,0.0001513460034533151,0.0013586246240465823,0.0006142582535370917,0.0002155161289093206,0.13636363636363635,0.018247553820472818
pre_residual_routed_replacement,live,0,768,1.0234781901041665,0.5,3,44,0.0001684275802528067,0.0014909926374807125,0.000679810565564588,0.000241364716716329,0.11363636363636363,0.017441887853432227
pre_residual_routed_replacement,live,0,768,1.0234781901041665,1.0,3,44,0.00017204819002617197,0.0015393175189015666,0.000694361867315701,0.0002259388110322568,0.1590909090909091,0.017606637055653504
pre_residual_routed_replacement,live,0,768,1.0234781901041665,2.0,3,44,0.0001854170801064728,0.0017962913386256967,0.000752821583393164,0.000239819620753206,0.18181818181818182,0.020178447511960074
pre_residual_routed_replacement,live,0,768,1.0234781901041665,4.0,3,44,0.00018666352565849758,0.0017629423353692408,0.0007546463661956725,0.00023955118378263834,0.13636363636363635,0.017189878550372368
pre_residual_routed_replacement,live,1,384,0.5234781901041666,0.125,3,44,0.0001657002009077308,0.0015862338689324393,0.0006719081803561379,0.0002204092056873275,0.13636363636363635,0.017847223087196145
pre_residual_routed_replacement,live,1,384,0.5234781901041666,0.25,3,44,0.00015092432212523735,0.0013993070529038957,0.000610675658756191,0.00022432230093256565,0.09090909090909091,0.01245239001870581
pre_residual_routed_replacement,live,1,384,0.5234781901041666,0.5,3,44,0.00013477381248043358,0.0012034964750217822,0.0005472070267947549,0.00020388279207685664,0.11363636363636363,0.01650259418487779
pre_residual_routed_replacement,live,1,384,0.5234781901041666,1.0,3,44,0.0001784026698833879,0.001601818703699137,0.0007178223838863059,0.0002331448192307086,0.06818181818181818,0.01179205891595411
pre_residual_routed_replacement,live,1,384,0.5234781901041666,2.0,3,44,0.0001662228465545726,0.0014875431650809095,0.000675942157324936,0.00021465181415928207,0.13636363636363635,0.0162407528958623
pre_residual_routed_replacement,live,1,384,0.5234781901041666,4.0,3,44,0.00021916975615064095,0.002126951401873501,0.0008949097306697689,0.0002791221793458136,0.18181818181818182,0.02251587416152766
pre_residual_routed_replacement,live,1,576,0.7734781901041666,0.125,3,44,0.0001622294874876347,0.0015056756140679822,0.0006559297949989298,0.00021352094791906405,0.09090909090909091,0.01272683231819857
pre_residual_routed_replacement,live,1,576,0.7734781901041666,0.25,3,44,0.00018416162633756855,0.0017443749983795025,0.0007469864461370717,0.0002452419623338986,0.11363636363636363,0.015130959195313208
pre_residual_routed_replacement,live,1,576,0.7734781901041666,0.5,3,44,0.00015430079440906493,0.001402311262824784,0.0006208225582813638,0.00021395481594536748,0.11363636363636363,0.014510845593152787
pre_residual_routed_replacement,live,1,576,0.7734781901041666,1.0,3,44,0.0001736303730288052,0.0016767561358482896,0.0007016100317411365,0.0002628757829247974,0.11363636363636363,0.017536297115701472
pre_residual_routed_replacement,live,1,576,0.7734781901041666,2.0,3,44,0.00017144512871296186,0.0016797713899740672,0.0006932745351500821,0.0002377503720818302,0.11363636363636363,0.014082408754397719
pre_residual_routed_replacement,live,1,576,0.7734781901041666,4.0,3,44,0.0001895236181067875,0.0017760747789422999,0.0007667758103297325,0.00024080818531829534,0.06818181818181818,0.01190519441264886
pre_residual_routed_replacement,live,1,749,0.9987386067708334,0.125,3,44,0.00017374661911162548,0.0016049101994505786,0.0007058207340643532,0.00024600705930729894,0.13636363636363635,0.018026026071323
pre_residual_routed_replacement,live,1,749,0.9987386067708334,0.25,3,44,0.00017877296173971692,0.0017434682031662165,0.0007239022167801353,0.00022681156669576466,0.20454545454545456,0.023650167746530313
pre_residual_routed_replacement,live,1,749,0.9987386067708334,0.5,3,44,0.00015827696023507087,0.0014820799221360913,0.0006412852875083217,0.00022821117401888123,0.11363636363636363,0.01615057867000175
pre_residual_routed_replacement,live,1,749,0.9987386067708334,1.0,3,44,0.00017597151438570273,0.0017419043638542033,0.0007135196085452882,0.00026572571097368804,0.11363636363636363,0.015184254213239795
pre_residual_routed_replacement,live,1,749,0.9987386067708334,2.0,3,44,0.00020653333790350686,0.0017413556437261822,0.00084056439848464,0.00024510836469099156,0.09090909090909091,0.014825592901664525
pre_residual_routed_replacement,live,1,749,0.9987386067708334,4.0,3,44,0.0001911963500834769,0.0017300509895398517,0.0007719992219915368,0.0002505588453627291,0.13636363636363635,0.01796454975120625
pre_residual_routed_replacement,live,1,768,1.0234781901041665,0.125,3,44,0.00018663361179123555,0.001712270593257712,0.0007545498584463048,0.00024585689970489416,0.11363636363636363,0.01593888475424862
pre_residual_routed_replacement,live,1,768,1.0234781901041665,0.25,3,44,0.0001697207495732817,0.0015667438629559695,0.0006862325243808455,0.00022539820353550797,0.1590909090909091,0.01881028632643442
pre_residual_routed_replacement,live,1,768,1.0234781901041665,0.5,3,44,0.00020067583449190352,0.0019195451145571445,0.0008079797177919588,0.00026272509635159473,0.13636363636363635,0.018722243027046236
pre_residual_routed_replacement,live,1,768,1.0234781901041665,1.0,3,44,0.00018651860571594625,0.0016159884677844972,0.0007487659742643986,0.0002452406190472105,0.13636363636363635,0.01760184748780254
pre_residual_routed_replacement,live,1,768,1.0234781901041665,2.0,3,44,0.00017168649698750085,0.0015368648565036091,0.0006907370903871441,0.00022741532114226539,0.13636363636363635,0.015506773359377862
pre_residual_routed_replacement,live,1,768,1.0234781901041665,4.0,3,44,0.00021220269310230253,0.0019569756778758073,0.0008508903414830848,0.0002618467875449119,0.1590909090909091,0.01927885307298064
pre_residual_routed_replacement,live,4,384,0.5234781901041666,0.125,3,44,0.00012330206979785626,0.001058960019387566,0.0004994210201920827,0.00018956242555670763,0.13636363636363635,0.018004536691449868
pre_residual_routed_replacement,live,4,384,0.5234781901041666,0.25,3,44,0.00017494591592088165,0.0015677753739593416,0.0007100345775330878,0.00022681647294489559,0.09090909090909091,0.012690269870360782
pre_residual_routed_replacement,live,4,384,0.5234781901041666,0.5,3,44,0.00016509567799777807,0.0016009574036088174,0.0006690051558417186,0.00022937773327711588,0.18181818181818182,0.022170319743108645
pre_residual_routed_replacement,live,4,384,0.5234781901041666,1.0,3,44,0.00018212619799194064,0.0017839692567243543,0.0007399383418665785,0.00024472281466336856,0.1590909090909091,0.01908952415603483
pre_residual_routed_replacement,live,4,384,0.5234781901041666,2.0,3,44,0.00019003717855332008,0.001870193034993556,0.0007676270211941026,0.0002486430582321114,0.11363636363636363,0.017391109951265464
pre_residual_routed_replacement,live,4,384,0.5234781901041666,4.0,3,44,0.00028598543842341746,0.0025992775807759864,0.0011396179639178187,0.00031812470627181846,0.11363636363636363,0.01661032788886341
pre_residual_routed_replacement,live,4,576,0.7734781901041666,0.125,3,44,0.00017424360433696248,0.0015245743856647739,0.0007024296170146988,0.00021663793817794998,0.06818181818181818,0.011792634146945404
pre_residual_routed_replacement,live,4,576,0.7734781901041666,0.25,3,44,0.00015121142118087764,0.0013442023688953525,0.0006108171410703002,0.0002095127390869374,0.13636363636363635,0.01745409437351397
pre_residual_routed_replacement,live,4,576,0.7734781901041666,0.5,3,44,0.00020431235942843594,0.0017782144880896472,0.0008195043802247468,0.0002377159995525468,0.13636363636363635,0.016160507235679935
pre_residual_routed_replacement,live,4,576,0.7734781901041666,1.0,3,44,0.00018647970675544912,0.0017777781656960598,0.0007489782798560713,0.00024232078347013222,0.11363636363636363,0.014538449936064474
pre_residual_routed_replacement,live,4,576,0.7734781901041666,2.0,3,44,0.00014102995789047864,0.0012974994142911248,0.0005707126619770701,0.00019625255700796222,0.13636363636363635,0.015277657229749497
pre_residual_routed_replacement,live,4,576,0.7734781901041666,4.0,3,44,0.0002173904729319402,0.002014587347316732,0.000879638569512824,0.0002724837505019395,0.11363636363636363,0.015479198237295122
pre_residual_routed_replacement,live,4,749,0.9987386067708334,0.125,3,44,0.00019618740388306253,0.0018155196201149622,0.0007879961983702222,0.000252642301247679,0.13636363636363635,0.01645403651328651
pre_residual_routed_replacement,live,4,749,0.9987386067708334,0.25,3,44,0.00013542062551540437,0.001226074324620939,0.0005477052546451048,0.00020251118082243697,0.09090909090909091,0.012747723163593828
pre_residual_routed_replacement,live,4,749,0.9987386067708334,0.5,3,44,0.00018384437288690688,0.0017947378883372972,0.0007440716655934543,0.00026578032678390546,0.18181818181818182,0.022104998247544194
pre_residual_routed_replacement,live,4,749,0.9987386067708334,1.0,3,44,0.00018219281602165955,0.0017368506247585382,0.0007400828429896558,0.00023602693458056633,0.1590909090909091,0.01989756341103308
pre_residual_routed_replacement,live,4,749,0.9987386067708334,2.0,3,44,0.00020511728709235203,0.0017707039644767378,0.0008235241077369075,0.00024149066574469344,0.1590909090909091,0.019668720227967448
pre_residual_routed_replacement,live,4,749,0.9987386067708334,4.0,3,44,0.00015685304763608926,0.0014522388016743263,0.000636144553404118,0.0002133832607259723,0.11363636363636363,0.014468571643369151
pre_residual_routed_replacement,live,4,768,1.0234781901041665,0.125,3,44,0.0001686120826269127,0.0014881116307818311,0.0006754598971350576,0.00021659238639582125,0.06818181818181818,0.010307392320640842
pre_residual_routed_replacement,live,4,768,1.0234781901041665,0.25,3,44,0.00017452507016393136,0.0016245239220385615,0.0007054183146317732,0.0002364772370381632,0.11363636363636363,0.015880007064580134
pre_residual_routed_replacement,live,4,768,1.0234781901041665,0.5,3,44,0.00016762385742843188,0.001610632965782466,0.0006814386176415883,0.0002174194333196451,0.13636363636363635,0.01879176097333796
pre_residual_routed_replacement,live,4,768,1.0234781901041665,1.0,3,44,0.00018648514000832702,0.0017537950579922378,0.0007555152897039245,0.0002519168873308437,0.13636363636363635,0.018641897109342567
pre_residual_routed_replacement,live,4,768,1.0234781901041665,2.0,3,44,0.00017111915816123903,0.0017118929052709403,0.0006926444705024878,0.00023324980198113646,0.11363636363636363,0.015140206960455267
pre_residual_routed_replacement,live,4,768,1.0234781901041665,4.0,3,44,0.00019451858434329304,0.0017838694694992019,0.0007869039205456628,0.0002507404313863631,0.11363636363636363,0.016298447477070984
pre_residual_routed_replacement,live,6,384,0.5234781901041666,0.125,3,44,0.0001549865853937924,0.0013449651578564862,0.000625291647368308,0.00021123036182866772,0.11363636363636363,0.01432981603353532
pre_residual_routed_replacement,live,6,384,0.5234781901041666,0.25,3,44,0.0001333785686690383,0.001176744136993286,0.0005381323547861568,0.000183156519801639,0.13636363636363635,0.017282156524523105
pre_residual_routed_replacement,live,6,384,0.5234781901041666,0.5,3,44,0.0001430284781142952,0.0012684983082270327,0.0005798641622151334,0.0002054463616065971,0.18181818181818182,0.021834138462763195
pre_residual_routed_replacement,live,6,384,0.5234781901041666,1.0,3,44,0.00014830237325856967,0.0014111853595257728,0.0005992380708560199,0.0002166899054230888,0.11363636363636363,0.013689643719296742
pre_residual_routed_replacement,live,6,384,0.5234781901041666,2.0,3,44,0.00017534899225779554,0.0015390261443026033,0.0006993442491325386,0.0002257518273123753,0.1590909090909091,0.01761161810954228
pre_residual_routed_replacement,live,6,384,0.5234781901041666,4.0,3,44,0.00029657914881847154,0.0027519030831622614,0.001198536092191131,0.00034573974585062303,0.13636363636363635,0.018529974211799607
pre_residual_routed_replacement,live,6,576,0.7734781901041666,0.125,3,44,0.00014767588757600626,0.0012905191974505027,0.000597190821893379,0.00019738972160411464,0.13636363636363635,0.015448766876347648
pre_residual_routed_replacement,live,6,576,0.7734781901041666,0.25,3,44,0.00013095856343170453,0.0012009487850557913,0.0005300764207408367,0.00019414267194064886,0.11363636363636363,0.014765717193332488
pre_residual_routed_replacement,live,6,576,0.7734781901041666,0.5,3,44,0.00012885672059972174,0.0011285111353499105,0.0005196814892179708,0.00018650403619434615,0.11363636363636363,0.014204027123812772
pre_residual_routed_replacement,live,6,576,0.7734781901041666,1.0,3,44,0.00018356800768838286,0.0015634547757478157,0.0007424504934841001,0.00021295355026122403,0.1590909090909091,0.017081479282912104
pre_residual_routed_replacement,live,6,576,0.7734781901041666,2.0,3,44,0.00019211671531396942,0.0015838137508194553,0.0007780724235907567,0.00022248435951755256,0.09090909090909091,0.013578948339917246
pre_residual_routed_replacement,live,6,576,0.7734781901041666,4.0,3,44,0.00023603052507972032,0.001987910103428187,0.0009511960615282624,0.0002812889973502783,0.1590909090909091,0.01888153791547963
pre_residual_routed_replacement,live,6,749,0.9987386067708334,0.125,3,44,0.00013351195963454384,0.001101321846032621,0.0005403263359098732,0.00018735972147126352,0.13636363636363635,0.015148325566078731
pre_residual_routed_replacement,live,6,749,0.9987386067708334,0.25,3,44,0.00014752498054287406,0.0013378977570398444,0.0005956309304465164,0.0002076438460638909,0.18181818181818182,0.01911050288665423
pre_residual_routed_replacement,live,6,749,0.9987386067708334,0.5,3,44,0.00016835280246028296,0.0014902453059133778,0.0006766721924353448,0.000213125413436028,0.1590909090909091,0.017559383891727412
pre_residual_routed_replacement,live,6,749,0.9987386067708334,1.0,3,44,0.00017727799902189645,0.0015405041521867563,0.0007110934773512378,0.00022291894838647128,0.13636363636363635,0.018003900061333893
pre_residual_routed_replacement,live,6,749,0.9987386067708334,2.0,3,44,0.00019602169010113357,0.0018458568557127959,0.0007944284014660533,0.00025195214573230524,0.09090909090909091,0.012778869664544206
pre_residual_routed_replacement,live,6,749,0.9987386067708334,4.0,3,44,0.0001434183890916591,0.001282825942403242,0.0005747714960462311,0.0001964048295469851,0.13636363636363635,0.016979297058693662
pre_residual_routed_replacement,live,6,768,1.0234781901041665,0.125,3,44,0.00016106002575048834,0.0014275141535371703,0.0006460113984570142,0.00020810458608912404,0.11363636363636363,0.014131606582906657
pre_residual_routed_replacement,live,6,768,1.0234781901041665,0.25,3,44,0.0001466899905412075,0.0013175956064356382,0.0005892931823398537,0.00020183524269942082,0.09090909090909091,0.014722475290919695
pre_residual_routed_replacement,live,6,768,1.0234781901041665,0.5,3,44,0.00012653356447148408,0.0010579229980045637,0.000510113629616035,0.0001835769593997205,0.09090909090909091,0.014501130868912032
pre_residual_routed_replacement,live,6,768,1.0234781901041665,1.0,3,44,0.0001907759757380425,0.0016990037541512277,0.0007671142517246821,0.0002345583725644234,0.11363636363636363,0.015126550084456928
pre_residual_routed_replacement,live,6,768,1.0234781901041665,2.0,3,44,0.0001768167348979494,0.0015363670871508819,0.0007126967945523936,0.00021265778613406103,0.11363636363636363,0.015265632332675949
pre_residual_routed_replacement,live,6,768,1.0234781901041665,4.0,3,44,0.0002072983213727236,0.0017955594395766973,0.000842310659118525,0.00023264688730524705,0.1590909090909091,0.017884936396984928
pre_residual_routed_replacement,live,12,384,0.5234781901041666,0.125,3,44,0.00012196580367303382,0.0010110360254284255,0.0004914533342319934,0.00017388887795228108,0.1590909090909091,0.018596076176701046
pre_residual_routed_replacement,live,12,384,0.5234781901041666,0.25,3,44,0.00010847266638788514,0.0008973376821794682,0.0004369759040966799,0.00016769574101322605,0.06818181818181818,0.012121783800938224
pre_residual_routed_replacement,live,12,384,0.5234781901041666,0.5,3,44,0.00016938192975792597,0.0014995952478464596,0.0006825480609143064,0.00021918299662318917,0.11363636363636363,0.014130154657078437
pre_residual_routed_replacement,live,12,384,0.5234781901041666,1.0,3,44,0.0001616425679122296,0.0014564302759737815,0.0006521391139996416,0.00022041157411978465,0.09090909090909091,0.012477650483469072
pre_residual_routed_replacement,live,12,384,0.5234781901041666,2.0,3,44,0.00015898510786627185,0.001488277387148769,0.0006415032242945277,0.00022115647721745264,0.045454545454545456,0.009623913669075264
pre_residual_routed_replacement,live,12,384,0.5234781901041666,4.0,3,44,0.000209816007590937,0.0018393889764268716,0.0008514483716918915,0.00026234210299805566,0.13636363636363635,0.016357858828786112
pre_residual_routed_replacement,live,12,576,0.7734781901041666,0.125,3,44,0.00011386209529201159,0.0010041979629848855,0.00045916355066245987,0.00017658515139314294,0.13636363636363635,0.01661830776955042
pre_residual_routed_replacement,live,12,576,0.7734781901041666,0.25,3,44,0.00011093523243229956,0.0009830085206670143,0.000447141886894431,0.00018150184088385445,0.09090909090909091,0.01164051004962645
pre_residual_routed_replacement,live,12,576,0.7734781901041666,0.5,3,44,0.00015505017237739014,0.0012863710990072994,0.0006286223367140358,0.00019313515501278672,0.11363636363636363,0.014062506075668123
pre_residual_routed_replacement,live,12,576,0.7734781901041666,1.0,3,44,9.703476124203999e-05,0.000853096025044777,0.0003913012899119409,0.0001621873821402224,0.13636363636363635,0.014831690637245947
pre_residual_routed_replacement,live,12,576,0.7734781901041666,2.0,3,44,0.00013134574016827503,0.0011040448675720843,0.0005292335272795611,0.00019480738552806484,0.13636363636363635,0.016711445828771956
pre_residual_routed_replacement,live,12,576,0.7734781901041666,4.0,3,44,0.00018120282056990143,0.001630549179374513,0.000733707051441099,0.00024262173398385638,0.1590909090909091,0.020250830041716274
pre_residual_routed_replacement,live,12,749,0.9987386067708334,0.125,3,44,0.00011684564046535425,0.001034782837758808,0.00047000976281918257,0.00018054113210725937,0.13636363636363635,0.014489940547401065
pre_residual_routed_replacement,live,12,749,0.9987386067708334,0.25,3,44,0.00011768888682375042,0.0010829211027552957,0.0004785616833946122,0.0001778204515722941,0.11363636363636363,0.013961344922869505
pre_residual_routed_replacement,live,12,749,0.9987386067708334,0.5,3,44,0.00013866517014093915,0.001126143441490135,0.0005601171401573669,0.00018701314691778372,0.18181818181818182,0.017978157332732836
pre_residual_routed_replacement,live,12,749,0.9987386067708334,1.0,3,44,0.00011089249019588269,0.0009048974478117058,0.000448001616549474,0.00017316464832621252,0.11363636363636363,0.013493243225891134
pre_residual_routed_replacement,live,12,749,0.9987386067708334,2.0,3,44,0.00015292517328837428,0.0014010208594225698,0.0006183735493222067,0.00020966237753521736,0.1590909090909091,0.017555349426650893
pre_residual_routed_replacement,live,12,749,0.9987386067708334,4.0,3,44,0.00011196271000554506,0.0009313314100574183,0.00045033338551071653,0.0001809183452981351,0.13636363636363635,0.016762389161315394
pre_residual_routed_replacement,live,12,768,1.0234781901041665,0.125,3,44,0.00012160353509280888,0.00104281929574672,0.0004883395875303998,0.00017562251366345913,0.18181818181818182,0.018440942306758402
pre_residual_routed_replacement,live,12,768,1.0234781901041665,0.25,3,44,0.00012762850350740834,0.0011425701819789578,0.0005165253820251463,0.00017653384401883105,0.18181818181818182,0.018346493788284277
pre_residual_routed_replacement,live,12,768,1.0234781901041665,0.5,3,44,0.0001241019621509374,0.001070988314068141,0.0004991044338346427,0.00018567203372685332,0.1590909090909091,0.018807788349492836
pre_residual_routed_replacement,live,12,768,1.0234781901041665,1.0,3,44,0.00011188354874424145,0.0009226344216384237,0.0004511790436307188,0.00017639781338451958,0.11363636363636363,0.013554557964542807
pre_residual_routed_replacement,live,12,768,1.0234781901041665,2.0,3,44,0.00013881715871829928,0.0011832930741675243,0.0005608392395796843,0.0001835923827758053,0.1590909090909091,0.016592966475701926
pre_residual_routed_replacement,live,12,768,1.0234781901041665,4.0,3,44,0.00014555469634946019,0.0013362029274079526,0.0005859247074990218,0.0002073610668354692,0.11363636363636363,0.014229062246923774
pre_residual_routed_replacement,live,23,384,0.5234781901041666,0.125,3,44,7.585622663503438e-05,0.0006891108359317564,0.0003057790511798971,0.00014452160381141332,0.06818181818181818,0.009861290816527037
pre_residual_routed_replacement,live,23,384,0.5234781901041666,0.25,3,44,8.626075365534483e-05,0.0007942227341956001,0.00034779966696392564,0.00015060338451680728,0.11363636363636363,0.013375951120413494
pre_residual_routed_replacement,live,23,384,0.5234781901041666,0.5,3,44,0.0001099476363244569,0.0009875581026143677,0.0004436345079273828,0.00017072899273241186,0.09090909090909091,0.012343947627002548
pre_residual_routed_replacement,live,23,384,0.5234781901041666,1.0,3,44,8.283476263283195e-05,0.0007402707209318346,0.00033316347010772795,0.00014739497106333566,0.11363636363636363,0.012879593558132592
pre_residual_routed_replacement,live,23,384,0.5234781901041666,2.0,3,44,0.0001234912117834855,0.0012230587233606404,0.0005000053101984633,0.00019099485596840566,0.06818181818181818,0.010840899726232967
pre_residual_routed_replacement,live,23,384,0.5234781901041666,4.0,3,44,0.0001656794110570817,0.0014765095276556054,0.0006709007358818222,0.0002239126794293119,0.06818181818181818,0.011084676531329269
pre_residual_routed_replacement,live,23,576,0.7734781901041666,0.125,3,44,8.97571349892959e-05,0.0008087306261441822,0.00036186063598640415,0.00014460168176476496,0.06818181818181818,0.009940347751232054
pre_residual_routed_replacement,live,23,576,0.7734781901041666,0.25,3,44,6.507571024433838e-05,0.0006182014018535403,0.00026375192104722986,0.0001389488903431271,0.09090909090909091,0.010991251598910056
pre_residual_routed_replacement,live,23,576,0.7734781901041666,0.5,3,44,7.244835728476511e-05,0.0006414275644394551,0.00029311680406238216,0.00013560503250892284,0.06818181818181818,0.009962951975918156
pre_residual_routed_replacement,live,23,576,0.7734781901041666,1.0,3,44,8.931057536446215e-05,0.0007674256834635311,0.0003589615906567948,0.00014911004402186624,0.06818181818181818,0.009503039963132797
pre_residual_routed_replacement,live,23,576,0.7734781901041666,2.0,3,44,8.688698550878888e-05,0.0007544210533573546,0.0003489034257071477,0.0001499879715217511,0.11363636363636363,0.014803523632673232
pre_residual_routed_replacement,live,23,576,0.7734781901041666,4.0,3,44,9.99148886881523e-05,0.0009220331625698544,0.0004045043476904698,0.00016136836942120029,0.13636363636363635,0.014912270130382821
pre_residual_routed_replacement,live,23,749,0.9987386067708334,0.125,3,44,7.694230129376675e-05,0.0006864181649094035,0.00030986849000553716,0.0001445608173783556,0.11363636363636363,0.013562820357369353
pre_residual_routed_replacement,live,23,749,0.9987386067708334,0.25,3,44,9.499350881014834e-05,0.0008187467797583201,0.000383353770006241,0.00015523000445664267,0.13636363636363635,0.014924288039149828
pre_residual_routed_replacement,live,23,749,0.9987386067708334,0.5,3,44,9.6871134373218e-05,0.0009034221152411357,0.0003938399657330989,0.00015811035225599446,0.1590909090909091,0.0167646761805751
pre_residual_routed_replacement,live,23,749,0.9987386067708334,1.0,3,44,8.55984747338632e-05,0.0007720448873030481,0.0003471112224010884,0.00015075583638381963,0.1590909090909091,0.016128805480646893
pre_residual_routed_replacement,live,23,749,0.9987386067708334,2.0,3,44,0.00011342374820732071,0.001040148470064501,0.00045977082090081274,0.00017611354177583617,0.18181818181818182,0.01780699615204504
pre_residual_routed_replacement,live,23,749,0.9987386067708334,4.0,3,44,0.00010377269204943993,0.0009172075752566057,0.0004182493666285753,0.00015951613267315383,0.09090909090909091,0.01424787953228397
pre_residual_routed_replacement,live,23,768,1.0234781901041665,0.125,3,44,9.313750507544682e-05,0.0008041001767698078,0.0003730569218860048,0.00014934435440544627,0.11363636363636363,0.012856249985575536
pre_residual_routed_replacement,live,23,768,1.0234781901041665,0.25,3,44,8.560171796096421e-05,0.0007625766207217378,0.00034607464158467605,0.0001379894151870218,0.09090909090909091,0.011668049818135856
pre_residual_routed_replacement,live,23,768,1.0234781901041665,0.5,3,44,8.484942119159975e-05,0.0007576755830737112,0.00034383527845264166,0.000144134405409203,0.09090909090909091,0.01218748289849936
pre_residual_routed_replacement,live,23,768,1.0234781901041665,1.0,3,44,8.127513054422376e-05,0.0007409767476919057,0.00032948621746998905,0.00014869846253869645,0.11363636363636363,0.013393996934179387
pre_residual_routed_replacement,live,23,768,1.0234781901041665,2.0,3,44,9.012446253884512e-05,0.0008335215541226678,0.0003660079906934354,0.00015541570606307503,0.022727272727272728,0.00695939151113491
pre_residual_routed_replacement,live,23,768,1.0234781901041665,4.0,3,44,9.193021763581106e-05,0.0008685493183998124,0.00037195614743149285,0.00016146092954797686,0.045454545454545456,0.009130398807441402
pre_residual_routed_replacement,live,39,384,0.5234781901041666,0.125,3,44,5.192716593685728e-07,4.531149718007445e-06,2.0956409702389443e-06,0.0,0.0,0.0
pre_residual_routed_replacement,live,39,384,0.5234781901041666,0.25,3,44,1.345340427343961e-06,1.1630323327426751e-05,5.392589359526356e-06,0.0,0.0,0.0
pre_residual_routed_replacement,live,39,384,0.5234781901041666,0.5,3,44,4.083904651059294e-06,3.6025697892553434e-05,1.6336470497646527e-05,0.0,0.0,0.0
pre_residual_routed_replacement,live,39,384,0.5234781901041666,1.0,3,44,1.4381495263519769e-05,0.00012905547383798314,5.7633304730769774e-05,0.0,0.0,0.0
pre_residual_routed_replacement,live,39,384,0.5234781901041666,2.0,3,44,5.5329053594732613e-05,0.0004999072690545654,0.00022210821958844456,0.0,0.0,0.0
pre_residual_routed_replacement,live,39,384,0.5234781901041666,4.0,3,44,0.00021956708205421322,0.0019957440280188097,0.0008844683541556007,0.0,0.0,0.0
pre_residual_routed_replacement,live,39,576,0.7734781901041666,0.125,3,44,2.476986963015096e-07,2.176463988865683e-06,1.00463380774508e-06,0.0,0.0,0.0
pre_residual_routed_replacement,live,39,576,0.7734781901041666,0.25,3,44,6.159871115003894e-07,5.388191413803025e-06,2.4912871843857882e-06,0.0,0.0,0.0
pre_residual_routed_replacement,live,39,576,0.7734781901041666,0.5,3,44,1.6954636419667808e-06,1.487855736902896e-05,6.837124303761165e-06,0.0,0.0,0.0
pre_residual_routed_replacement,live,39,576,0.7734781901041666,1.0,3,44,5.392208529222196e-06,4.8111268750647334e-05,2.1757906728355053e-05,0.0,0.0,0.0
pre_residual_routed_replacement,live,39,576,0.7734781901041666,2.0,3,44,1.9699067058292545e-05,0.00017795110183294047,7.960805540734912e-05,0.0,0.0,0.0
pre_residual_routed_replacement,live,39,576,0.7734781901041666,4.0,3,44,7.668121604030954e-05,0.0006951917146443236,0.0003102233346196283,0.0,0.0,0.0
pre_residual_routed_replacement,live,39,749,0.9987386067708334,0.125,3,44,1.2400934953663265e-07,1.0798832117624535e-06,5.041948224835593e-07,0.0,0.0,0.0
pre_residual_routed_replacement,live,39,749,0.9987386067708334,0.25,3,44,3.149606663558044e-07,2.7759499979979267e-06,1.277016233013956e-06,0.0,0.0,0.0
pre_residual_routed_replacement,live,39,749,0.9987386067708334,0.5,3,44,7.774959997032159e-07,6.827801825368951e-06,3.153102461343129e-06,0.0,0.0,0.0
pre_residual_routed_replacement,live,39,749,0.9987386067708334,1.0,3,44,2.203092386501091e-06,1.9489435593815174e-05,8.934000774194686e-06,0.0,0.0,0.0
pre_residual_routed_replacement,live,39,749,0.9987386067708334,2.0,3,44,7.4010179906219324e-06,6.684185039984124e-05,3.0030449207869468e-05,0.0,0.0,0.0
pre_residual_routed_replacement,live,39,749,0.9987386067708334,4.0,3,44,2.772672119859139e-05,0.0002529897966843514,0.00011260129806760852,0.0,0.0,0.0
pre_residual_routed_replacement,live,39,768,1.0234781901041665,0.125,3,44,1.1002255591434236e-07,9.67533695551043e-07,4.472613115046421e-07,0.0,0.0,0.0
pre_residual_routed_replacement,live,39,768,1.0234781901041665,0.25,3,44,2.7475569601294453e-07,2.4473297947354975e-06,1.1150342426879956e-06,0.0,0.0,0.0
pre_residual_routed_replacement,live,39,768,1.0234781901041665,0.5,3,44,7.150495741373416e-07,6.278322241171051e-06,2.900777012807756e-06,0.0,0.0,0.0
pre_residual_routed_replacement,live,39,768,1.0234781901041665,1.0,3,44,2.0039546279352036e-06,1.771442522484007e-05,8.124349794663699e-06,0.0,0.0,0.0
pre_residual_routed_replacement,live,39,768,1.0234781901041665,2.0,3,44,6.57728332695032e-06,5.9566904644525826e-05,2.6688137244715053e-05,0.0,0.0,0.0
pre_residual_routed_replacement,live,39,768,1.0234781901041665,4.0,3,44,2.4655119961959247e-05,0.0002250919469918061,0.00010010942652638466,0.0,0.0,0.0
