injection_mode,route_mode,injection_layer,mean_budget_pages_per_expert,charged_bpw,alpha,requests,label_tokens,intended_delta_energy,realized_layer_error_energy,layer_output_unchanged_fraction,first_route_membership_crossing_fraction,first_route_membership_distance_median,final_router_mass_churn,delta_nll,ppl_ratio,logit_kl,top1_agreement
pre_residual_routed_replacement,fully_frozen,12,749,0.9987386067708334,2.0,3,41,0.00032541883387868204,0.0013561231231016733,0.3920687810863235,1.0,1.0,0.010326952603937154,0.0018179436201063031,1.0018195970814239,0.0006135618257439886,1.0
pre_residual_routed_replacement,fully_frozen,12,749,0.9987386067708334,4.0,3,41,0.00032541883387868204,0.0052676634936919976,0.345022516208861,1.0,1.0,0.015493899976299864,-0.005722841637614468,0.9942935026271803,0.0006175198661677002,1.0
pre_residual_routed_replacement,fully_frozen,12,768,1.0234781901041665,0.125,3,41,0.0002889488651932126,1.5388567070364857e-05,0.8224772135416666,1.0,2.0,0.01202705593708172,0.0018510189507043862,1.0018527331437872,0.0006661546849018249,1.0
pre_residual_routed_replacement,fully_frozen,12,768,1.0234781901041665,0.25,3,41,0.0002889488651932126,3.795902725059374e-05,0.7035125369798996,1.0,3.0,0.015013103923614116,-0.002968094789707114,0.997036305648917,0.0006766827761598151,1.0
pre_residual_routed_replacement,fully_frozen,12,768,1.0234781901041665,0.5,3,41,0.0002889488651932126,0.00010381124660703717,0.5797916262055874,1.0,1.0,0.01204123661875799,-0.0025245101503958978,0.9974786737455311,0.0006123882443362248,1.0
pre_residual_routed_replacement,fully_frozen,12,768,1.0234781901041665,1.0,3,41,0.0002889488651932126,0.0003307800734008853,0.4754675621237883,1.0,1.0,0.014167828289844187,-0.0050800837868560066,0.9949327980160073,0.0005471661283056896,1.0
pre_residual_routed_replacement,fully_frozen,12,768,1.0234781901041665,2.0,3,41,0.0002889488651932126,0.0012084834455452535,0.3981841182171963,1.0,1.0,0.016115260528588072,0.003783906551304886,1.0037910745638776,0.0006738281567220299,1.0
pre_residual_routed_replacement,fully_frozen,12,768,1.0234781901041665,4.0,3,41,0.0002889488651932126,0.004691346985383842,0.3478516083049953,1.0,1.0,0.010041662646240042,0.004351678921277386,1.0043611612256529,0.0006686729241474514,1.0
pre_residual_routed_replacement,fully_frozen,23,384,0.5234781901041666,0.125,3,41,0.0037511249506139055,0.00011404101454119125,0.6510049425116772,1.0,3.0,0.016239096286219983,-0.002668934183068875,0.9973346242553179,0.000575985886079317,1.0
pre_residual_routed_replacement,fully_frozen,23,384,0.5234781901041666,0.25,3,41,0.0037511249506139055,0.0003105883990250186,0.5345168809729715,1.0,2.0,0.012889835244464394,0.0015702249173223232,1.0015714583659805,0.0005880292668541582,1.0
pre_residual_routed_replacement,fully_frozen,23,384,0.5234781901041666,0.5,3,41,0.0037511249506139055,0.0010271745007627768,0.4435970533035784,1.0,1.0,0.014202153409031975,-0.0028138872206452583,0.9971900680492358,0.0006747753879624213,1.0
pre_residual_routed_replacement,fully_frozen,23,384,0.5234781901041666,1.0,3,41,0.0037511249506139055,0.00386920613563525,0.38020303140512623,1.0,1.0,0.012236299750422711,0.0029698558357009364,1.0029742702264963,0.0007013548544313137,1.0
pre_residual_routed_replacement,fully_frozen,23,384,0.5234781901041666,2.0,3,41,0.0037511249506139055,0.015130499792538657,0.33820704209051555,1.0,1.0,0.012156514876355742,0.00010269670339919224,1.0001027019768862,0.0006673606951114249,1.0
pre_residual_routed_replacement,fully_frozen,23,384,0.5234781901041666,4.0,3,41,0.0037511249506139055,0.060172154498933476,0.31173661394817076,1.0,1.0,0.012720752059803305,-0.006155581333962553,0.9938633254428576,0.0009529002454634918,1.0
pre_residual_routed_replacement,fully_frozen,23,576,0.7734781901041666,0.125,3,41,0.0013486735851218896,6.119246512362083e-05,0.7421065358537074,1.0,3.0,0.012457340807853347,-0.004939184826835235,0.9950729928889623,0.0006314908968159592,1.0
pre_residual_routed_replacement,fully_frozen,23,576,0.7734781901041666,0.25,3,41,0.0013486735851218896,0.00014910603407318674,0.6205584117514854,1.0,1.0,0.012366372700093746,0.005224132096286114,1.005237801667882,0.0006420004921021985,1.0
pre_residual_routed_replacement,fully_frozen,23,576,0.7734781901041666,0.5,3,41,0.0013486735851218896,0.0004203890399469259,0.5091919556045771,1.0,3.0,0.009235190919494226,-0.00417113511877267,0.9958375519827616,0.000524868754991203,1.0
pre_residual_routed_replacement,fully_frozen,23,576,0.7734781901041666,1.0,3,41,0.0013486735851218896,0.0014445696151133254,0.4240424923780488,1.0,2.0,0.01215020271330678,0.0006219474930089718,1.000622140942454,0.0006561317557195877,1.0
pre_residual_routed_replacement,fully_frozen,23,576,0.7734781901041666,2.0,3,41,0.0013486735851218896,0.0055155466640119995,0.36678018671337553,1.0,1.0,0.008739532035571384,0.001049130760003358,1.0010496812901883,0.000511694586295412,1.0
pre_residual_routed_replacement,fully_frozen,23,576,0.7734781901041666,4.0,3,41,0.0013486735851218896,0.02172441684717855,0.32957754510875936,1.0,1.0,0.019077278959670242,-0.0013007429772190467,0.9987001026222517,0.0008632882557606928,1.0
pre_residual_routed_replacement,fully_frozen,23,749,0.9987386067708334,0.125,3,41,0.0004937865266464774,3.506725433054585e-05,0.8213065790936229,1.0,4.0,0.013884186266123227,0.00012147961148669348,1.0001214869904336,0.0005890643935395293,1.0
pre_residual_routed_replacement,fully_frozen,23,749,0.9987386067708334,0.25,3,41,0.0004937865266464774,7.63927924770539e-05,0.7083863182616577,1.0,2.0,0.010726881726879153,-0.002179208166793782,0.9978231645834381,0.000732519841593913,1.0
pre_residual_routed_replacement,fully_frozen,23,749,0.9987386067708334,0.5,3,41,0.0004937865266464774,0.00018936580282783594,0.5884146265121755,1.0,2.0,0.013146438343916966,-0.005274888449677319,0.9947389993448152,0.0006149269664252389,1.0
pre_residual_routed_replacement,fully_frozen,23,749,0.9987386067708334,1.0,3,41,0.0004937865266464774,0.0005932769100270704,0.4827257796926302,1.0,1.0,0.011901118560028599,-0.003914696282063134,0.9960929561525181,0.0004775142730678953,1.0
pre_residual_routed_replacement,fully_frozen,23,749,0.9987386067708334,2.0,3,41,0.0004937865266464774,0.0020974103017001085,0.40514298105627544,1.0,1.0,0.013870307990542969,-0.004057104444250505,0.99595111448521,0.0005917410297133308,1.0
pre_residual_routed_replacement,fully_frozen,23,749,0.9987386067708334,4.0,3,41,0.0004937865266464774,0.008047526372089837,0.3535600482112844,1.0,1.0,0.010738018622765338,-0.0015145241465754423,0.9984866221663407,0.0007684906418278162,1.0
pre_residual_routed_replacement,fully_frozen,23,768,1.0234781901041665,0.125,3,41,0.00043615933230440305,3.0278442797525047e-05,0.8313195434341288,1.0,1.0,0.009221746717868502,-0.006677600640907283,0.9933446449908957,0.0005327296295905374,1.0
pre_residual_routed_replacement,fully_frozen,23,768,1.0234781901041665,0.25,3,41,0.00043615933230440305,6.84564748114434e-05,0.7184933088062853,1.0,2.0,0.01404242358135902,0.004163936612477601,1.0041726178417145,0.0005601580132893514,1.0
pre_residual_routed_replacement,fully_frozen,23,768,1.0234781901041665,0.5,3,41,0.00043615933230440305,0.00017069585707119692,0.599682880566223,1.0,1.0,0.013955459652248339,-0.001166137679651864,0.9988345419946685,0.0005152202713250543,1.0
pre_residual_routed_replacement,fully_frozen,23,768,1.0234781901041665,1.0,3,41,0.00043615933230440305,0.0005271564429830736,0.49250545919202426,1.0,1.0,0.011754525532967264,-0.004025249542590645,0.9959828409153384,0.0005016510644000305,1.0
pre_residual_routed_replacement,fully_frozen,23,768,1.0234781901041665,2.0,3,41,0.00043615933230440305,0.0018674574498749393,0.4126112145286116,1.0,1.0,0.014243726569611757,-0.0014492326919275703,0.9985518169386559,0.0005899718404612061,1.0
pre_residual_routed_replacement,fully_frozen,23,768,1.0234781901041665,4.0,3,41,0.00043615933230440305,0.0071293057933580015,0.3601524100145599,1.0,1.0,0.012190938813307918,-0.006680133796699555,0.9933421286973416,0.0006163631970685304,1.0
pre_residual_routed_replacement,fully_frozen,39,384,0.5234781901041666,0.125,3,41,0.03852142206872671,0.001460069308400586,0.7129849222170106,0.0,,0.0,0.001525985879118807,1.0015271507880399,0.00016530600166393214,1.0
pre_residual_routed_replacement,fully_frozen,39,384,0.5234781901041666,0.25,3,41,0.03852142206872671,0.003782744774270007,0.5752958277451239,0.0,,0.0,0.0021698899804790863,1.00217224589546,0.0002554931546711112,1.0
pre_residual_routed_replacement,fully_frozen,39,384,0.5234781901041666,0.5,3,41,0.03852142206872671,0.01148517573420447,0.45714925130208334,0.0,,0.0,0.0027683182993508935,1.002772153630777,0.000316557686090978,1.0
pre_residual_routed_replacement,fully_frozen,39,384,0.5234781901041666,1.0,3,41,0.03852142206872671,0.040449431381029674,0.3746860869158947,0.0,,0.0,0.0073066085538490335,1.0073333669494684,0.000566635739735337,1.0
pre_residual_routed_replacement,fully_frozen,39,384,0.5234781901041666,2.0,3,41,0.03852142206872671,0.1556415225084732,0.32406102431573447,0.0,,0.0,0.01105151253371963,1.0111128060857457,0.0012718420963337572,1.0
pre_residual_routed_replacement,fully_frozen,39,384,0.5234781901041666,4.0,3,41,0.03852142206872671,0.6176091710602691,0.29793425578486554,0.0,,0.0,0.022921035512919668,1.0231857410199248,0.004397193078102611,0.9512195121951219
pre_residual_routed_replacement,fully_frozen,39,576,0.7734781901041666,0.125,3,41,0.013364118292475243,0.0006972049193244287,0.806049843621746,0.0,,0.0,-0.0016698664030725613,0.9983315270480958,8.158527905242923e-05,1.0
pre_residual_routed_replacement,fully_frozen,39,576,0.7734781901041666,0.25,3,41,0.013364118292475243,0.001733093220579851,0.67922190749101,0.0,,0.0,-0.0001347594221588193,0.9998652496574842,5.314787777053654e-05,1.0
pre_residual_routed_replacement,fully_frozen,39,576,0.7734781901041666,0.5,3,41,0.013364118292475243,0.00476949975897057,0.5451471439669324,0.0,,0.0,-0.0014169828403477875,0.9985840206058259,0.0001420776072908711,1.0
pre_residual_routed_replacement,fully_frozen,39,576,0.7734781901041666,1.0,3,41,0.013364118292475243,0.015170315162850723,0.43408899742637,0.0,,0.0,0.0005332826985779591,1.0005334249190763,0.0003164878869535972,1.0
pre_residual_routed_replacement,fully_frozen,39,576,0.7734781901041666,2.0,3,41,0.013364118292475243,0.055432596320495645,0.3608213728856415,0.0,,0.0,-0.0012668842882074666,0.998733917870909,0.000566412506967438,1.0
pre_residual_routed_replacement,fully_frozen,39,576,0.7734781901041666,4.0,3,41,0.013364118292475243,0.21577817838534394,0.3178852665789654,0.0,,0.0,0.006906297354692206,1.0069302008227359,0.0013914000109463008,1.0
pre_residual_routed_replacement,fully_frozen,39,749,0.9987386067708334,0.125,3,41,0.004749501652699079,0.0003489483218032501,0.881227112770677,0.0,,0.0,-0.001366848443622524,0.9986340852682487,6.951011682211293e-05,1.0
pre_residual_routed_replacement,fully_frozen,39,749,0.9987386067708334,0.25,3,41,0.004749501652699079,0.0008863299190877832,0.7755161192358995,0.0,,0.0,-0.0014437592995708137,0.9985572824194959,8.833529328192689e-05,1.0
pre_residual_routed_replacement,fully_frozen,39,749,0.9987386067708334,0.5,3,41,0.004749501652699079,0.0021878751536142447,0.6434043669566428,0.0,,0.0,-0.003103266286200566,0.9969015438676051,0.00011415568372086718,1.0
pre_residual_routed_replacement,fully_frozen,39,749,0.9987386067708334,1.0,3,41,0.004749501652699079,0.006198554092065513,0.5144167443824753,0.0,,0.0,-0.0007937374459235085,0.9992065774803146,0.00013383406185854736,1.0
pre_residual_routed_replacement,fully_frozen,39,749,0.9987386067708334,2.0,3,41,0.004749501652699079,0.02082341860854862,0.41360134294138917,0.0,,0.0,-0.0009273429392786742,0.9990730869103019,0.0003193733531094459,1.0
pre_residual_routed_replacement,fully_frozen,39,749,0.9987386067708334,4.0,3,41,0.004749501652699079,0.07801298171421893,0.34887835017735697,0.0,,0.0,-0.0005611819552697305,0.9994389754778727,0.0007524891151131693,1.0
pre_residual_routed_replacement,fully_frozen,39,768,1.0234781901041665,0.125,3,41,0.004203365416893292,0.00030943270736901916,0.8897241989622421,0.0,,0.0,-0.00157265202434093,0.9984285839448526,6.703692307247974e-05,1.0
pre_residual_routed_replacement,fully_frozen,39,768,1.0234781901041665,0.25,3,41,0.004203365416893292,0.0007732146226468037,0.7867766971361495,0.0,,0.0,0.0014243015123656057,1.0014253163115008,0.00010802743889844793,1.0
pre_residual_routed_replacement,fully_frozen,39,768,1.0234781901041665,0.5,3,41,0.004203365416893292,0.002011901798398935,0.655420452449529,0.0,,0.0,-0.00029502559831116643,0.9997050179174611,7.429582193900848e-05,1.0
pre_residual_routed_replacement,fully_frozen,39,768,1.0234781901041665,1.0,3,41,0.004203365416893292,0.005637487434728075,0.5230715715266377,0.0,,0.0,0.00028423150554411126,1.0002842719031457,0.00018143175191156856,1.0
pre_residual_routed_replacement,fully_frozen,39,768,1.0234781901041665,2.0,3,41,0.004203365416893292,0.01850479055966642,0.41907193659245034,0.0,,0.0,-0.0009333968184464404,0.9990670386608617,0.00023920942360837946,1.0
pre_residual_routed_replacement,fully_frozen,39,768,1.0234781901041665,4.0,3,41,0.004203365416893292,0.06935849570685926,0.35038741101616244,0.0,,0.0,-0.006979866015501531,0.9930444366732518,0.0006445840966740416,1.0
pre_residual_routed_replacement,live,0,384,0.5234781901041666,0.125,3,41,4.466996231859737e-05,1.856233556593181e-06,0.8061303344497537,1.0,1.0,0.017145540754365855,0.020691288541484037,1.020906837346134,0.0022469677687469523,1.0
pre_residual_routed_replacement,live,0,384,0.5234781901041666,0.25,3,41,4.466996231859737e-05,5.007180184625989e-06,0.6713199045301751,1.0,1.0,0.015536128732076398,0.007804518280687758,1.007835052917839,0.002582535422203077,1.0
pre_residual_routed_replacement,live,0,384,0.5234781901041666,0.5,3,41,4.466996231859737e-05,1.4576771173071145e-05,0.5338090411121209,1.0,1.0,0.01611198366021921,-0.01011095254443379,0.98993999129476,0.0017886596115091855,1.0
pre_residual_routed_replacement,live,0,384,0.5234781901041666,1.0,3,41,4.466996231859737e-05,4.8962428956430506e-05,0.4249101000625391,1.0,1.0,0.011438161332352897,0.006266010553767786,1.0062856830658227,0.002480178703775205,0.975609756097561
pre_residual_routed_replacement,live,0,384,0.5234781901041666,2.0,3,41,4.466996231859737e-05,0.00018306491995232312,0.35359888703022396,1.0,1.0,0.017580322015658668,0.011528248401655958,1.011594954746585,0.002785611112378129,1.0
pre_residual_routed_replacement,live,0,384,0.5234781901041666,4.0,3,41,4.466996231859737e-05,0.0007204545974200342,0.3143649351156973,1.0,1.0,0.01681444789517622,-0.0018873768142131484,0.9981144031614019,0.0022387200330265867,1.0
pre_residual_routed_replacement,live,0,576,0.7734781901041666,0.125,3,41,6.220031691365662e-06,3.1699811149457944e-07,0.9416602501502404,1.0,2.0,0.013506480294509685,0.01094777984781957,1.011007926078459,0.0028866264608804,0.975609756097561
pre_residual_routed_replacement,live,0,576,0.7734781901041666,0.25,3,41,6.220031691365662e-06,1.056131487931672e-06,0.8643512165196021,1.0,2.0,0.015264273484516228,0.01159165982416545,1.0116591034555278,0.0020909328755916957,1.0
pre_residual_routed_replacement,live,0,576,0.7734781901041666,0.5,3,41,6.220031691365662e-06,3.1817506517857027e-06,0.7436129590881996,1.0,2.0,0.012411817460942994,0.009102591371314625,1.0091441459452204,0.002585642298723381,1.0
pre_residual_routed_replacement,live,0,576,0.7734781901041666,1.0,3,41,6.220031691365662e-06,9.607577178255141e-06,0.6040240184600238,1.0,2.0,0.018999735771879828,-0.003221076028611964,0.9967841060713066,0.002503772010280937,1.0
pre_residual_routed_replacement,live,0,576,0.7734781901041666,2.0,3,41,6.220031691365662e-06,2.9088121631642692e-05,0.4794430005692034,1.0,1.0,0.014901983341795025,-0.0005635866441677741,0.9994365721409538,0.002476573870944329,1.0
pre_residual_routed_replacement,live,0,576,0.7734781901041666,4.0,3,41,6.220031691365662e-06,0.00010480637655657519,0.3879878537367104,1.0,2.0,0.017790100541902137,0.010398648624054678,1.010452902463121,0.002093985282726673,1.0
pre_residual_routed_replacement,live,0,749,0.9987386067708334,0.125,3,41,5.668071780622763e-07,3.1153138638207746e-08,0.9922409315270286,1.0,3.0,0.016111830889236477,0.006872446573137342,1.0068961160253687,0.0026833292727702525,1.0
pre_residual_routed_replacement,live,0,749,0.9987386067708334,0.25,3,41,5.668071780622763e-07,1.1964930483523455e-07,0.9762988235445005,1.0,3.0,0.012631815049444738,-0.005613900544868214,0.9944018279482992,0.001658827712000523,1.0
pre_residual_routed_replacement,live,0,749,0.9987386067708334,0.5,3,41,5.668071780622763e-07,4.4512526060514604e-07,0.9379454077743902,1.0,2.0,0.01614464416623712,-0.003601205684763707,0.9964052708796156,0.00218477415171578,1.0
pre_residual_routed_replacement,live,0,749,0.9987386067708334,1.0,3,41,5.668071780622763e-07,1.2952572653761527e-06,0.8665509556143489,1.0,2.0,0.021785879207209678,0.011733194918243046,1.011802298855258,0.002012703772905891,1.0
pre_residual_routed_replacement,live,0,749,0.9987386067708334,2.0,3,41,5.668071780622763e-07,3.854141558618057e-06,0.7597019522394368,1.0,2.0,0.01838927934030543,0.010228525786115293,1.0102810159690736,0.0027656211853610657,1.0
pre_residual_routed_replacement,live,0,749,0.9987386067708334,4.0,3,41,5.668071780622763e-07,1.1506311609639589e-05,0.6347090367453779,1.0,2.0,0.014980581345989147,0.020824330749809352,1.0210426700818123,0.003129607896077696,1.0
pre_residual_routed_replacement,live,0,768,1.0234781901041665,0.125,3,41,4.085047189241406e-07,2.359695985821599e-08,0.9941470033455969,1.0,2.0,0.01724263463260579,-0.006641539713249431,0.9933804665661538,0.0019268758770323705,1.0
pre_residual_routed_replacement,live,0,768,1.0234781901041665,0.25,3,41,4.085047189241406e-07,9.2671394548634e-08,0.9816455032320004,1.0,1.0,0.018250391481801975,-0.0016918257202565717,0.9983096046101403,0.0023815708537681954,1.0
pre_residual_routed_replacement,live,0,768,1.0234781901041665,0.5,3,41,4.085047189241406e-07,3.373182007622034e-07,0.9512755240702196,1.0,2.0,0.017488046918754187,-0.008360489447734595,0.9916743622507852,0.0017872056642440728,1.0
pre_residual_routed_replacement,live,0,768,1.0234781901041665,1.0,3,41,4.085047189241406e-07,9.918252195382986e-07,0.8916257360862746,1.0,2.0,0.01759459058306591,0.006492185581113297,1.006513305497992,0.0025738525230232213,1.0
pre_residual_routed_replacement,live,0,768,1.0234781901041665,2.0,3,41,4.085047189241406e-07,2.910075929545982e-06,0.796616060544432,1.0,2.0,0.02019485784661482,0.0030008151884184323,1.003005322141366,0.002561865841805409,0.975609756097561
pre_residual_routed_replacement,live,0,768,1.0234781901041665,4.0,3,41,4.085047189241406e-07,8.524787720678147e-06,0.679322953310663,1.0,2.0,0.01720486087073226,0.004788672791351609,1.0048001568086524,0.002626580565908988,0.975609756097561
pre_residual_routed_replacement,live,1,384,0.5234781901041666,0.125,3,41,0.0004558713228720567,1.2243939807972167e-05,0.60253382164512,1.0,1.0,0.01786893826232281,0.002923585153240278,1.002927862996178,0.0022547182450582473,1.0
pre_residual_routed_replacement,live,1,384,0.5234781901041666,0.25,3,41,0.0004558713228720567,3.532077279148439e-05,0.47654628884874334,1.0,2.0,0.0124370131703908,0.016733245424086933,1.0168740303419397,0.0021158724004323023,1.0
pre_residual_routed_replacement,live,1,384,0.5234781901041666,0.5,3,41,0.0004558713228720567,0.00012192819873577328,0.3870903392073659,1.0,1.0,0.016515056210033845,0.004291021528696924,1.0043002411440491,0.0016346736648170579,1.0
pre_residual_routed_replacement,live,1,384,0.5234781901041666,1.0,3,41,0.0004558713228720567,0.0004651220272533855,0.3333071557785139,1.0,1.0,0.011816683458877366,0.012327225729705106,1.0124035191498963,0.002721420388045693,1.0
pre_residual_routed_replacement,live,1,384,0.5234781901041666,2.0,3,41,0.0004558713228720567,0.001835285224156426,0.3035691176003557,1.0,1.0,0.016247016419203775,-0.0038473407349149595,0.9961600507981632,0.0030574108256659566,1.0
pre_residual_routed_replacement,live,1,384,0.5234781901041666,4.0,3,41,0.0004558713228720567,0.007304340849737315,0.28831760771502696,1.0,1.0,0.02252735829559341,-0.01621641298597072,0.9839143651673093,0.0025616369767501946,1.0
pre_residual_routed_replacement,live,1,576,0.7734781901041666,0.125,3,41,0.0001570053193316364,6.2133315544902e-06,0.7096623423697428,1.0,1.0,0.012730791406735354,0.006323806643271325,1.0063438441239518,0.0027722905395581687,1.0
pre_residual_routed_replacement,live,1,576,0.7734781901041666,0.25,3,41,0.0001570053193316364,1.5350599247575187e-05,0.5697544081200653,1.0,1.0,0.015146480161004892,0.014393805237494822,1.014497894867776,0.002127961650553718,1.0
pre_residual_routed_replacement,live,1,576,0.7734781901041666,0.5,3,41,0.0001570053193316364,4.6046626140409255e-05,0.4517876620886101,1.0,1.0,0.014505235370266262,0.01713419447874196,1.0172818267704415,0.002592424249722527,1.0
pre_residual_routed_replacement,live,1,576,0.7734781901041666,1.0,3,41,0.0001570053193316364,0.00016529252714219924,0.37064562827963765,1.0,1.0,0.017564374061108005,-0.004533334927229144,0.9954769251256115,0.002533348995044916,1.0
pre_residual_routed_replacement,live,1,576,0.7734781901041666,2.0,3,41,0.0001570053193316364,0.0006371484257588585,0.32427681164863786,1.0,1.0,0.01405723671669051,0.011387191665677511,1.0114522725275168,0.0029221305597348767,1.0
pre_residual_routed_replacement,live,1,576,0.7734781901041666,4.0,3,41,0.0001570053193316364,0.0025223008567295297,0.29870822279061127,1.0,1.0,0.011932288940182936,-0.003495978199459086,0.9965101256173179,0.002644901753527778,1.0
pre_residual_routed_replacement,live,1,749,0.9987386067708334,0.125,3,41,5.61244708675503e-05,2.9071607061130402e-06,0.8061548324880785,1.0,1.0,0.01800682492027585,0.01043828420650731,1.010492953146162,0.0023450767362227037,1.0
pre_residual_routed_replacement,live,1,749,0.9987386067708334,0.25,3,41,5.61244708675503e-05,7.1521620374458774e-06,0.6717574681991186,1.0,1.0,0.02363672730106285,0.00463505242094104,1.0046458108920169,0.0032821264685159736,0.975609756097561
pre_residual_routed_replacement,live,1,749,0.9987386067708334,0.5,3,41,5.61244708675503e-05,1.942100405621193e-05,0.5362235483786253,1.0,1.0,0.01616726840159516,0.013477448347710962,1.0135686785440556,0.002017758172688309,1.0
pre_residual_routed_replacement,live,1,749,0.9987386067708334,1.0,3,41,5.61244708675503e-05,6.30440826499814e-05,0.42906544526119844,1.0,1.0,0.01519197016657158,-0.008348990871353677,0.991685765159743,0.0026944083086753255,0.975609756097561
pre_residual_routed_replacement,live,1,749,0.9987386067708334,2.0,3,41,5.61244708675503e-05,0.00023301213496439583,0.3570727493257505,1.0,1.0,0.01481212166230232,-0.01958550737890861,0.9806050426367708,0.002483021233439384,1.0
pre_residual_routed_replacement,live,1,749,0.9987386067708334,4.0,3,41,5.61244708675503e-05,0.0009071624764125347,0.3169020012813184,1.0,1.0,0.01795485097944264,-0.014153971576086014,0.985945724958026,0.0022485231343896983,1.0
pre_residual_routed_replacement,live,1,768,1.0234781901041665,0.125,3,41,5.00421483979062e-05,2.615293055476344e-06,0.8168895728592578,1.0,1.0,0.015978285570175374,-0.001619328391958341,0.9983819820128415,0.00226804494817061,1.0
pre_residual_routed_replacement,live,1,768,1.0234781901041665,0.25,3,41,5.00421483979062e-05,6.67397530791773e-06,0.6833727561659632,1.0,1.0,0.018828439767764618,0.0070762160110923586,1.0071013115865923,0.0023144385447613275,1.0
pre_residual_routed_replacement,live,1,768,1.0234781901041665,0.5,3,41,5.00421483979062e-05,1.7718203315204477e-05,0.5477106434319301,1.0,1.0,0.01874782163327675,0.019635395811444068,1.019829438147623,0.00357284211095407,0.975609756097561
pre_residual_routed_replacement,live,1,768,1.0234781901041665,1.0,3,41,5.00421483979062e-05,5.6953521244124335e-05,0.43552283501162836,1.0,2.0,0.017608106537338315,-0.011001953531737949,0.9890583466166106,0.0029585010525912995,0.9512195121951219
pre_residual_routed_replacement,live,1,768,1.0234781901041665,2.0,3,41,5.00421483979062e-05,0.0002077207013806244,0.3607759076107137,1.0,1.0,0.01549473208922425,-0.0024287585678008008,0.9975741884799176,0.002735110307094341,1.0
pre_residual_routed_replacement,live,1,768,1.0234781901041665,4.0,3,41,5.00421483979062e-05,0.0008109894544118351,0.31855615325984993,1.0,1.0,0.01926769821343289,0.006341939363524934,1.006362092040798,0.0027371527359428163,1.0
pre_residual_routed_replacement,live,4,384,0.5234781901041666,0.125,3,41,0.001286601771500365,3.158363256244704e-05,0.5960749241469278,1.0,2.0,0.018013669206421508,0.005353711912108512,1.0053680686368824,0.0014636997086928925,1.0
pre_residual_routed_replacement,live,4,384,0.5234781901041666,0.25,3,41,0.001286601771500365,9.784799568846473e-05,0.4704086026972424,1.0,3.0,0.01268254431710828,0.0003104623325752213,1.000310510530993,0.0029201940344184595,0.975609756097561
pre_residual_routed_replacement,live,4,384,0.5234781901041666,0.5,3,41,0.001286601771500365,0.00034161517844594544,0.38247338653430857,1.0,1.0,0.022176373826463158,0.008248305264490878,1.0082824162558155,0.0037671851607953225,0.975609756097561
pre_residual_routed_replacement,live,4,384,0.5234781901041666,1.0,3,41,0.001286601771500365,0.0013086052504922884,0.33150283212285997,1.0,1.0,0.01910772853506292,0.0037173200230513678,1.0037242378263684,0.0034344854726891323,0.975609756097561
pre_residual_routed_replacement,live,4,384,0.5234781901041666,2.0,3,41,0.001286601771500365,0.005174624148981734,0.3030138694472131,1.0,1.0,0.017407801668409478,0.0064548633303454,1.0064757408570058,0.0034299408041275434,1.0
pre_residual_routed_replacement,live,4,384,0.5234781901041666,4.0,3,41,0.001286601771500365,0.020617675697799258,0.28781208851845885,1.0,1.0,0.016623142990269513,0.013033835170568395,1.0131191458390023,0.005555534949003303,0.9512195121951219
pre_residual_routed_replacement,live,4,576,0.7734781901041666,0.125,3,41,0.0004440638685789863,1.4904842221566477e-05,0.7010377770591483,1.0,2.0,0.011794857102862297,0.006764891482771141,1.0067878250463476,0.0023037958288460057,1.0
pre_residual_routed_replacement,live,4,576,0.7734781901041666,0.25,3,41,0.0004440638685789863,3.96656663987067e-05,0.5638836887495603,1.0,2.0,0.01745654897264622,0.007076247607997787,1.0071013434078777,0.0021742600889152583,1.0
pre_residual_routed_replacement,live,4,576,0.7734781901041666,0.5,3,41,0.0004440638685789863,0.0001286549359408073,0.4466786492534397,1.0,2.0,0.01617599819304978,-0.007939611974387842,0.9920918234946065,0.00231345142193184,0.975609756097561
pre_residual_routed_replacement,live,4,576,0.7734781901041666,1.0,3,41,0.0004440638685789863,0.0004643657436106862,0.3681471490054819,1.0,1.0,0.014539603311060379,0.007422935509946103,1.0074505537896827,0.002830421404309731,1.0
pre_residual_routed_replacement,live,4,576,0.7734781901041666,2.0,3,41,0.0004440638685789863,0.0017969050045585975,0.32236949164394735,1.0,1.0,0.015280648375116793,0.004479683731561285,1.0044897325142483,0.0020202194722189226,0.975609756097561
pre_residual_routed_replacement,live,4,576,0.7734781901041666,4.0,3,41,0.0004440638685789863,0.007135021182420706,0.2977300838353561,1.0,1.0,0.015472539957522359,-0.006047052298853352,0.9939711943239453,0.002371816958313174,1.0
pre_residual_routed_replacement,live,4,749,0.9987386067708334,0.125,3,41,0.00016185694462150828,7.299182523992172e-06,0.7985123186427553,1.0,2.0,0.016450413582948433,-0.007816151374393563,0.9922143153076853,0.0022242867604857124,1.0
pre_residual_routed_replacement,live,4,749,0.9987386067708334,0.25,3,41,0.00016185694462150828,1.9410107384057042e-05,0.663312172188917,1.0,1.0,0.012759902423374457,0.005336070145173054,1.0053503323241815,0.0020226357801297126,1.0
pre_residual_routed_replacement,live,4,749,0.9987386067708334,0.5,3,41,0.00016185694462150828,5.375831557376672e-05,0.528980091469522,1.0,1.0,0.022119926647781674,0.01142745040654152,1.0114929931421275,0.002304233587605263,1.0
