request_id,layer,expert_id,projection,refinement_plane,total_coordinates,comparison,target,k,recovery,beam_width,swaps
mxfp4-confirm-009,20,251,down,2,512,diagonal,0.95,201,0.9502860406666633,,0
mxfp4-confirm-009,20,251,down,2,512,exact_greedy,0.95,198,0.9503468527901118,,0
mxfp4-confirm-009,20,251,down,2,512,greedy_plus_local_swaps,0.95,198,0.9505022502811694,,2
mxfp4-confirm-009,20,251,down,2,512,diagonal,0.99,308,0.9901284055849099,,0
mxfp4-confirm-009,20,251,down,2,512,exact_greedy,0.99,305,0.9901527385053706,,0
mxfp4-confirm-009,20,251,down,2,512,greedy_plus_local_swaps,0.99,305,0.9901567274466555,,1
mxfp4-confirm-009,39,231,gate,1,2048,diagonal,0.8,367,0.801265635822779,,0
mxfp4-confirm-009,39,231,gate,1,2048,exact_greedy,0.8,159,0.8005444645948097,,0
mxfp4-confirm-009,39,231,gate,1,2048,greedy_plus_local_swaps,0.8,159,0.8013199820001329,,7
mxfp4-confirm-009,39,231,gate,1,2048,diagonal,0.9,633,0.9002489436754021,,0
mxfp4-confirm-009,39,231,gate,1,2048,exact_greedy,0.9,270,0.9003969147474352,,0
mxfp4-confirm-009,39,231,gate,1,2048,greedy_plus_local_swaps,0.9,270,0.9015366193057827,,8
mxfp4-confirm-009,39,231,gate,1,2048,diagonal,0.95,886,0.9501579553258058,,0
mxfp4-confirm-009,39,231,gate,1,2048,exact_greedy,0.95,395,0.9500679310791429,,0
mxfp4-confirm-009,39,231,gate,1,2048,greedy_plus_local_swaps,0.95,395,0.9507842356779966,,8
mxfp4-confirm-009,39,231,gate,1,2048,diagonal,0.99,1333,0.9900370233800074,,0
mxfp4-confirm-009,39,231,gate,1,2048,exact_greedy,0.99,870,0.9900037890001252,,0
mxfp4-confirm-009,39,231,gate,1,2048,greedy_plus_local_swaps,0.99,870,0.9902051448071638,,8
mxfp4-confirm-009,39,231,gate,2,2048,diagonal,0.8,124,0.8020007228674937,,0
mxfp4-confirm-009,39,231,gate,2,2048,exact_greedy,0.8,64,0.8011688770718155,,0
mxfp4-confirm-009,39,231,gate,2,2048,greedy_plus_local_swaps,0.8,64,0.8011688770718155,,0
mxfp4-confirm-009,39,231,gate,2,2048,diagonal,0.9,309,0.9002871818033878,,0
mxfp4-confirm-009,39,231,gate,2,2048,exact_greedy,0.9,136,0.9000018115640748,,0
mxfp4-confirm-009,39,231,gate,2,2048,greedy_plus_local_swaps,0.9,136,0.9003742463695464,,8
mxfp4-confirm-009,39,231,gate,2,2048,diagonal,0.95,493,0.9501305244363946,,0
mxfp4-confirm-009,39,231,gate,2,2048,exact_greedy,0.95,231,0.9502196731799819,,0
mxfp4-confirm-009,39,231,gate,2,2048,greedy_plus_local_swaps,0.95,231,0.9509182049864935,,8
mxfp4-confirm-009,39,231,gate,2,2048,diagonal,0.99,1069,0.9900541946684169,,0
mxfp4-confirm-009,39,231,gate,2,2048,exact_greedy,0.99,510,0.9900342963169912,,0
mxfp4-confirm-009,39,231,gate,2,2048,greedy_plus_local_swaps,0.99,510,0.990234622481431,,8
mxfp4-confirm-009,39,231,up,1,2048,diagonal,0.8,537,0.8004760825273514,,0
mxfp4-confirm-009,39,231,up,1,2048,exact_greedy,0.8,200,0.800142600389238,,0
mxfp4-confirm-009,39,231,up,1,2048,greedy_plus_local_swaps,0.8,200,0.8021547401927209,,8
mxfp4-confirm-009,39,231,up,1,2048,diagonal,0.9,827,0.9006433783302815,,0
mxfp4-confirm-009,39,231,up,1,2048,exact_greedy,0.9,337,0.9000754432103244,,0
mxfp4-confirm-009,39,231,up,1,2048,greedy_plus_local_swaps,0.9,337,0.9017707171077594,,8
mxfp4-confirm-009,39,231,up,1,2048,diagonal,0.95,1063,0.9504499793259804,,0
mxfp4-confirm-009,39,231,up,1,2048,exact_greedy,0.95,509,0.9500697145317791,,0
mxfp4-confirm-009,39,231,up,1,2048,greedy_plus_local_swaps,0.95,509,0.9505215699055918,,8
mxfp4-confirm-009,39,231,up,1,2048,diagonal,0.99,1421,0.990006764788771,,0
mxfp4-confirm-009,39,231,up,1,2048,exact_greedy,0.99,2015,0.990351218042715,,0
mxfp4-confirm-009,39,231,up,1,2048,greedy_plus_local_swaps,0.99,2015,0.9943106325438007,,8
mxfp4-confirm-009,39,231,up,2,2048,diagonal,0.8,541,0.8001745457383878,,0
mxfp4-confirm-009,39,231,up,2,2048,exact_greedy,0.8,206,0.8000255521372646,,0
mxfp4-confirm-009,39,231,up,2,2048,greedy_plus_local_swaps,0.8,206,0.8027630489602856,,8
mxfp4-confirm-009,39,231,up,2,2048,diagonal,0.9,801,0.9002021888352134,,0
mxfp4-confirm-009,39,231,up,2,2048,exact_greedy,0.9,330,0.9000987624531283,,0
