source_run_mode,capture_source,evaluation_split,projection,selection_category,selection_regime,score_method,shortlist_size,refresh_block,physical_budget_bpw,n,p10_exact_gain_retained_matched_fetched_pages,median_exact_gain_retained_matched_fetched_pages,p90_exact_gain_retained_matched_fetched_pages,median_planned_prefix_exact_gain_retained,median_action_recall,median_importance_weighted_recall,median_candidate_pages,median_fetched_pages,p10_candidate_overfetch,median_candidate_overfetch,p90_candidate_overfetch,max_candidate_overfetch,median_runtime_ms,median_selector_bytes
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,384,1,0.25,55,0.6151469403435013,0.7270811300777691,0.8808623775482101,0.9520367121420648,0.3843843843843844,0.8289571771715887,289.0,289.0,4.428125,4.515625,4.65625,4.703125,267.0554402284324,77602816.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,384,1,0.5,55,0.6151469403435013,0.7270811300777691,0.8808623775482101,0.9587227858107429,0.32262773722627736,0.7522544875670113,289.0,289.0,2.2140625,2.2578125,2.328125,2.3515625,267.0554402284324,77602816.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,384,1,0.75,55,0.6151469403435013,0.7270811300777691,0.8808623775482101,0.9725062294916428,0.2796271637816245,0.710054021816706,289.0,289.0,1.4760416666666667,1.5052083333333333,1.5520833333333333,1.5677083333333333,267.0554402284324,77602816.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,384,1,1.0,55,0.6151469403435013,0.7270811300777691,0.8808623775482101,0.9748351847771846,0.2430493273542601,0.6800084665591193,289.0,289.0,1.10703125,1.12890625,1.1640625,1.17578125,267.0554402284324,77602816.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,512,1,0.25,55,0.6122733662037874,0.743318127254301,0.9016038024095355,0.9496850234182329,0.4410112359550562,0.8753220033058279,350.0,350.0,5.34375,5.46875,5.578125,5.640625,310.7318873517215,77602816.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,512,1,0.5,55,0.6122733662037874,0.743318127254301,0.9016038024095355,0.9571901919811485,0.3887240356083086,0.8209945249245235,350.0,350.0,2.671875,2.734375,2.7890625,2.8203125,310.7318873517215,77602816.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,512,1,0.75,55,0.6122733662037874,0.743318127254301,0.9016038024095355,0.9675856456518849,0.35121951219512193,0.7880098883629788,350.0,350.0,1.78125,1.8229166666666667,1.859375,1.8802083333333333,310.7318873517215,77602816.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,512,1,1.0,55,0.6122733662037874,0.743318127254301,0.9016038024095355,0.9791660805576847,0.3094435075885329,0.7595554074096993,350.0,350.0,1.3359375,1.3671875,1.39453125,1.41015625,310.7318873517215,77602816.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,768,1,0.25,55,-0.17246556641090513,0.4046966585546936,0.9430672210826806,0.924004829182105,0.5409252669039146,0.9352228267367391,433.0,433.0,6.640625,6.765625,6.890625,6.9375,368.6651373282075,77602816.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,768,1,0.5,55,-0.17246556641090513,0.4046966585546936,0.9430672210826806,0.9254608424830636,0.510236220472441,0.9120475377766881,433.0,433.0,3.3203125,3.3828125,3.4453125,3.46875,368.6651373282075,77602816.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,768,1,0.75,55,-0.17246556641090513,0.4046966585546936,0.9430672210826806,0.9362854407852628,0.4782608695652174,0.8917868209755418,433.0,433.0,2.2135416666666665,2.2552083333333335,2.296875,2.3125,368.6651373282075,77602816.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,768,1,1.0,55,-0.17246556641090513,0.4046966585546936,0.9430672210826806,0.9525281386307086,0.437125748502994,0.8718454976221647,433.0,433.0,1.66015625,1.69140625,1.72265625,1.734375,368.6651373282075,77602816.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,1024,1,0.25,55,0.0,0.0,0.7148772228259923,0.8683573820793783,0.6184615384615385,0.9626960958567531,480.0,480.0,7.421875,7.5,7.578125,7.625,399.3104314431548,77602816.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,1024,1,0.5,55,0.0,0.0,0.7148772228259923,0.8574948087686635,0.605,0.9552938338442559,480.0,480.0,3.7109375,3.75,3.7890625,3.8125,399.3104314431548,77602816.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,1024,1,0.75,55,0.0,0.0,0.7148772228259923,0.847312107525153,0.5800711743772242,0.9472395094675842,480.0,480.0,2.4739583333333335,2.5,2.5260416666666665,2.5416666666666665,399.3104314431548,77602816.0
pilot,exact_checkpoint,validation,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,1024,1,1.0,55,0.0,0.0,0.7148772228259923,0.8648200540292647,0.5534729878721059,0.9371843101193739,480.0,480.0,1.85546875,1.875,1.89453125,1.90625,399.3104314431548,77602816.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,64,1,0.25,55,0.38021299579957146,0.5042699403914621,0.5987905269638074,0.8160138053738084,0.15162454873646208,0.4820104294215834,61.0,61.0,0.9375,0.953125,0.984375,1.0,41.04174207895994,67117056.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,64,1,0.5,55,0.38021299579957146,0.5042699403914621,0.5987905269638074,0.6007062686012979,0.09667194928684628,0.38267758367080346,61.0,61.0,0.46875,0.4765625,0.4921875,0.5,41.04174207895994,67117056.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,64,1,0.75,55,0.38021299579957146,0.5042699403914621,0.5987905269638074,0.535018941065441,0.06912991656734208,0.3409764682183389,61.0,61.0,0.3125,0.3177083333333333,0.328125,0.3333333333333333,41.04174207895994,67117056.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,64,1,1.0,55,0.38021299579957146,0.5042699403914621,0.5987905269638074,0.5063153915341891,0.05419136325148179,0.3224937156955513,61.0,61.0,0.234375,0.23828125,0.24609375,0.25,41.04174207895994,67117056.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,128,1,0.25,55,0.5258504999331425,0.5945210218226059,0.6707357413593068,0.963448191575446,0.24203821656050956,0.6132800333580392,116.0,116.0,1.765625,1.8125,1.86875,1.90625,134.0156076475978,67117056.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,128,1,0.5,55,0.5258504999331425,0.5945210218226059,0.6707357413593068,0.850827410716686,0.16396396396396395,0.5028553659849495,116.0,116.0,0.8828125,0.90625,0.934375,0.953125,134.0156076475978,67117056.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,128,1,0.75,55,0.5258504999331425,0.5945210218226059,0.6707357413593068,0.7547764138427621,0.12624584717607973,0.45595327506739664,116.0,116.0,0.5885416666666666,0.6041666666666666,0.6229166666666667,0.6354166666666666,134.0156076475978,67117056.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,128,1,1.0,55,0.5258504999331425,0.5945210218226059,0.6707357413593068,0.7073926652698822,0.09571984435797666,0.43134785962723515,116.0,116.0,0.44140625,0.453125,0.4671875,0.4765625,134.0156076475978,67117056.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,256,1,0.25,55,0.6707648138768976,0.7334044969588476,0.8167264095112613,0.9678793771080549,0.3558282208588957,0.7770809857027121,212.0,212.0,3.21875,3.3125,3.40625,3.4375,197.44553789496422,67117056.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,256,1,0.5,55,0.6707648138768976,0.7334044969588476,0.8167264095112613,0.9665598768883854,0.27715355805243447,0.6717844643683765,212.0,212.0,1.609375,1.65625,1.703125,1.71875,197.44553789496422,67117056.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,256,1,0.75,55,0.6707648138768976,0.7334044969588476,0.8167264095112613,0.9593800552713262,0.225531914893617,0.627962572575175,212.0,212.0,1.0729166666666667,1.1041666666666667,1.1354166666666667,1.1458333333333333,197.44553789496422,67117056.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,256,1,1.0,55,0.6707648138768976,0.7334044969588476,0.8167264095112613,0.9166707506325348,0.17711370262390672,0.6011384418521465,212.0,212.0,0.8046875,0.828125,0.8515625,0.859375,197.44553789496422,67117056.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,384,1,0.25,55,0.745892774032619,0.8138987257772324,0.9032215399449695,0.9556724881334164,0.43728813559322033,0.8618542005126941,289.0,289.0,4.403125,4.515625,4.625,4.796875,240.86508061736822,67117056.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,384,1,0.5,55,0.745892774032619,0.8138987257772324,0.9032215399449695,0.9620531861147364,0.361247947454844,0.7860212530442648,289.0,289.0,2.2015625,2.2578125,2.3125,2.3984375,240.86508061736822,67117056.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,384,1,0.75,55,0.745892774032619,0.8138987257772324,0.9032215399449695,0.9728851558468165,0.3105446118192352,0.7359060644350498,289.0,289.0,1.4677083333333334,1.5052083333333333,1.5416666666666667,1.5989583333333333,240.86508061736822,67117056.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,384,1,1.0,55,0.745892774032619,0.8138987257772324,0.9032215399449695,0.9809694798237584,0.2539964476021314,0.7062957302696291,289.0,289.0,1.10078125,1.12890625,1.15625,1.19921875,240.86508061736822,67117056.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,512,1,0.25,55,0.7597350466080621,0.8402115313822345,0.9382525101804967,0.9495401068929687,0.4812680115273775,0.9022696913923346,351.0,351.0,5.365625,5.484375,5.596875,5.65625,274.1693900898099,67117056.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,512,1,0.5,55,0.7597350466080621,0.8402115313822345,0.9382525101804967,0.9539754909577882,0.4375,0.8520630923536242,351.0,351.0,2.6828125,2.7421875,2.7984375,2.828125,274.1693900898099,67117056.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,512,1,0.75,55,0.7597350466080621,0.8402115313822345,0.9382525101804967,0.9656060276148601,0.3858632676709154,0.8126497624927357,351.0,351.0,1.7885416666666667,1.828125,1.865625,1.8854166666666667,274.1693900898099,67117056.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,512,1,1.0,55,0.7597350466080621,0.8402115313822345,0.9382525101804967,0.9813059487210983,0.3224,0.7883613684850573,351.0,351.0,1.34140625,1.37109375,1.39921875,1.4140625,274.1693900898099,67117056.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,768,1,0.25,55,0.48651008855450983,0.7057486310843669,0.9679281225367661,0.939224067380233,0.5765765765765766,0.9445942069532747,434.0,434.0,6.6625,6.78125,6.875,6.953125,336.7192028090358,67117056.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,768,1,0.5,55,0.48651008855450983,0.7057486310843669,0.9679281225367661,0.9471675172672257,0.5513866231647635,0.930196383372066,434.0,434.0,3.33125,3.390625,3.4375,3.4765625,336.7192028090358,67117056.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,768,1,0.75,55,0.48651008855450983,0.7057486310843669,0.9679281225367661,0.9615207329639185,0.5099557522123894,0.9120853363350082,434.0,434.0,2.220833333333333,2.2604166666666665,2.2916666666666665,2.3177083333333335,336.7192028090358,67117056.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,768,1,1.0,55,0.48651008855450983,0.7057486310843669,0.9679281225367661,0.9740671890446744,0.4592476489028213,0.8960327995409838,434.0,434.0,1.665625,1.6953125,1.71875,1.73828125,336.7192028090358,67117056.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,1024,1,0.25,55,0.0,0.0,0.9160969030809085,0.8687162845414239,0.6573208722741433,0.968968374308748,481.0,481.0,7.4125,7.515625,7.59375,7.765625,356.9399807602167,67117056.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,1024,1,0.5,55,0.0,0.0,0.9160969030809085,0.8574541620386321,0.6378676470588235,0.9644826117645543,481.0,481.0,3.70625,3.7578125,3.796875,3.8828125,356.9399807602167,67117056.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,1024,1,0.75,55,0.0,0.0,0.9160969030809085,0.854363165249826,0.6136865342163356,0.95933593977029,481.0,481.0,2.470833333333333,2.5052083333333335,2.53125,2.5885416666666665,356.9399807602167,67117056.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,1024,1,1.0,55,0.0,0.0,0.9160969030809085,0.8683860610201928,0.5728876508820798,0.9517554379035846,481.0,481.0,1.853125,1.87890625,1.8984375,1.94140625,356.9399807602167,67117056.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,64,1,0.25,55,0.42318273187659244,0.5297478328461067,0.599648631745582,0.832886977492345,0.1566265060240964,0.49619549906258364,61.0,61.0,0.9375,0.953125,0.984375,1.0,43.22781879454851,75505664.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,64,1,0.5,55,0.42318273187659244,0.5297478328461067,0.599648631745582,0.6133128070508777,0.09807073954983923,0.3949265756270073,61.0,61.0,0.46875,0.4765625,0.4921875,0.5,43.22781879454851,75505664.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,64,1,0.75,55,0.42318273187659244,0.5297478328461067,0.599648631745582,0.5354308739612729,0.07158351409978309,0.35044104536134724,61.0,61.0,0.3125,0.3177083333333333,0.328125,0.3333333333333333,43.22781879454851,75505664.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,64,1,1.0,55,0.42318273187659244,0.5297478328461067,0.599648631745582,0.5033092341070476,0.0554675118858954,0.32733892941834175,61.0,61.0,0.234375,0.23828125,0.24609375,0.25,43.22781879454851,75505664.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,128,1,0.25,55,0.5302734386362622,0.6088259157587302,0.6963261074128947,0.967893082401974,0.24372759856630824,0.6295710748303541,116.0,116.0,1.765625,1.8125,1.86875,1.90625,140.19702281802893,75505664.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,128,1,0.5,55,0.5302734386362622,0.6088259157587302,0.6963261074128947,0.8592281913919493,0.1686746987951807,0.5181025078754815,116.0,116.0,0.8828125,0.90625,0.934375,0.953125,140.19702281802893,75505664.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,128,1,0.75,55,0.5302734386362622,0.6088259157587302,0.6963261074128947,0.7644158367710404,0.12944983818770225,0.466936324756591,116.0,116.0,0.5885416666666666,0.6041666666666666,0.6229166666666667,0.6354166666666666,140.19702281802893,75505664.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,128,1,1.0,55,0.5302734386362622,0.6088259157587302,0.6963261074128947,0.7197194087454831,0.09769094138543517,0.44439864142285174,116.0,116.0,0.44140625,0.453125,0.4671875,0.4765625,140.19702281802893,75505664.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,256,1,0.25,55,0.6664745600223813,0.7308155239543955,0.830295002522719,0.9681914450610632,0.3633217993079585,0.7780037184002152,211.0,211.0,3.225,3.296875,3.415625,3.453125,193.55316273868084,75505664.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,256,1,0.5,55,0.6664745600223813,0.7308155239543955,0.830295002522719,0.9653712212776528,0.2787682333873582,0.6774409197306791,211.0,211.0,1.6125,1.6484375,1.7078125,1.7265625,193.55316273868084,75505664.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,256,1,0.75,55,0.6664745600223813,0.7308155239543955,0.830295002522719,0.9594636256875363,0.22752497225305215,0.6344262023117571,211.0,211.0,1.075,1.0989583333333333,1.1385416666666668,1.1510416666666667,193.55316273868084,75505664.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,256,1,1.0,55,0.6664745600223813,0.7308155239543955,0.830295002522719,0.9166064990166476,0.1792857142857143,0.605348405192614,211.0,211.0,0.80625,0.82421875,0.85390625,0.86328125,193.55316273868084,75505664.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,384,1,0.25,55,0.7609299798270183,0.8100029195424149,0.9014459320262267,0.9525285975835446,0.43714285714285717,0.8609427315222733,289.0,289.0,4.4375,4.515625,4.634375,4.8125,248.6200425773859,75505664.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,384,1,0.5,55,0.7609299798270183,0.8100029195424149,0.9014459320262267,0.9608780736908102,0.3601823708206687,0.7878103081657915,289.0,289.0,2.21875,2.2578125,2.3171875,2.40625,248.6200425773859,75505664.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,384,1,0.75,55,0.7609299798270183,0.8100029195424149,0.9014459320262267,0.9716791621639856,0.31118493909191586,0.7364586619294713,289.0,289.0,1.4791666666666667,1.5052083333333333,1.5447916666666668,1.6041666666666667,248.6200425773859,75505664.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,384,1,1.0,55,0.7609299798270183,0.8100029195424149,0.9014459320262267,0.9799789705000852,0.2536101083032491,0.708164881586407,289.0,289.0,1.109375,1.12890625,1.15859375,1.203125,248.6200425773859,75505664.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,512,1,0.25,55,0.7760483813620704,0.8374244811111038,0.9252989512286536,0.9477022485660882,0.484149855907781,0.906381293583878,350.0,350.0,5.359375,5.46875,5.609375,5.703125,289.05367478728294,75505664.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,512,1,0.5,55,0.7760483813620704,0.8374244811111038,0.9252989512286536,0.9541536229406785,0.44084278768233387,0.8548564507917072,350.0,350.0,2.6796875,2.734375,2.8046875,2.8515625,289.05367478728294,75505664.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,512,1,0.75,55,0.7760483813620704,0.8374244811111038,0.9252989512286536,0.9671389718524827,0.38847385272145146,0.8159402245337366,350.0,350.0,1.7864583333333333,1.8229166666666667,1.8697916666666667,1.9010416666666667,289.05367478728294,75505664.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,512,1,1.0,55,0.7760483813620704,0.8374244811111038,0.9252989512286536,0.9788754242467943,0.3261044176706827,0.7896346943029088,350.0,350.0,1.33984375,1.3671875,1.40234375,1.42578125,289.05367478728294,75505664.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,768,1,0.25,55,0.5472646158950444,0.7208347339790212,0.9372893079679242,0.9418253429660356,0.5724137931034483,0.9462171531206688,434.0,434.0,6.6625,6.78125,6.890625,6.921875,328.28225661069155,75505664.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,768,1,0.5,55,0.5472646158950444,0.7208347339790212,0.9372893079679242,0.945178288884239,0.5520661157024793,0.9309084191967851,434.0,434.0,3.33125,3.390625,3.4453125,3.4609375,328.28225661069155,75505664.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,768,1,0.75,55,0.5472646158950444,0.7208347339790212,0.9372893079679242,0.9573748299302822,0.5100864553314121,0.9113277115299478,434.0,434.0,2.220833333333333,2.2604166666666665,2.296875,2.3072916666666665,328.28225661069155,75505664.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,768,1,1.0,55,0.5472646158950444,0.7208347339790212,0.9372893079679242,0.9723024518035033,0.46134020618556704,0.8974569851425749,434.0,434.0,1.665625,1.6953125,1.72265625,1.73046875,328.28225661069155,75505664.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,1024,1,0.25,55,0.0,0.0,0.857485843439276,0.8674183670693727,0.6571428571428571,0.9693267897665331,482.0,482.0,7.428125,7.53125,7.603125,7.734375,360.7442369684577,75505664.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,1024,1,0.5,55,0.0,0.0,0.857485843439276,0.8572342008340883,0.6384479717813051,0.9648845344183354,482.0,482.0,3.7140625,3.765625,3.8015625,3.8671875,360.7442369684577,75505664.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,1024,1,0.75,55,0.0,0.0,0.857485843439276,0.854363165249826,0.6139747995418099,0.959679777118206,482.0,482.0,2.4760416666666667,2.5104166666666665,2.5343750000000003,2.578125,360.7442369684577,75505664.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,1024,1,1.0,55,0.0,0.0,0.857485843439276,0.8714998952800938,0.5736677115987461,0.951875904460967,482.0,482.0,1.85703125,1.8828125,1.90078125,1.93359375,360.7442369684577,75505664.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,64,1,0.25,55,0.2778073762433114,0.42498237007608386,0.573423755515684,0.7944097333240931,0.14336917562724014,0.46018668894247444,62.0,62.0,0.9375,0.96875,0.984375,1.0,80.63434204086661,77602816.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,64,1,0.5,55,0.2778073762433114,0.42498237007608386,0.573423755515684,0.5937557831258492,0.09239130434782608,0.3612949732129484,62.0,62.0,0.46875,0.484375,0.4921875,0.5,80.63434204086661,77602816.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,64,1,0.75,55,0.2778073762433114,0.42498237007608386,0.573423755515684,0.5229733065133115,0.06792452830188679,0.3220571596054693,62.0,62.0,0.3125,0.3229166666666667,0.328125,0.3333333333333333,80.63434204086661,77602816.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,64,1,1.0,55,0.2778073762433114,0.42498237007608386,0.573423755515684,0.49144501462230483,0.052970651395848244,0.3038665932309856,62.0,62.0,0.234375,0.2421875,0.24609375,0.25,80.63434204086661,77602816.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,128,1,0.25,55,0.446756984686365,0.5622657905256959,0.6358896843001955,0.9549266190604364,0.23024054982817868,0.5894241578216493,117.0,117.0,1.75625,1.828125,1.859375,1.90625,157.88405435159802,77602816.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,128,1,0.5,55,0.446756984686365,0.5622657905256959,0.6358896843001955,0.8441275764769051,0.16152450090744103,0.48535440488435144,117.0,117.0,0.878125,0.9140625,0.9296875,0.953125,157.88405435159802,77602816.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,128,1,0.75,55,0.446756984686365,0.5622657905256959,0.6358896843001955,0.7479364642135626,0.12398609501738123,0.4413670469043609,117.0,117.0,0.5854166666666667,0.609375,0.6197916666666666,0.6354166666666666,157.88405435159802,77602816.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,128,1,1.0,55,0.446756984686365,0.5622657905256959,0.6358896843001955,0.7003832299189683,0.09631391200951249,0.41833702490068264,117.0,117.0,0.4390625,0.45703125,0.46484375,0.4765625,157.88405435159802,77602816.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,256,1,0.25,55,0.6126971067982745,0.7033597988595315,0.8222125436027523,0.964392351225034,0.34674922600619196,0.7553794887437404,211.0,211.0,3.225,3.296875,3.36875,3.421875,216.5002110414207,77602816.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,256,1,0.5,55,0.6126971067982745,0.7033597988595315,0.8222125436027523,0.9629817470624565,0.2767857142857143,0.6600831386309506,211.0,211.0,1.6125,1.6484375,1.684375,1.7109375,216.5002110414207,77602816.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,256,1,0.75,55,0.6126971067982745,0.7033597988595315,0.8222125436027523,0.9562311274642438,0.2222222222222222,0.6099423900386984,211.0,211.0,1.075,1.0989583333333333,1.1229166666666668,1.140625,216.5002110414207,77602816.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,256,1,1.0,55,0.6126971067982745,0.7033597988595315,0.8222125436027523,0.9088253093093887,0.17704918032786884,0.5813957311576656,211.0,211.0,0.80625,0.82421875,0.8421875,0.85546875,216.5002110414207,77602816.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,384,1,0.25,55,0.7263722099156021,0.7864116670917889,0.8909181838803292,0.9584375015859132,0.429042904290429,0.8505744181855587,289.0,289.0,4.390625,4.515625,4.59375,4.671875,273.71427696198225,77602816.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,384,1,0.5,55,0.7263722099156021,0.7864116670917889,0.8909181838803292,0.9614812119451669,0.3618881118881119,0.7680334991432599,289.0,289.0,2.1953125,2.2578125,2.296875,2.3359375,273.71427696198225,77602816.0
pilot,exact_checkpoint,validation,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,384,1,0.75,55,0.7263722099156021,0.7864116670917889,0.8909181838803292,0.9696659336910914,0.3017429193899782,0.7256203527058195,289.0,289.0,1.4635416666666667,1.5052083333333333,1.53125,1.5572916666666667,273.71427696198225,77602816.0
