source_run_mode,capture_source,evaluation_split,layer,projection,selection_category,selection_regime,score_method,shortlist_size,refresh_block,physical_budget_bpw,n,p10_exact_gain_retained_matched_fetched_pages,median_exact_gain_retained_matched_fetched_pages,p90_exact_gain_retained_matched_fetched_pages,median_fetched_pages,median_logical_actions,median_logical_bytes,p90_candidate_overfetch
pilot,exact_checkpoint,validation,20,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,64,1,0.75,16,0.17926776177227097,0.41655316510713325,0.6016336800218012,61.0,312.5,20000.0,0.328125
pilot,exact_checkpoint,validation,20,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,64,1,1.0,16,0.17926776177227097,0.41655316510713325,0.6016336800218012,61.0,312.5,20000.0,0.24609375
pilot,exact_checkpoint,validation,20,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,128,1,0.25,16,0.3216010092676342,0.496155468640068,0.6262578646716033,115.0,573.0,36672.0,1.875
pilot,exact_checkpoint,validation,20,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,128,1,0.5,16,0.3216010092676342,0.496155468640068,0.6262578646716033,115.0,573.0,36672.0,0.9375
pilot,exact_checkpoint,validation,20,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,128,1,0.75,16,0.3216010092676342,0.496155468640068,0.6262578646716033,115.0,573.0,36672.0,0.625
pilot,exact_checkpoint,validation,20,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,128,1,1.0,16,0.3216010092676342,0.496155468640068,0.6262578646716033,115.0,573.0,36672.0,0.46875
pilot,exact_checkpoint,validation,20,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,256,1,0.25,16,0.5327301582045021,0.6528002352212268,0.7568281596240989,212.5,1107.0,70848.0,3.3671875
pilot,exact_checkpoint,validation,20,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,256,1,0.5,16,0.5327301582045021,0.6528002352212268,0.7568281596240989,212.5,1107.0,70848.0,1.68359375
pilot,exact_checkpoint,validation,20,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,256,1,0.75,16,0.5327301582045021,0.6528002352212268,0.7568281596240989,212.5,1107.0,70848.0,1.1223958333333335
pilot,exact_checkpoint,validation,20,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,256,1,1.0,16,0.5327301582045021,0.6528002352212268,0.7568281596240989,212.5,1107.0,70848.0,0.841796875
pilot,exact_checkpoint,validation,20,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,384,1,0.25,16,0.6485017008661891,0.7026263036016654,0.8653810079245853,290.0,1503.0,96192.0,4.671875
pilot,exact_checkpoint,validation,20,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,384,1,0.5,16,0.6485017008661891,0.7026263036016654,0.8653810079245853,290.0,1503.0,96192.0,2.3359375
pilot,exact_checkpoint,validation,20,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,384,1,0.75,16,0.6485017008661891,0.7026263036016654,0.8653810079245853,290.0,1503.0,96192.0,1.5572916666666665
pilot,exact_checkpoint,validation,20,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,384,1,1.0,16,0.6485017008661891,0.7026263036016654,0.8653810079245853,290.0,1503.0,96192.0,1.16796875
pilot,exact_checkpoint,validation,20,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,512,1,0.25,16,0.640218170287083,0.7250591073028964,0.7999805037692942,350.5,1681.0,107584.0,5.59375
pilot,exact_checkpoint,validation,20,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,512,1,0.5,16,0.640218170287083,0.7250591073028964,0.7999805037692942,350.5,1681.0,107584.0,2.796875
pilot,exact_checkpoint,validation,20,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,512,1,0.75,16,0.640218170287083,0.7250591073028964,0.7999805037692942,350.5,1681.0,107584.0,1.8645833333333335
pilot,exact_checkpoint,validation,20,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,512,1,1.0,16,0.640218170287083,0.7250591073028964,0.7999805037692942,350.5,1681.0,107584.0,1.3984375
pilot,exact_checkpoint,validation,20,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,768,1,0.25,16,0.0,0.4482482673766608,0.7691921349851301,436.5,2148.0,137472.0,6.8984375
pilot,exact_checkpoint,validation,20,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,768,1,0.5,16,0.0,0.4482482673766608,0.7691921349851301,436.5,2148.0,137472.0,3.44921875
pilot,exact_checkpoint,validation,20,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,768,1,0.75,16,0.0,0.4482482673766608,0.7691921349851301,436.5,2148.0,137472.0,2.299479166666667
pilot,exact_checkpoint,validation,20,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,768,1,1.0,16,0.0,0.4482482673766608,0.7691921349851301,436.5,2148.0,137472.0,1.724609375
pilot,exact_checkpoint,validation,20,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,1024,1,0.25,16,0.0,0.0,0.0,481.0,3848.0,246272.0,7.578125
pilot,exact_checkpoint,validation,20,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,1024,1,0.5,16,0.0,0.0,0.0,481.0,3848.0,246272.0,3.7890625
pilot,exact_checkpoint,validation,20,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,1024,1,0.75,16,0.0,0.0,0.0,481.0,3848.0,246272.0,2.5260416666666665
pilot,exact_checkpoint,validation,20,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,1024,1,1.0,16,0.0,0.0,0.0,481.0,3848.0,246272.0,1.89453125
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,64,1,0.25,16,0.37266182714133245,0.5078861440522929,0.5422788194493278,60.0,285.5,18272.0,0.9609375
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,64,1,0.5,16,0.37266182714133245,0.5078861440522929,0.5422788194493278,60.0,285.5,18272.0,0.48046875
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,64,1,0.75,16,0.37266182714133245,0.5078861440522929,0.5422788194493278,60.0,285.5,18272.0,0.3203125
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,64,1,1.0,16,0.37266182714133245,0.5078861440522929,0.5422788194493278,60.0,285.5,18272.0,0.240234375
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,128,1,0.25,16,0.5120228456352806,0.5561387883486358,0.6139199841991839,116.0,559.5,35808.0,1.84375
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,128,1,0.5,16,0.5120228456352806,0.5561387883486358,0.6139199841991839,116.0,559.5,35808.0,0.921875
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,128,1,0.75,16,0.5120228456352806,0.5561387883486358,0.6139199841991839,116.0,559.5,35808.0,0.6145833333333334
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,128,1,1.0,16,0.5120228456352806,0.5561387883486358,0.6139199841991839,116.0,559.5,35808.0,0.4609375
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,256,1,0.25,16,0.6679826788621105,0.7237827206113814,0.750817791518343,212.0,1013.0,64832.0,3.3671875
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,256,1,0.5,16,0.6679826788621105,0.7237827206113814,0.750817791518343,212.0,1013.0,64832.0,1.68359375
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,256,1,0.75,16,0.6679826788621105,0.7237827206113814,0.750817791518343,212.0,1013.0,64832.0,1.1223958333333335
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,256,1,1.0,16,0.6679826788621105,0.7237827206113814,0.750817791518343,212.0,1013.0,64832.0,0.841796875
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,384,1,0.25,16,0.748382312006526,0.8077534479227773,0.8344528487000651,290.0,1379.5,88288.0,4.578125
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,384,1,0.5,16,0.748382312006526,0.8077534479227773,0.8344528487000651,290.0,1379.5,88288.0,2.2890625
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,384,1,0.75,16,0.748382312006526,0.8077534479227773,0.8344528487000651,290.0,1379.5,88288.0,1.5260416666666665
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,384,1,1.0,16,0.748382312006526,0.8077534479227773,0.8344528487000651,290.0,1379.5,88288.0,1.14453125
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,512,1,0.25,16,0.7639480788179946,0.8343080959422335,0.895839447744125,350.0,1564.0,100096.0,5.5703125
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,512,1,0.5,16,0.7639480788179946,0.8343080959422335,0.895839447744125,350.0,1564.0,100096.0,2.78515625
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,512,1,0.75,16,0.7639480788179946,0.8343080959422335,0.895839447744125,350.0,1564.0,100096.0,1.8567708333333335
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,512,1,1.0,16,0.7639480788179946,0.8343080959422335,0.895839447744125,350.0,1564.0,100096.0,1.392578125
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,768,1,0.25,16,0.5303491033638734,0.7095538436054003,0.9034466313763148,436.0,1777.0,113728.0,6.859375
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,768,1,0.5,16,0.5303491033638734,0.7095538436054003,0.9034466313763148,436.0,1777.0,113728.0,3.4296875
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,768,1,0.75,16,0.5303491033638734,0.7095538436054003,0.9034466313763148,436.0,1777.0,113728.0,2.286458333333333
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,768,1,1.0,16,0.5303491033638734,0.7095538436054003,0.9034466313763148,436.0,1777.0,113728.0,1.71484375
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,1024,1,0.25,16,0.0,0.0,0.0,481.5,3847.0,246208.0,7.6015625
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,1024,1,0.5,16,0.0,0.0,0.0,481.5,3847.0,246208.0,3.80078125
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,1024,1,0.75,16,0.0,0.0,0.0,481.5,3847.0,246208.0,2.5338541666666665
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,abs_activation,1024,1,1.0,16,0.0,0.0,0.0,481.5,3847.0,246208.0,1.900390625
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,64,1,0.25,16,0.42479923212451876,0.5080229916193044,0.576637104457109,61.0,294.0,18816.0,0.96875
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,64,1,0.5,16,0.42479923212451876,0.5080229916193044,0.576637104457109,61.0,294.0,18816.0,0.484375
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,64,1,0.75,16,0.42479923212451876,0.5080229916193044,0.576637104457109,61.0,294.0,18816.0,0.3229166666666667
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,64,1,1.0,16,0.42479923212451876,0.5080229916193044,0.576637104457109,61.0,294.0,18816.0,0.2421875
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,128,1,0.25,16,0.5313906003793596,0.5926435077015226,0.6761391584856562,115.5,576.0,36864.0,1.859375
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,128,1,0.5,16,0.5313906003793596,0.5926435077015226,0.6761391584856562,115.5,576.0,36864.0,0.9296875
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,128,1,0.75,16,0.5313906003793596,0.5926435077015226,0.6761391584856562,115.5,576.0,36864.0,0.6197916666666666
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,128,1,1.0,16,0.5313906003793596,0.5926435077015226,0.6761391584856562,115.5,576.0,36864.0,0.46484375
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,256,1,0.25,16,0.6955582333664196,0.7320730544058913,0.7858440612306887,211.5,1075.5,68832.0,3.359375
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,256,1,0.5,16,0.6955582333664196,0.7320730544058913,0.7858440612306887,211.5,1075.5,68832.0,1.6796875
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,256,1,0.75,16,0.6955582333664196,0.7320730544058913,0.7858440612306887,211.5,1075.5,68832.0,1.1197916666666665
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,256,1,1.0,16,0.6955582333664196,0.7320730544058913,0.7858440612306887,211.5,1075.5,68832.0,0.83984375
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,384,1,0.25,16,0.7785382404343885,0.809313985434457,0.8320170392670472,290.5,1431.5,91616.0,4.6015625
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,384,1,0.5,16,0.7785382404343885,0.809313985434457,0.8320170392670472,290.5,1431.5,91616.0,2.30078125
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,384,1,0.75,16,0.7785382404343885,0.809313985434457,0.8320170392670472,290.5,1431.5,91616.0,1.5338541666666665
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,384,1,1.0,16,0.7785382404343885,0.809313985434457,0.8320170392670472,290.5,1431.5,91616.0,1.150390625
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,512,1,0.25,16,0.7874973027100175,0.8527023420904962,0.8817869342965152,351.0,1600.5,102432.0,5.578125
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,512,1,0.5,16,0.7874973027100175,0.8527023420904962,0.8817869342965152,351.0,1600.5,102432.0,2.7890625
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,512,1,0.75,16,0.7874973027100175,0.8527023420904962,0.8817869342965152,351.0,1600.5,102432.0,1.859375
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,512,1,1.0,16,0.7874973027100175,0.8527023420904962,0.8817869342965152,351.0,1600.5,102432.0,1.39453125
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,768,1,0.25,16,0.582447902233648,0.7316651362909734,0.8666353978466005,436.0,1824.0,116736.0,6.8828125
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,768,1,0.5,16,0.582447902233648,0.7316651362909734,0.8666353978466005,436.0,1824.0,116736.0,3.44140625
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,768,1,0.75,16,0.582447902233648,0.7316651362909734,0.8666353978466005,436.0,1824.0,116736.0,2.294270833333333
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,768,1,1.0,16,0.582447902233648,0.7316651362909734,0.8666353978466005,436.0,1824.0,116736.0,1.720703125
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,1024,1,0.25,16,0.0,0.0,0.0,482.0,3852.5,246560.0,7.6015625
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,1024,1,0.5,16,0.0,0.0,0.0,482.0,3852.5,246560.0,3.80078125
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,1024,1,0.75,16,0.0,0.0,0.0,482.0,3852.5,246560.0,2.533854166666667
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,1024,1,1.0,16,0.0,0.0,0.0,482.0,3852.5,246560.0,1.900390625
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,64,1,0.25,16,0.34597588544952534,0.4197359620290957,0.5308382837774464,61.0,274.5,17568.0,0.9765625
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,64,1,0.5,16,0.34597588544952534,0.4197359620290957,0.5308382837774464,61.0,274.5,17568.0,0.48828125
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,64,1,0.75,16,0.34597588544952534,0.4197359620290957,0.5308382837774464,61.0,274.5,17568.0,0.32552083333333337
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,64,1,1.0,16,0.34597588544952534,0.4197359620290957,0.5308382837774464,61.0,274.5,17568.0,0.244140625
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,128,1,0.25,16,0.5170934422155797,0.5720997899726101,0.6096306664079547,116.0,539.0,34496.0,1.859375
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,128,1,0.5,16,0.5170934422155797,0.5720997899726101,0.6096306664079547,116.0,539.0,34496.0,0.9296875
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,128,1,0.75,16,0.5170934422155797,0.5720997899726101,0.6096306664079547,116.0,539.0,34496.0,0.6197916666666666
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,128,1,1.0,16,0.5170934422155797,0.5720997899726101,0.6096306664079547,116.0,539.0,34496.0,0.46484375
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,256,1,0.25,16,0.6291379323881336,0.6941674470601271,0.7349955003715637,211.0,1019.5,65248.0,3.359375
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,256,1,0.5,16,0.6291379323881336,0.6941674470601271,0.7349955003715637,211.0,1019.5,65248.0,1.6796875
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,256,1,0.75,16,0.6291379323881336,0.6941674470601271,0.7349955003715637,211.0,1019.5,65248.0,1.1197916666666667
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,256,1,1.0,16,0.6291379323881336,0.6941674470601271,0.7349955003715637,211.0,1019.5,65248.0,0.83984375
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,384,1,0.25,16,0.7586625124637556,0.7791492686642427,0.826571381230774,288.5,1360.0,87040.0,4.6015625
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,384,1,0.5,16,0.7586625124637556,0.7791492686642427,0.826571381230774,288.5,1360.0,87040.0,2.30078125
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,384,1,0.75,16,0.7586625124637556,0.7791492686642427,0.826571381230774,288.5,1360.0,87040.0,1.5338541666666665
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,384,1,1.0,16,0.7586625124637556,0.7791492686642427,0.826571381230774,288.5,1360.0,87040.0,1.150390625
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,512,1,0.25,16,0.7565872332731437,0.829817042133794,0.8571390031809141,351.0,1559.5,99808.0,5.5703125
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,512,1,0.5,16,0.7565872332731437,0.829817042133794,0.8571390031809141,351.0,1559.5,99808.0,2.78515625
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,512,1,0.75,16,0.7565872332731437,0.829817042133794,0.8571390031809141,351.0,1559.5,99808.0,1.8567708333333333
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,512,1,1.0,16,0.7565872332731437,0.829817042133794,0.8571390031809141,351.0,1559.5,99808.0,1.392578125
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,768,1,0.25,16,0.6222055659237237,0.7555084496127359,0.8515565337518611,436.5,1810.5,115872.0,6.890625
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,768,1,0.5,16,0.6222055659237237,0.7555084496127359,0.8515565337518611,436.5,1810.5,115872.0,3.4453125
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,768,1,0.75,16,0.6222055659237237,0.7555084496127359,0.8515565337518611,436.5,1810.5,115872.0,2.296875
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,768,1,1.0,16,0.6222055659237237,0.7555084496127359,0.8515565337518611,436.5,1810.5,115872.0,1.72265625
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,1024,1,0.25,16,0.0,0.0,0.0,482.0,3851.0,246464.0,7.5859375
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,1024,1,0.5,16,0.0,0.0,0.0,482.0,3851.0,246464.0,3.79296875
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,1024,1,0.75,16,0.0,0.0,0.0,482.0,3851.0,246464.0,2.528645833333333
pilot,exact_checkpoint,validation,20,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,1024,1,1.0,16,0.0,0.0,0.0,482.0,3851.0,246464.0,1.896484375
pilot,exact_checkpoint,validation,39,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,64,1,0.25,16,0.2524820296674195,0.4658550069393711,0.6419916570894364,62.0,318.0,20352.0,0.984375
pilot,exact_checkpoint,validation,39,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,64,1,0.5,16,0.2524820296674195,0.4658550069393711,0.6419916570894364,62.0,318.0,20352.0,0.4921875
pilot,exact_checkpoint,validation,39,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,64,1,0.75,16,0.2524820296674195,0.4658550069393711,0.6419916570894364,62.0,318.0,20352.0,0.328125
pilot,exact_checkpoint,validation,39,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,64,1,1.0,16,0.2524820296674195,0.4658550069393711,0.6419916570894364,62.0,318.0,20352.0,0.24609375
pilot,exact_checkpoint,validation,39,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,128,1,0.25,16,0.3986771175360916,0.6405182096992921,0.7234841278912454,115.0,610.0,39040.0,1.875
pilot,exact_checkpoint,validation,39,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,128,1,0.5,16,0.3986771175360916,0.6405182096992921,0.7234841278912454,115.0,610.0,39040.0,0.9375
pilot,exact_checkpoint,validation,39,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,128,1,0.75,16,0.3986771175360916,0.6405182096992921,0.7234841278912454,115.0,610.0,39040.0,0.625
pilot,exact_checkpoint,validation,39,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,128,1,1.0,16,0.3986771175360916,0.6405182096992921,0.7234841278912454,115.0,610.0,39040.0,0.46875
pilot,exact_checkpoint,validation,39,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,256,1,0.25,16,0.5246717212312288,0.7267968605700088,0.7944464548336514,209.0,1100.5,70432.0,3.3515625
pilot,exact_checkpoint,validation,39,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,256,1,0.5,16,0.5246717212312288,0.7267968605700088,0.7944464548336514,209.0,1100.5,70432.0,1.67578125
pilot,exact_checkpoint,validation,39,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,256,1,0.75,16,0.5246717212312288,0.7267968605700088,0.7944464548336514,209.0,1100.5,70432.0,1.1171875
pilot,exact_checkpoint,validation,39,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,256,1,1.0,16,0.5246717212312288,0.7267968605700088,0.7944464548336514,209.0,1100.5,70432.0,0.837890625
pilot,exact_checkpoint,validation,39,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,384,1,0.25,16,0.5530530006966652,0.7221662511863646,0.8591167694317305,288.0,1575.5,100832.0,4.625
pilot,exact_checkpoint,validation,39,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,384,1,0.5,16,0.5530530006966652,0.7221662511863646,0.8591167694317305,288.0,1575.5,100832.0,2.3125
pilot,exact_checkpoint,validation,39,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,384,1,0.75,16,0.5530530006966652,0.7221662511863646,0.8591167694317305,288.0,1575.5,100832.0,1.5416666666666667
pilot,exact_checkpoint,validation,39,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,384,1,1.0,16,0.5530530006966652,0.7221662511863646,0.8591167694317305,288.0,1575.5,100832.0,1.15625
pilot,exact_checkpoint,validation,39,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,512,1,0.25,16,0.5234108329778608,0.731468225814202,0.8612433150932587,351.0,1806.5,115616.0,5.6328125
pilot,exact_checkpoint,validation,39,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,512,1,0.5,16,0.5234108329778608,0.731468225814202,0.8612433150932587,351.0,1806.5,115616.0,2.81640625
pilot,exact_checkpoint,validation,39,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,512,1,0.75,16,0.5234108329778608,0.731468225814202,0.8612433150932587,351.0,1806.5,115616.0,1.8776041666666665
pilot,exact_checkpoint,validation,39,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,512,1,1.0,16,0.5234108329778608,0.731468225814202,0.8612433150932587,351.0,1806.5,115616.0,1.408203125
pilot,exact_checkpoint,validation,39,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,768,1,0.25,16,0.0,0.5168418075867239,0.9975336448138108,432.5,3427.5,219360.0,6.859375
