layout_id,mean_budget_quanta_per_expert,layer,recovery_p10,recovery_median,recovery_p90,groups
q2q4_monolithic_same_solver_reference,704,20,0.9492116857150903,0.9708411233409456,0.9933706937155704,32
q2q4_monolithic_same_solver_reference,704,39,0.9596083017370657,0.9865250664468326,0.9964487692411632,32
q2q4_monolithic_same_solver_reference,736,0,0.9941956770369283,0.9981853927506674,0.9995930410192352,32
q2q4_monolithic_same_solver_reference,736,4,0.9726422759829583,0.9838662341293114,0.9938623610917011,32
q2q4_monolithic_same_solver_reference,736,20,0.9536285821870417,0.97316174756673,0.9939607433529438,32
q2q4_monolithic_same_solver_reference,736,39,0.9632060621313184,0.9875029264568899,0.9968486661122471,32
q2q4_monolithic_same_solver_reference,768,0,0.9949943161721824,0.9984285821048084,0.9996468078820416,32
q2q4_monolithic_same_solver_reference,768,4,0.974842733207079,0.9853020028469326,0.9944153263459,32
q2q4_monolithic_same_solver_reference,768,20,0.9577392160433507,0.9758034473430512,0.9945016651767429,32
q2q4_monolithic_same_solver_reference,768,39,0.9664137315275805,0.9888174968419878,0.9970993074963506,32
q2q4_monolithic_same_solver_reference,800,0,0.9957477012352004,0.9986934997758541,0.9996906300851913,32
q2q4_monolithic_same_solver_reference,800,4,0.9768404828300764,0.9866417427708436,0.9949376922654957,32
q2q4_monolithic_same_solver_reference,800,20,0.9603674109292492,0.9780305316805675,0.9949859416467984,32
q2q4_monolithic_same_solver_reference,800,39,0.9693549833004913,0.9897191235165903,0.9973474007136895,32
q2q4_monolithic_same_solver_reference,832,0,0.9964304812626867,0.9988873470928703,0.9997351078591377,32
q2q4_monolithic_same_solver_reference,832,4,0.9791126604195118,0.9879468741039168,0.9954638543815754,32
q2q4_monolithic_same_solver_reference,832,20,0.9637132484001151,0.9798658497730622,0.9953687042482816,32
q2q4_monolithic_same_solver_reference,832,39,0.9737669297067317,0.9907152180200753,0.9976051772557192,32
q2q4_monolithic_same_solver_reference,864,0,0.9970241701525814,0.9990744940359146,0.9997714736355218,32
q2q4_monolithic_same_solver_reference,864,4,0.9808763278021589,0.9891620013571785,0.995904600093112,32
q2q4_monolithic_same_solver_reference,864,20,0.9673080311332416,0.9814358870918516,0.9957782882590567,32
q2q4_monolithic_same_solver_reference,864,39,0.9754493911744053,0.9915911635822079,0.9978603201760544,32
q2q4_monolithic_same_solver_reference,896,0,0.9975404590577163,0.999243759235602,0.9998071507467831,32
q2q4_monolithic_same_solver_reference,896,4,0.9827229405449281,0.9900998362013319,0.9962637105571104,32
q2q4_monolithic_same_solver_reference,896,20,0.968349435263808,0.9829861787033195,0.9961269971208433,32
q2q4_monolithic_same_solver_reference,896,39,0.9771000798171446,0.9922991870156753,0.9980360552745621,32
q2q4_monolithic_same_solver_reference,928,0,0.9979830124801699,0.9993534999844494,0.9998397670460211,32
q2q4_monolithic_same_solver_reference,928,4,0.9841991033922123,0.990892607669662,0.9966419750128377,32
q2q4_monolithic_same_solver_reference,928,20,0.9709459891109139,0.9842833654974279,0.9965331225746437,32
