candidate,design,objective,sharing,projection,split,level,count,p10_relative_error,median_relative_error,p90_relative_error,p10_damage,median_damage,p90_damage,summed_damage,median_own_recovery
E16_g64_layer_functional,E,expert_functional_proxy,layer_projection,down,test,3,152,0.1718752548098564,0.1935875564813614,0.20788965225219727,0.007201346661895514,0.038585321977734566,3.7391047477722177,144.745130661875,0.6530879735946655
E16_g64_layer_functional,E,expert_functional_proxy,layer_projection,down,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E16_g64_layer_functional,E,expert_functional_proxy,layer_projection,down,train,2,258,0.27802322804927826,0.3419910818338394,0.3725825518369675,0.022181139327585697,0.09219542518258095,9.273376464843754,681.4107812838629,0.0
E16_g64_layer_functional,E,expert_functional_proxy,layer_projection,down,train,3,258,0.16287646144628526,0.1916629746556282,0.2044895648956299,0.007147578662261367,0.03491941839456558,2.986333250999451,226.23342049168423,0.6576597094535828
E16_g64_layer_functional,E,expert_functional_proxy,layer_projection,down,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E16_g64_layer_functional,E,expert_functional_proxy,layer_projection,down,validation,2,135,0.3086099922657013,0.3595743179321289,0.3870048463344574,0.022817710414528847,0.12098462134599686,11.020793533325199,400.95684005506337,0.0
E16_g64_layer_functional,E,expert_functional_proxy,layer_projection,down,validation,3,135,0.1746425986289978,0.19686800241470337,0.20818029642105104,0.0069223992526531225,0.03500010818243027,2.665238571166993,128.9703326697927,0.7071547508239746
E16_g64_layer_functional,E,expert_functional_proxy,layer_projection,down,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E16_g64_layer_functional,E,expert_functional_proxy,layer_projection,gate,test,2,152,0.131170055270195,0.23501957952976227,0.2904275804758072,1.666940951347351,10.944528579711914,97.45320281982423,5000.656249403954,0.0
E16_g64_layer_functional,E,expert_functional_proxy,layer_projection,gate,test,3,152,0.04561801664531231,0.12360453233122826,0.1582127884030342,0.4526663959026337,3.086514949798584,12.883434867858886,916.449570029974,0.7346713244915009
E16_g64_layer_functional,E,expert_functional_proxy,layer_projection,gate,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E16_g64_layer_functional,E,expert_functional_proxy,layer_projection,gate,train,2,258,0.12728110253810881,0.23100396245718002,0.29263146817684177,1.6363510847091676,11.080869674682617,89.84220962524415,8125.569932460785,0.0
E16_g64_layer_functional,E,expert_functional_proxy,layer_projection,gate,train,3,258,0.04475956819951534,0.12136782705783844,0.1593097671866417,0.47469611167907716,3.244954466819763,12.857634830474858,1557.6720727682114,0.7259792685508728
E16_g64_layer_functional,E,expert_functional_proxy,layer_projection,gate,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E16_g64_layer_functional,E,expert_functional_proxy,layer_projection,gate,validation,2,135,0.13024594485759736,0.23299497365951538,0.2910259187221527,1.6494058132171632,10.69180679321289,86.99862365722657,4339.246444702148,0.0
E16_g64_layer_functional,E,expert_functional_proxy,layer_projection,gate,validation,3,135,0.044932270795106886,0.12502802908420563,0.15535759031772614,0.46409542560577394,3.0071330070495605,13.125994873046876,829.8419404923916,0.7373563647270203
E16_g64_layer_functional,E,expert_functional_proxy,layer_projection,gate,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E16_g64_layer_functional,E,expert_functional_proxy,layer_projection,up,test,2,152,0.17812854349613189,0.298222154378891,0.3863291949033737,1.5410176038742065,9.589635848999023,38.93288345336914,2351.344128727913,0.0
E16_g64_layer_functional,E,expert_functional_proxy,layer_projection,up,test,3,152,0.09369929805397988,0.15762221068143845,0.21012093275785446,0.4411799281835556,2.8710641860961914,10.736569976806644,644.0211650431156,0.7149038314819336
E16_g64_layer_functional,E,expert_functional_proxy,layer_projection,up,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E16_g64_layer_functional,E,expert_functional_proxy,layer_projection,up,train,2,258,0.17698782831430435,0.29536931216716766,0.3735853135585785,1.4612644076347352,9.769506931304932,40.27559204101563,3980.7681871652603,0.0
E16_g64_layer_functional,E,expert_functional_proxy,layer_projection,up,train,3,258,0.09153397902846336,0.15892759710550308,0.2066421687602997,0.45520372688770294,2.8837074041366577,10.305832195281983,1084.1683667600155,0.7122146487236023
E16_g64_layer_functional,E,expert_functional_proxy,layer_projection,up,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E16_g64_layer_functional,E,expert_functional_proxy,layer_projection,up,validation,2,135,0.17336235642433168,0.3036576211452484,0.381149959564209,1.4627923011779784,9.399364471435547,45.243141174316406,2281.6806279420853,0.0
E16_g64_layer_functional,E,expert_functional_proxy,layer_projection,up,validation,3,135,0.08950615525245667,0.16356799006462097,0.2111794024705887,0.44011865854263305,2.7643022537231445,10.716991996765136,595.7872766554356,0.7110657691955566
E16_g64_layer_functional,E,expert_functional_proxy,layer_projection,up,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E32_g64_layer_functional,E,expert_functional_proxy,layer_projection,down,test,2,152,0.3038853883743286,0.34663449227809906,0.3765332728624344,0.018260819837450985,0.10173220559954643,9.65498533248902,353.8518459200859,0.0
E32_g64_layer_functional,E,expert_functional_proxy,layer_projection,down,test,3,152,0.1717674419283867,0.19415726512670517,0.20733531266450883,0.006880986783653498,0.03635392710566521,2.6730832576751715,126.80835536541417,0.6445097923278809
E32_g64_layer_functional,E,expert_functional_proxy,layer_projection,down,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E32_g64_layer_functional,E,expert_functional_proxy,layer_projection,down,train,2,258,0.27491530776023865,0.3354215621948242,0.3678866535425186,0.020451629348099232,0.10058223456144333,8.665652275085451,637.6168523514643,0.0
E32_g64_layer_functional,E,expert_functional_proxy,layer_projection,down,train,3,258,0.1610665038228035,0.19033652544021606,0.2038126677274704,0.0072731123305857185,0.03663267195224762,2.4690274477005008,208.79799788584933,0.6590873003005981
E32_g64_layer_functional,E,expert_functional_proxy,layer_projection,down,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E32_g64_layer_functional,E,expert_functional_proxy,layer_projection,down,validation,2,135,0.307328987121582,0.3551778793334961,0.382121479511261,0.026542992517352103,0.1297321617603302,11.737721633911134,407.46829541865736,0.0
E32_g64_layer_functional,E,expert_functional_proxy,layer_projection,down,validation,3,135,0.1722639948129654,0.19634948670864105,0.2072571963071823,0.006882466189563275,0.03673557937145233,3.000351715087892,126.31536965537816,0.7001592516899109
E32_g64_layer_functional,E,expert_functional_proxy,layer_projection,down,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E32_g64_layer_functional,E,expert_functional_proxy,layer_projection,gate,test,2,152,0.12436348646879196,0.23302944749593735,0.29090072214603424,1.5918820977211,10.764276504516602,89.32909774780273,4705.840796351433,0.0
E32_g64_layer_functional,E,expert_functional_proxy,layer_projection,gate,test,3,152,0.045600858703255656,0.12415658682584763,0.15698863118886947,0.44948047697544097,3.052872061729431,12.892892551422118,902.5605383515358,0.7294878363609314
E32_g64_layer_functional,E,expert_functional_proxy,layer_projection,gate,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E32_g64_layer_functional,E,expert_functional_proxy,layer_projection,gate,train,2,258,0.11921044662594796,0.22787655889987946,0.29077803194522855,1.6287545204162597,11.386069297790527,76.80878982543946,7488.815201640129,0.0
E32_g64_layer_functional,E,expert_functional_proxy,layer_projection,gate,train,3,258,0.04451600573956967,0.12181161716580391,0.1609638959169388,0.47918541431427003,3.2741949558258057,12.784487342834472,1527.36115193367,0.7232567667961121
E32_g64_layer_functional,E,expert_functional_proxy,layer_projection,gate,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E32_g64_layer_functional,E,expert_functional_proxy,layer_projection,gate,validation,2,135,0.1234611839056015,0.2336537092924118,0.2891182005405426,1.5835169792175292,10.730929374694824,75.95437316894535,4039.2364590764046,0.0
E32_g64_layer_functional,E,expert_functional_proxy,layer_projection,gate,validation,3,135,0.04509993344545364,0.12416069209575653,0.15506744384765625,0.4611837148666382,2.9685544967651367,13.115098953247074,819.4027405679226,0.7296757698059082
E32_g64_layer_functional,E,expert_functional_proxy,layer_projection,gate,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E32_g64_layer_functional,E,expert_functional_proxy,layer_projection,up,test,2,152,0.1761258363723755,0.2964339405298233,0.38230906128883363,1.5065426111221314,9.65425443649292,37.31248626708985,2313.848874092102,0.0
E32_g64_layer_functional,E,expert_functional_proxy,layer_projection,up,test,3,152,0.09285610541701317,0.15935981273651123,0.2112798810005188,0.4535795420408249,2.8688935041427612,10.482566642761231,641.4881030917168,0.7107724249362946
E32_g64_layer_functional,E,expert_functional_proxy,layer_projection,up,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E32_g64_layer_functional,E,expert_functional_proxy,layer_projection,up,train,2,258,0.17450412064790727,0.29378244280815125,0.36957934200763704,1.4256166458129884,9.650550365447998,39.321175765991214,3894.2526520490646,0.0
E32_g64_layer_functional,E,expert_functional_proxy,layer_projection,up,train,3,258,0.09075794741511345,0.1588285267353058,0.20614493191242217,0.4653948605060578,2.9100735187530518,10.126199436187745,1069.5245691537857,0.7126753032207489
E32_g64_layer_functional,E,expert_functional_proxy,layer_projection,up,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E32_g64_layer_functional,E,expert_functional_proxy,layer_projection,up,validation,2,135,0.1686481386423111,0.3010718822479248,0.3793011486530304,1.4354828357696534,9.572210311889648,44.72951812744141,2219.466005384922,0.0
E32_g64_layer_functional,E,expert_functional_proxy,layer_projection,up,validation,3,135,0.0883313998579979,0.16293497383594513,0.21032550632953645,0.43490740060806277,2.78605318069458,10.568287277221682,587.8730153143406,0.7117919921875
E32_g64_layer_functional,E,expert_functional_proxy,layer_projection,up,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E64_g64_layer_functional,E,expert_functional_proxy,layer_projection,down,test,2,152,0.3038466364145279,0.3414838910102844,0.3780859559774399,0.01864225398749113,0.10346832871437073,8.719382572174078,355.65677870437503,0.0
E64_g64_layer_functional,E,expert_functional_proxy,layer_projection,down,test,3,152,0.1714995577931404,0.19360493123531342,0.20635176599025726,0.006677008513361216,0.03419801965355873,3.2558229684829714,130.828781879507,0.6720829904079437
E64_g64_layer_functional,E,expert_functional_proxy,layer_projection,down,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E64_g64_layer_functional,E,expert_functional_proxy,layer_projection,down,train,2,258,0.2699022114276886,0.3311273008584976,0.36583738923072817,0.02061678059399128,0.09842388331890106,8.185809135437015,625.7961384281516,0.0
E64_g64_layer_functional,E,expert_functional_proxy,layer_projection,down,train,3,258,0.16041040867567063,0.18943800777196884,0.20365847647190094,0.00723349922336638,0.0346054881811142,2.847716617584229,210.50813121558167,0.6639974117279053
E64_g64_layer_functional,E,expert_functional_proxy,layer_projection,down,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E64_g64_layer_functional,E,expert_functional_proxy,layer_projection,down,validation,2,135,0.30623276233673097,0.35553425550460815,0.3828729033470154,0.024287529289722443,0.10866235941648483,12.540218544006352,416.707007904537,0.0
E64_g64_layer_functional,E,expert_functional_proxy,layer_projection,down,validation,3,135,0.17252214550971984,0.19572888314723969,0.20875333547592165,0.007239887211471796,0.031213175505399704,3.1752474308013934,123.2063007436227,0.6976412534713745
E64_g64_layer_functional,E,expert_functional_proxy,layer_projection,down,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E64_g64_layer_functional,E,expert_functional_proxy,layer_projection,gate,test,2,152,0.1262692853808403,0.23254497349262238,0.28931293785572054,1.5947773694992067,10.641277313232422,92.37753982543946,4765.230818748474,0.0
E64_g64_layer_functional,E,expert_functional_proxy,layer_projection,gate,test,3,152,0.04357011802494526,0.12273886054754257,0.1570829287171364,0.4520252227783203,3.0545873641967773,12.065703201293946,879.0580797493458,0.7309221625328064
E64_g64_layer_functional,E,expert_functional_proxy,layer_projection,gate,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E64_g64_layer_functional,E,expert_functional_proxy,layer_projection,gate,train,2,258,0.12114795371890068,0.22698915749788284,0.288518887758255,1.6290788173675539,11.061799049377441,80.03145751953126,7564.87583565712,0.0
E64_g64_layer_functional,E,expert_functional_proxy,layer_projection,gate,train,3,258,0.04271588809788227,0.12038160115480423,0.1610409215092659,0.474260213971138,3.2892426252365112,11.881485176086427,1474.7304807305336,0.7198152542114258
E64_g64_layer_functional,E,expert_functional_proxy,layer_projection,gate,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E64_g64_layer_functional,E,expert_functional_proxy,layer_projection,gate,validation,2,135,0.12419213950634003,0.22879254817962646,0.2918801963329315,1.5888165950775146,10.152786254882812,81.79051818847657,4085.7065966129303,0.0
E64_g64_layer_functional,E,expert_functional_proxy,layer_projection,gate,validation,3,135,0.04344761520624161,0.12444642186164856,0.15513332784175873,0.46122201085090636,2.9702563285827637,12.118163299560548,800.786828070879,0.7296217083930969
E64_g64_layer_functional,E,expert_functional_proxy,layer_projection,gate,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E64_g64_layer_functional,E,expert_functional_proxy,layer_projection,up,test,2,152,0.1751391440629959,0.29473160207271576,0.37395747303962706,1.4863707065582275,9.224247932434082,36.94662170410157,2252.4391729831696,0.0
E64_g64_layer_functional,E,expert_functional_proxy,layer_projection,up,test,3,152,0.08914519920945167,0.15799181908369064,0.2110669195652008,0.45863616466522217,2.845440149307251,10.354401683807373,632.4873602986336,0.7056764960289001
E64_g64_layer_functional,E,expert_functional_proxy,layer_projection,up,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E64_g64_layer_functional,E,expert_functional_proxy,layer_projection,up,train,2,258,0.1730331853032112,0.29083120822906494,0.36701543927192687,1.3849985241889953,9.368907928466797,39.175132751464844,3857.05165207386,0.0
E64_g64_layer_functional,E,expert_functional_proxy,layer_projection,up,train,3,258,0.0878351241350174,0.15820376574993134,0.2063620686531067,0.46404074728488925,2.8616514205932617,10.340682697296144,1066.1344718933105,0.7059867680072784
E64_g64_layer_functional,E,expert_functional_proxy,layer_projection,up,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E64_g64_layer_functional,E,expert_functional_proxy,layer_projection,up,validation,2,135,0.16705548763275146,0.3011876344680786,0.3728490352630615,1.4017720699310303,9.05537223815918,43.111340332031254,2180.2505870461464,0.0
E64_g64_layer_functional,E,expert_functional_proxy,layer_projection,up,validation,3,135,0.08628010898828506,0.1624305546283722,0.2074487179517746,0.44816266298294066,2.7015695571899414,10.61127815246582,584.2062940895557,0.7083075046539307
E64_g64_layer_functional,E,expert_functional_proxy,layer_projection,up,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
baseline_pr4_2p25,baseline,activation_projection,baseline_global,down,test,2,152,0.34176460802555086,0.37279604375362396,0.3975888520479202,0.02757835742086172,0.12678112089633942,9.738815402984619,603.1359729208052,0.0
baseline_pr4_2p25,baseline,activation_projection,baseline_global,down,test,3,152,0.1828488901257515,0.2048785164952278,0.2165941298007965,0.007642672769725324,0.04813945107161999,3.734259414672852,181.73276280611753,0.6835805475711823
baseline_pr4_2p25,baseline,activation_projection,baseline_global,down,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
baseline_pr4_2p25,baseline,activation_projection,baseline_global,down,train,2,258,0.335136416554451,0.3693993240594864,0.3938963711261749,0.027806486934423447,0.11968809738755226,9.759148120880129,1010.9374383576214,0.0
baseline_pr4_2p25,baseline,activation_projection,baseline_global,down,train,3,258,0.18228434920310974,0.2037915289402008,0.2150040403008461,0.009317770972847939,0.04893959313631058,2.9482391119003295,290.59673303877935,0.6801880598068237
baseline_pr4_2p25,baseline,activation_projection,baseline_global,down,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
baseline_pr4_2p25,baseline,activation_projection,baseline_global,down,validation,2,135,0.3435396373271942,0.3750762343406677,0.4003655552864075,0.029452788084745406,0.11997954547405243,13.068482017517093,686.9130821432918,0.0
baseline_pr4_2p25,baseline,activation_projection,baseline_global,down,validation,3,135,0.18342538177967072,0.20522049069404602,0.21606364250183105,0.007997211441397667,0.037913478910923004,3.1797215938568124,167.23966668266803,0.7043236494064331
baseline_pr4_2p25,baseline,activation_projection,baseline_global,down,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
baseline_pr4_2p25,baseline,activation_projection,baseline_global,gate,test,2,152,0.21645520329475404,0.274615541100502,0.33241422772407536,2.0547962188720703,18.771190643310547,440.82948303222656,15295.106420397758,0.0
baseline_pr4_2p25,baseline,activation_projection,baseline_global,gate,test,3,152,0.17797725647687912,0.2028363049030304,0.2291270971298218,1.0157907247543336,8.012188911437988,185.7083969116211,7109.425639629364,0.4601086974143982
baseline_pr4_2p25,baseline,activation_projection,baseline_global,gate,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
baseline_pr4_2p25,baseline,activation_projection,baseline_global,gate,train,2,258,0.2060112863779068,0.27201060950756073,0.34095199406147003,2.0178218364715574,18.819732666015625,410.3961517333985,25120.696424245834,0.0
baseline_pr4_2p25,baseline,activation_projection,baseline_global,gate,train,3,258,0.17996326386928557,0.20154362171888351,0.23433183133602142,1.1077106952667237,8.020654201507568,187.8618179321289,12033.338430464268,0.4686357080936432
baseline_pr4_2p25,baseline,activation_projection,baseline_global,gate,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
baseline_pr4_2p25,baseline,activation_projection,baseline_global,gate,validation,2,135,0.20049021542072296,0.26939570903778076,0.3286921620368958,2.102892446517944,18.771190643310547,393.0544555664063,12108.8300999403,0.0
baseline_pr4_2p25,baseline,activation_projection,baseline_global,gate,validation,3,135,0.17805241644382477,0.20108354091644287,0.22723468840122224,1.143027949333191,8.027116775512695,175.19001159667974,6041.401516675949,0.4568213224411011
baseline_pr4_2p25,baseline,activation_projection,baseline_global,gate,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
baseline_pr4_2p25,baseline,activation_projection,baseline_global,up,test,2,152,0.2052105873823166,0.3310300409793854,0.40152314603328704,1.9991615891456604,13.138901710510254,47.21774253845216,2872.1919314861298,0.0
baseline_pr4_2p25,baseline,activation_projection,baseline_global,up,test,3,152,0.0970327265560627,0.16895651817321777,0.2186452716588974,0.5138226926326752,3.5275075435638428,11.162474441528321,701.9522625207901,0.7385621070861816
baseline_pr4_2p25,baseline,activation_projection,baseline_global,up,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
baseline_pr4_2p25,baseline,activation_projection,baseline_global,up,train,2,258,0.20647175163030623,0.33283500373363495,0.3933297753334045,2.022174620628357,12.79008150100708,50.57471199035645,5008.290835380554,0.0
baseline_pr4_2p25,baseline,activation_projection,baseline_global,up,train,3,258,0.09487115442752839,0.17065564543008804,0.2166840061545372,0.5160262882709503,3.551342487335205,10.94120330810547,1188.379045188427,0.740149974822998
baseline_pr4_2p25,baseline,activation_projection,baseline_global,up,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
baseline_pr4_2p25,baseline,activation_projection,baseline_global,up,validation,2,135,0.20431141257286073,0.338326096534729,0.39901735782623293,1.9792049884796143,12.972034454345703,53.32653732299806,2781.0390216112137,0.0
baseline_pr4_2p25,baseline,activation_projection,baseline_global,up,validation,3,135,0.09034043997526169,0.172067791223526,0.2152009189128876,0.4996367633342743,3.5294175148010254,10.921753692626954,640.0277704298496,0.7408725023269653
baseline_pr4_2p25,baseline,activation_projection,baseline_global,up,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
learned_16_leaf_scalar_global,learned_16_leaf,expert_functional_proxy,global_projection,down,test,2,152,0.3513267397880554,0.38357140123844147,0.4013027250766754,0.03127093762159348,0.1228981763124466,7.81639051437378,800.3438376206905,0.0
learned_16_leaf_scalar_global,learned_16_leaf,expert_functional_proxy,global_projection,down,test,3,152,0.18739576488733292,0.20672528445720673,0.21859944611787796,0.007816422684118153,0.050583597272634506,2.483475494384767,197.70381024456583,0.6766838431358337
learned_16_leaf_scalar_global,learned_16_leaf,expert_functional_proxy,global_projection,down,test,4,152,0.11721569374203682,0.1372353658080101,0.15275673270225526,0.003904573479667306,0.019738001748919487,1.3579673767089846,85.16380520944949,0.8624322414398193
learned_16_leaf_scalar_global,learned_16_leaf,expert_functional_proxy,global_projection,down,train,2,258,0.3463645726442337,0.38188542425632477,0.3983251839876175,0.03339278250932694,0.12645339965820312,9.776088523864754,1139.2888786355034,0.0
learned_16_leaf_scalar_global,learned_16_leaf,expert_functional_proxy,global_projection,down,train,3,258,0.18318952471017838,0.20704937726259232,0.2163467973470688,0.00954681932926178,0.05091969668865204,2.741515421867372,280.7096664714627,0.6993940770626068
learned_16_leaf_scalar_global,learned_16_leaf,expert_functional_proxy,global_projection,down,train,4,258,0.11569855660200119,0.13731595128774643,0.15084919929504395,0.0043772410601377485,0.021077976562082767,1.0696085929870607,119.15363587613683,0.8661774098873138
learned_16_leaf_scalar_global,learned_16_leaf,expert_functional_proxy,global_projection,down,validation,2,135,0.35170877575874326,0.3842483460903168,0.40105165243148805,0.02580031007528305,0.1297481805086136,9.962158966064463,831.5413537817076,0.0
learned_16_leaf_scalar_global,learned_16_leaf,expert_functional_proxy,global_projection,down,validation,3,135,0.1863476425409317,0.2073868364095688,0.2193027913570404,0.01032189205288887,0.042820680886507034,2.294243907928467,181.06004552636296,0.6926599144935608
learned_16_leaf_scalar_global,learned_16_leaf,expert_functional_proxy,global_projection,down,validation,4,135,0.11702267676591874,0.1387583166360855,0.1501045286655426,0.0038099567405879497,0.01951444149017334,1.4894683837890632,83.44096407620236,0.8605408668518066
learned_16_leaf_scalar_global,learned_16_leaf,expert_functional_proxy,global_projection,gate,test,2,152,0.23441433161497116,0.296114519238472,0.33643786013126376,2.2006099700927737,18.31285858154297,544.4579162597656,19051.63523709774,0.0
learned_16_leaf_scalar_global,learned_16_leaf,expert_functional_proxy,global_projection,gate,test,3,152,0.09850129336118699,0.13953766971826553,0.1792459174990654,0.5438185691833496,5.6568121910095215,60.14779777526856,2536.08043718338,0.7591575682163239
learned_16_leaf_scalar_global,learned_16_leaf,expert_functional_proxy,global_projection,gate,test,4,152,0.03386107087135315,0.05911455117166042,0.07934107258915901,0.1025466039776802,1.1128791570663452,5.94835810661316,312.95277398079634,0.9560581147670746
learned_16_leaf_scalar_global,learned_16_leaf,expert_functional_proxy,global_projection,gate,train,2,258,0.22586915791034698,0.296316534280777,0.3500518798828125,2.1482087135314942,18.349348068237305,533.8416870117188,31733.85083079338,0.0
learned_16_leaf_scalar_global,learned_16_leaf,expert_functional_proxy,global_projection,gate,train,3,258,0.10182339251041413,0.13866817951202393,0.18439247012138368,0.5644119143486023,5.6583311557769775,63.17102661132814,4319.961986362934,0.7562498450279236
learned_16_leaf_scalar_global,learned_16_leaf,expert_functional_proxy,global_projection,gate,train,4,258,0.034643346443772316,0.05951680429279804,0.08152870312333108,0.11158565506339073,1.112528145313263,6.806980133056642,552.2218412533402,0.9551868438720703
learned_16_leaf_scalar_global,learned_16_leaf,expert_functional_proxy,global_projection,gate,validation,2,135,0.22066299319267274,0.2910369336605072,0.33699806928634646,2.0840550899505614,18.29989242553711,497.0764953613281,15219.151384234428,0.0
learned_16_leaf_scalar_global,learned_16_leaf,expert_functional_proxy,global_projection,gate,validation,3,135,0.09569596648216247,0.13954178988933563,0.1800965189933777,0.554149580001831,5.657805919647217,54.042597198486334,2056.61856636405,0.7584148645401001
learned_16_leaf_scalar_global,learned_16_leaf,expert_functional_proxy,global_projection,gate,validation,4,135,0.032981406152248385,0.06070748716592789,0.08016378730535507,0.10437711477279663,1.1163393259048462,5.597538757324223,267.00108951330185,0.9539065957069397
learned_16_leaf_scalar_global,learned_16_leaf,expert_functional_proxy,global_projection,up,test,2,152,0.2094072714447975,0.33717162907123566,0.41382208168506623,2.0197833776474,13.296908855438232,50.812799835205084,3019.697392463684,0.0
learned_16_leaf_scalar_global,learned_16_leaf,expert_functional_proxy,global_projection,up,test,3,152,0.10082937404513359,0.17964251339435577,0.22135527133941652,0.5286918520927429,4.104294538497925,11.920603275299072,771.5051090419292,0.7207737565040588
learned_16_leaf_scalar_global,learned_16_leaf,expert_functional_proxy,global_projection,up,test,4,152,0.041575678065419196,0.07875334843993187,0.10288986638188362,0.10145044550299645,0.8487100601196289,2.086882209777832,140.61350674927235,0.9477861523628235
learned_16_leaf_scalar_global,learned_16_leaf,expert_functional_proxy,global_projection,up,train,2,258,0.2073680967092514,0.3412542790174484,0.4059688925743103,2.126223254203796,14.108274936676025,51.946170806884766,5222.060957074165,0.0
learned_16_leaf_scalar_global,learned_16_leaf,expert_functional_proxy,global_projection,up,train,3,258,0.09904470443725587,0.18095556646585464,0.2229956865310669,0.5856127083301544,4.186282157897949,12.283428478240968,1343.1642231941223,0.7211821675300598
learned_16_leaf_scalar_global,learned_16_leaf,expert_functional_proxy,global_projection,up,train,4,258,0.04025379046797752,0.0777117945253849,0.10043506324291229,0.10294540598988533,0.8531290888786316,2.0601006507873536,239.72573789954185,0.9479084014892578
learned_16_leaf_scalar_global,learned_16_leaf,expert_functional_proxy,global_projection,up,validation,2,135,0.20988281667232514,0.3488203287124634,0.4137445807456971,2.1478700160980226,14.45582389831543,56.93235321044922,2921.8295443058014,0.0
learned_16_leaf_scalar_global,learned_16_leaf,expert_functional_proxy,global_projection,up,validation,3,135,0.09824277609586715,0.1836758553981781,0.22401053905487062,0.5453419327735901,4.134991645812988,13.20597496032715,732.3357414901257,0.7244396209716797
learned_16_leaf_scalar_global,learned_16_leaf,expert_functional_proxy,global_projection,up,validation,4,135,0.0404462493956089,0.07930666953325272,0.0998423457145691,0.09313401579856873,0.8487100601196289,2.1608807563781744,128.58309680223465,0.9484724402427673
