layer,projection,method,budget_bpw,count,mean,median,std
39,gate,learned_s29,4.0,153,0.8132376848858789,0.8311750852368316,0.09207477706251783
39,gate,learned_s47,0.0,153,0.0,0.0,0.0
39,gate,learned_s47,0.05,153,0.5030472223118838,0.5323590679918606,0.16470318723212835
39,gate,learned_s47,0.1,153,0.5795235249697196,0.606670659634627,0.16025294166130508
39,gate,learned_s47,0.2,153,0.6156210914251973,0.648271828321549,0.1548491306257046
39,gate,learned_s47,0.3,153,0.6354071093466357,0.6639090358446578,0.15246224242319817
39,gate,learned_s47,0.5,153,0.6671103237759206,0.6999030733309706,0.1440593048659218
39,gate,learned_s47,0.75,153,0.6912203561357327,0.7200113800144788,0.1384361495882568
39,gate,learned_s47,1.0,153,0.7102114065941417,0.7340827744635452,0.13202433216379153
39,gate,learned_s47,1.25,153,0.724858911070472,0.7442596103038273,0.12664417600661265
39,gate,learned_s47,1.5,153,0.7363686297117014,0.7582081292528928,0.12284644555556935
39,gate,learned_s47,2.0,153,0.7566562697456961,0.7794777769145693,0.11649723315274106
39,gate,learned_s47,2.5,153,0.7733157034259655,0.7961534321100491,0.10917130696615258
39,gate,learned_s47,3.0,153,0.7878566351752262,0.8089358641048203,0.10272949275798533
39,gate,learned_s47,4.0,153,0.8111827512840197,0.8309193605073049,0.09157420558139773
39,gate,native,0.0,153,0.0,0.0,0.0
39,gate,native,0.05,153,0.07585128696200376,0.0692293245857335,0.05513100600075715
39,gate,native,0.1,153,0.1462764742999326,0.12996606403810607,0.08605795591634026
39,gate,native,0.2,153,0.19965932279215165,0.1907945265941272,0.09497404141304397
39,gate,native,0.3,153,0.23686402254601982,0.22471707364160898,0.10188689234602755
39,gate,native,0.5,153,0.2933306331716124,0.2858539143627864,0.10558271784562151
39,gate,native,0.75,153,0.34191208584416116,0.3451812598396248,0.10463867066259291
39,gate,native,1.0,153,0.3819514752405885,0.38463781224821003,0.10251694087584333
39,gate,native,1.25,153,0.4148769109081971,0.42624616900302736,0.10123436447824098
39,gate,native,1.5,153,0.4428259556458724,0.4576147167281679,0.10142545324264736
39,gate,native,2.0,153,0.49078819661388334,0.5018360872751505,0.09795688201528874
39,gate,native,2.5,153,0.531672201200564,0.5444557439514291,0.09352157625152428
39,gate,native,3.0,153,0.5659923923939673,0.5759697356793536,0.09108579809994614
39,gate,native,4.0,153,0.6246672804157692,0.6373821817368133,0.0839807866007157
39,gate,overcomplete_2x,0.0,153,0.0,0.0,0.0
39,gate,overcomplete_2x,0.05,153,0.47106953139483193,0.47148515391882295,0.1617909626776547
39,gate,overcomplete_2x,0.1,153,0.5602401467429499,0.5805948033849404,0.15733768403053544
39,gate,overcomplete_2x,0.2,153,0.6008604117639839,0.636898584569958,0.15879672278655652
39,gate,overcomplete_2x,0.3,153,0.6209443855525129,0.654614506012928,0.15526275910946927
39,gate,overcomplete_2x,0.5,153,0.6509188513508519,0.68133673903158,0.1507836410956326
39,gate,overcomplete_2x,0.75,153,0.6698829708954983,0.6958691788149953,0.14761467639723708
39,gate,overcomplete_2x,1.0,153,0.6856060889595554,0.7137406118851974,0.14271470694060825
39,gate,overcomplete_2x,1.25,153,0.6980790915774956,0.7286828012395942,0.1385878632825809
39,gate,overcomplete_2x,1.5,153,0.707808809804154,0.733588973588781,0.13496375447270034
39,gate,overcomplete_2x,2.0,153,0.7253102186451655,0.7507406367977585,0.1278263035684975
39,gate,overcomplete_2x,2.5,153,0.740213768084975,0.7653497700728655,0.12176962670537816
39,gate,overcomplete_2x,3.0,153,0.7522546794763081,0.7757155574503298,0.1169954992082947
39,gate,overcomplete_2x,4.0,153,0.7725787828600275,0.80012863870266,0.1080886726400566
39,gate,pca,0.0,153,0.0,0.0,0.0
39,gate,pca,0.05,153,0.5165955926724023,0.5371234260762086,0.15534771003259587
39,gate,pca,0.1,153,0.5901189916293217,0.6122128469339061,0.15833968314027566
39,gate,pca,0.2,153,0.6260748801317747,0.6464277907422993,0.1546009725343758
39,gate,pca,0.3,153,0.6475448555670001,0.6730864094957746,0.15083918135270558
39,gate,pca,0.5,153,0.6770005413482947,0.7008803403414907,0.145446152829739
39,gate,pca,0.75,153,0.6991056424971506,0.7253997078101271,0.13937560659542672
39,gate,pca,1.0,153,0.7160836205947383,0.7404564515883802,0.13368634856448292
39,gate,pca,1.25,153,0.7303828097591305,0.7551529839152629,0.12815634561422665
39,gate,pca,1.5,153,0.741552787660539,0.7747460765431871,0.12486175227131517
39,gate,pca,2.0,153,0.7606961494698938,0.7869144302920108,0.11832581132176462
39,gate,pca,2.5,153,0.7765827703255282,0.8050994958857249,0.11202780223024862
39,gate,pca,3.0,153,0.7911762609808254,0.8154812602411017,0.10555008414962425
39,gate,pca,4.0,153,0.8151069257485832,0.8400451443178963,0.09497038171905536
39,gate,progressive_best,0.0,153,0.0,0.0,0.0
39,gate,progressive_best,0.05,153,0.5465253165901005,0.5674575644038607,0.164089976260908
39,gate,progressive_best,0.1,153,0.5964843234864429,0.6433108193979502,0.15980692131631227
39,gate,progressive_best,0.2,153,0.6258746068102482,0.6625717412927737,0.15631918868665481
39,gate,progressive_best,0.3,153,0.6450325396530094,0.6825371518494088,0.1550624249027669
39,gate,progressive_best,0.5,153,0.6747167711905419,0.7141897071243877,0.14902324068356426
39,gate,progressive_best,0.75,153,0.6982935209832328,0.7422360456565433,0.14256414109985324
39,gate,progressive_best,1.0,153,0.71497384711962,0.752584789445707,0.13693626985320564
39,gate,progressive_best,1.25,153,0.7300263827940667,0.7628473073860109,0.13208276824045972
39,gate,progressive_best,1.5,153,0.7430875568397463,0.7743814154093602,0.12663489316229173
39,gate,progressive_best,2.0,153,0.7686098626813322,0.7964989483149026,0.11496295925135915
39,gate,progressive_best,2.5,153,0.8016503105154359,0.8180218694407317,0.0914111778419845
39,gate,progressive_best,3.0,153,0.8210967373255524,0.8406122221089134,0.08595532426074404
39,gate,progressive_best,4.0,153,0.8849622264178477,0.8998256811729777,0.06368740884971484
39,gate,random,0.0,153,0.0,0.0,0.0
39,gate,random,0.05,153,0.01737988874823443,0.016092358285027863,0.01573009698911119
39,gate,random,0.1,153,0.041501152576510096,0.04204939898477278,0.025930980452166196
39,gate,random,0.2,153,0.07115944546401422,0.07316268855912045,0.03227989473958573
39,gate,random,0.3,153,0.09519778817004036,0.09772814215588288,0.03789689993765067
39,gate,random,0.5,153,0.14770762993608746,0.14847921254103935,0.04856596815847262
39,gate,random,0.75,153,0.1937598491229331,0.1951091345170085,0.05363008963192055
39,gate,random,1.0,153,0.2339894573856685,0.23718119206507848,0.057584526102459024
39,gate,random,1.25,153,0.26884127935891833,0.2705937925628853,0.06293778185686032
39,gate,random,1.5,153,0.30108389808715785,0.30528655623546963,0.0650309181065418
39,gate,random,2.0,153,0.3611591211507566,0.3675167635299984,0.0697835765364533
39,gate,random,2.5,153,0.4101019096849019,0.41898254940744983,0.07009807483957747
39,gate,random,3.0,153,0.4547843914205609,0.46331695789908234,0.07044413698285355
39,gate,random,4.0,153,0.5264038793695677,0.5304711946170919,0.07168269124821641
39,gate,two_view_oracle,0.0,153,0.0,0.0,0.0
39,gate,two_view_oracle,0.05,153,0.541937456478654,0.5675551330787634,0.1582940938736391
39,gate,two_view_oracle,0.1,153,0.6096381082228333,0.6375406698475217,0.15611634836737365
39,gate,two_view_oracle,0.2,153,0.6439333675698152,0.6822039764245014,0.15344900482518126
39,gate,two_view_oracle,0.3,153,0.6653900713180474,0.6987235141281296,0.14799958103784897
39,gate,two_view_oracle,0.5,153,0.6948079778453186,0.7279773585525597,0.14104943632238565
39,gate,two_view_oracle,0.75,153,0.7184002695366155,0.7527335624187795,0.1344839115284039
39,gate,two_view_oracle,1.0,153,0.7358140665076869,0.7658274000073166,0.1279664911538118
39,gate,two_view_oracle,1.25,153,0.7495742833511883,0.7800691288880943,0.12271309479544176
39,gate,two_view_oracle,1.5,153,0.761199757442646,0.7895085520032011,0.11866602537614002
39,gate,two_view_oracle,2.0,153,0.7812903025748351,0.8036695351324621,0.10992699933862132
39,gate,two_view_oracle,2.5,153,0.7965794300427699,0.8179412428742319,0.10344226145543128
39,gate,two_view_oracle,3.0,153,0.8099194182347644,0.8300172268964963,0.09798619112481537
39,gate,two_view_oracle,4.0,153,0.8341386241793013,0.8508696887723816,0.08681616107044288
39,up,generalized,0.0,153,0.0,0.0,0.0
39,up,generalized,0.05,153,0.41098620998451296,0.36342290418637624,0.17940784120166803
39,up,generalized,0.1,153,0.4852103795031588,0.44933766922165097,0.17122258870991242
39,up,generalized,0.2,153,0.5274580300092704,0.4991247888988799,0.16570244144072535
39,up,generalized,0.3,153,0.5528757219270442,0.5212197938510572,0.1604306789127064
39,up,generalized,0.5,153,0.5915060135412759,0.5658878291150853,0.15194014860385302
39,up,generalized,0.75,153,0.620578902012502,0.6021319992970473,0.1462768062724672
39,up,generalized,1.0,153,0.6423989181998057,0.623170234198779,0.13967809839276116
39,up,generalized,1.25,153,0.6615227981230162,0.6478640769910018,0.13416096571508188
39,up,generalized,1.5,153,0.6771121787835845,0.6620386908026461,0.12936181110889872
39,up,generalized,2.0,153,0.7029663035198428,0.6885780310460923,0.12208910910332745
39,up,generalized,2.5,153,0.7260659052569628,0.7174719242468369,0.11335373243071005
39,up,generalized,3.0,153,0.7450494391511826,0.7340209265229369,0.1063355614223722
39,up,generalized,4.0,153,0.7747880194469556,0.7678613727388632,0.09483816395877138
39,up,learned_s11,0.0,153,0.0,0.0,0.0
39,up,learned_s11,0.05,153,0.3812017370724101,0.3220753866478425,0.18322727162065722
39,up,learned_s11,0.1,153,0.4594924073327921,0.42863899512403747,0.17455083895435536
39,up,learned_s11,0.2,153,0.5009596233851032,0.46844363774214537,0.16716849996334482
39,up,learned_s11,0.3,153,0.5247922663234376,0.49877945026580606,0.16315796075128555
39,up,learned_s11,0.5,153,0.562532027897104,0.5372361936537708,0.15556030699839346
39,up,learned_s11,0.75,153,0.5902543285308213,0.5626884380376057,0.14964926072190027
39,up,learned_s11,1.0,153,0.6130727361282621,0.5852991893830248,0.14314225828789648
39,up,learned_s11,1.25,153,0.6324345865617205,0.6078731023402799,0.1384650436628079
39,up,learned_s11,1.5,153,0.6480848402814666,0.6244781874604202,0.13343990232979655
39,up,learned_s11,2.0,153,0.6747287101581098,0.6543216619539118,0.12472248864491248
39,up,learned_s11,2.5,153,0.6970406203163881,0.6757571269878773,0.11659562265929016
39,up,learned_s11,3.0,153,0.7172144937084581,0.6946574960274776,0.10853284121261556
39,up,learned_s11,4.0,153,0.7488881945970317,0.7309407350656214,0.09801976180452938
39,up,learned_s29,0.0,153,0.0,0.0,0.0
39,up,learned_s29,0.05,153,0.3844758942938172,0.32924370360325883,0.180374610906058
39,up,learned_s29,0.1,153,0.4657915462823986,0.4307508038236112,0.17591468439606273
39,up,learned_s29,0.2,153,0.5047693693815212,0.4670398982792906,0.1691984336130505
39,up,learned_s29,0.3,153,0.5292142429712703,0.49301356523033024,0.16468189817797044
39,up,learned_s29,0.5,153,0.5654117262338371,0.5311798620439626,0.15782780814327138
39,up,learned_s29,0.75,153,0.5935248238053635,0.5654847279190243,0.1497424509397361
39,up,learned_s29,1.0,153,0.6162730703867124,0.5964512083960889,0.14301486158356547
39,up,learned_s29,1.25,153,0.6347609424282595,0.6165020306612858,0.1379298805587655
39,up,learned_s29,1.5,153,0.6506703318206868,0.6295046648017741,0.13418490547008655
39,up,learned_s29,2.0,153,0.6781561938648373,0.6635089023618778,0.12573069581358617
39,up,learned_s29,2.5,153,0.7008350230461105,0.6867095996811791,0.11826282634239081
39,up,learned_s29,3.0,153,0.7200985180881377,0.7039520407549738,0.11161758389485929
39,up,learned_s29,4.0,153,0.7515520678674154,0.7428857061648302,0.10046095837540996
39,up,learned_s47,0.0,153,0.0,0.0,0.0
39,up,learned_s47,0.05,153,0.3805443863585226,0.32701757991197955,0.18129932560730205
39,up,learned_s47,0.1,153,0.4606001180090126,0.4327667793801021,0.17220188804560435
39,up,learned_s47,0.2,153,0.5001668783412713,0.46236319080329635,0.16759108366995923
39,up,learned_s47,0.3,153,0.5239647621012733,0.48937295280380855,0.16218010964667104
39,up,learned_s47,0.5,153,0.5606957276169973,0.5353955810145947,0.15402028974547394
39,up,learned_s47,0.75,153,0.5904978222799541,0.5681938532053863,0.1483635382295265
39,up,learned_s47,1.0,153,0.6133828056097663,0.5880180561525784,0.14261519411544513
39,up,learned_s47,1.25,153,0.6330464822379457,0.6184929941145916,0.1362394226885209
39,up,learned_s47,1.5,153,0.6482891506876624,0.6287584521098399,0.13202258696595093
39,up,learned_s47,2.0,153,0.6746365378327572,0.6609265601512555,0.12462146804781442
39,up,learned_s47,2.5,153,0.6969506530633226,0.6876798924836652,0.11722346019426698
39,up,learned_s47,3.0,153,0.715760096928782,0.7097177366015202,0.11161101562576606
39,up,learned_s47,4.0,153,0.7478895045819328,0.740942861727238,0.10065807152147191
39,up,native,0.0,153,0.0,0.0,0.0
39,up,native,0.05,153,0.03443241150814517,0.028380605726632147,0.033784904483404626
39,up,native,0.1,153,0.07815184448888463,0.07243845585704278,0.04711942666353099
39,up,native,0.2,153,0.11934754302915,0.11244148822106226,0.05143486508953387
39,up,native,0.3,153,0.1488222133129797,0.14558945555536928,0.052684511109154106
39,up,native,0.5,153,0.1983256816611878,0.19622379534389045,0.05753787035215842
39,up,native,0.75,153,0.2438892143813199,0.23661214210870873,0.06357912917804746
39,up,native,1.0,153,0.2804315168581009,0.2716456299150656,0.0651291439610844
39,up,native,1.25,153,0.3127772469403613,0.30622020804261996,0.0684432364361844
39,up,native,1.5,153,0.3427519890521439,0.3393289267275328,0.0711367258000825
39,up,native,2.0,153,0.39410797773097656,0.38477477737187216,0.07372613913000862
39,up,native,2.5,153,0.4381177488402879,0.4287516056420887,0.07561725105724555
39,up,native,3.0,153,0.4757248094902186,0.46891424699984185,0.07554423967178085
39,up,native,4.0,153,0.5421412885654407,0.5314832874116473,0.07598729661977485
39,up,overcomplete_2x,0.0,153,0.0,0.0,0.0
39,up,overcomplete_2x,0.05,153,0.3508703419678076,0.2943713179453611,0.17731701970419786
39,up,overcomplete_2x,0.1,153,0.4451591589707482,0.4083136586264924,0.17154745729941476
39,up,overcomplete_2x,0.2,153,0.49004290324913186,0.44725371762351385,0.1660057503799936
39,up,overcomplete_2x,0.3,153,0.5142889519063328,0.4813953670670643,0.1625833493146246
39,up,overcomplete_2x,0.5,153,0.5493982839657675,0.5240703190201619,0.1564084279466235
39,up,overcomplete_2x,0.75,153,0.5741679792634723,0.5485636234844737,0.15132756685244106
39,up,overcomplete_2x,1.0,153,0.5938748182127429,0.5702832175765788,0.14729908674445397
39,up,overcomplete_2x,1.25,153,0.608708876753054,0.5842183991154892,0.1433591737715565
39,up,overcomplete_2x,1.5,153,0.6213574810399338,0.6002946545929837,0.14025823900728893
39,up,overcomplete_2x,2.0,153,0.6430116404744302,0.6266067609754827,0.13474071926711848
39,up,overcomplete_2x,2.5,153,0.6613246056596594,0.6503302012358818,0.12955209403961795
39,up,overcomplete_2x,3.0,153,0.6766896294077351,0.6642577355251292,0.12478645846251027
39,up,overcomplete_2x,4.0,153,0.702770652963642,0.6904605721907463,0.11559770663834236
39,up,pca,0.0,153,0.0,0.0,0.0
39,up,pca,0.05,153,0.3999646501681252,0.35755084676526316,0.1707009507544679
39,up,pca,0.1,153,0.47838633348220994,0.44124936699221073,0.16740640706336174
39,up,pca,0.2,153,0.5205046907020398,0.48680916579493083,0.16310594302708803
39,up,pca,0.3,153,0.5467631109938036,0.5226309845564652,0.1587764316513308
39,up,pca,0.5,153,0.583934740111025,0.5640125439939412,0.1523652409384662
39,up,pca,0.75,153,0.6098156946853399,0.5895726313469085,0.14862575308596238
39,up,pca,1.0,153,0.6313330681457642,0.6169003330425031,0.14324362940706964
39,up,pca,1.25,153,0.6488251211436857,0.6358502513819593,0.13851143461951723
39,up,pca,1.5,153,0.6641353517149982,0.6524865114644539,0.13376872138766716
39,up,pca,2.0,153,0.6886305896350396,0.6829266803801826,0.12650725152654974
39,up,pca,2.5,153,0.7106341589830807,0.7010452679148006,0.11863552578310362
39,up,pca,3.0,153,0.7289025038056056,0.7241458272484682,0.11249065989358462
39,up,pca,4.0,153,0.7600336818788438,0.7500142126557244,0.10062031649224784
39,up,progressive_best,0.0,153,0.0,0.0,0.0
39,up,progressive_best,0.05,153,0.4243694151527154,0.3962832530535395,0.17938035497788388
39,up,progressive_best,0.1,153,0.4788296254218896,0.45073934191328235,0.17158568657034137
39,up,progressive_best,0.2,153,0.5130608274137652,0.4856295616120624,0.1673593641914095
39,up,progressive_best,0.3,153,0.5357852253241582,0.5076983941608113,0.1654130598514928
39,up,progressive_best,0.5,153,0.5716142871891173,0.5565578482901427,0.15942380165573122
39,up,progressive_best,0.75,153,0.601897282756358,0.5891451445645877,0.15060295934806378
39,up,progressive_best,1.0,153,0.6242385078982847,0.6113661762882803,0.14533543933830081
39,up,progressive_best,1.25,153,0.6427158947888238,0.6332572341540949,0.14001506314161702
39,up,progressive_best,1.5,153,0.6605384657820431,0.6478810324471937,0.13570299873790959
39,up,progressive_best,2.0,153,0.6939336806844894,0.6851028052656283,0.12264265370870396
39,up,progressive_best,2.5,153,0.7355491811387928,0.7363787872023096,0.10527382660553876
39,up,progressive_best,3.0,153,0.7604853629425636,0.7646532615074764,0.09866607217723085
39,up,progressive_best,4.0,153,0.8496976214959538,0.857149951962987,0.06761910369584943
39,up,random,0.0,153,0.0,0.0,0.0
39,up,random,0.05,153,0.015215618694887025,0.014144844232976683,0.014242133867051253
39,up,random,0.1,153,0.03268716063820811,0.02849354218697342,0.02229114072241266
39,up,random,0.2,153,0.057398462631786114,0.05559109291314801,0.025994435980597683
39,up,random,0.3,153,0.07656190391147555,0.07005427462928226,0.030871057702626915
39,up,random,0.5,153,0.11902269783460633,0.11497003288171725,0.03768824287489572
39,up,random,0.75,153,0.16257996685080522,0.15794842631801653,0.044192269435615585
39,up,random,1.0,153,0.1973981958272897,0.18865758354922424,0.050299908628727415
39,up,random,1.25,153,0.2287684367421788,0.21698577990794587,0.054621584215379326
39,up,random,1.5,153,0.2586712427047985,0.24748548219385658,0.0594913950192861
39,up,random,2.0,153,0.31385269776893365,0.3064156707043546,0.06491942361951955
39,up,random,2.5,153,0.35995497557587114,0.34371865433862137,0.0711132478838412
39,up,random,3.0,153,0.40161656415468555,0.3835644906760357,0.07536949978843696
39,up,random,4.0,153,0.47307796481563846,0.45510978297200155,0.07760980692517402
39,up,two_view_oracle,0.0,153,0.0,0.0,0.0
39,up,two_view_oracle,0.05,153,0.42161888896919264,0.3806267832746738,0.173700934928841
39,up,two_view_oracle,0.1,153,0.49374529229233616,0.45722775877734423,0.16806944524536793
39,up,two_view_oracle,0.2,153,0.5355080791165259,0.5069816493650607,0.16130924908025238
39,up,two_view_oracle,0.3,153,0.5607011046683191,0.5326602665385667,0.15732702705949653
39,up,two_view_oracle,0.5,153,0.5992840569049855,0.5733662214272901,0.14890916222745706
39,up,two_view_oracle,0.75,153,0.6267652374783087,0.6021319992970473,0.1436085881450555
39,up,two_view_oracle,1.0,153,0.6483677887364008,0.6304408446284128,0.1365313520533738
39,up,two_view_oracle,1.25,153,0.667048922996671,0.6481099571828852,0.1312632775940379
39,up,two_view_oracle,1.5,153,0.6818994224496481,0.6677147325662096,0.12706213688102816
39,up,two_view_oracle,2.0,153,0.7083215474235354,0.6940099378805646,0.11819678178242214
39,up,two_view_oracle,2.5,153,0.7304024635640212,0.7206991778763239,0.11049442056029708
39,up,two_view_oracle,3.0,153,0.749317535223557,0.7411853514098307,0.10335823395048827
39,up,two_view_oracle,4.0,153,0.7778699704838653,0.7678613727388632,0.09289309939500943
